,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
140,,,,,,,CE,negativ,34398,CATMA_EF0ED5D6-3E1C-4369-881F-C802D056A70C,13,Emotionen der Ablehnung,negativ,34336,Ärger,"Du solst hinte erfahren / was ich vor eine schone Mutter bin.
","['Du', 'solst', 'hinte', 'erfahren', '/', 'was', 'ich', 'vor', 'eine', 'schone', 'Mutter', 'bin', '.']"
141,,,,,,,CE,negativ,34623,CATMA_351F5D6F-016D-46EF-AC00-D296FD84FBEB,17,Emotionen der Ablehnung,negativ,34541,Ärger,und du kanst es doch nicht übers Hertze bringen / du must mit mir freundlich thun.,"['und', 'du', 'kanst', 'es', 'doch', 'nicht', 'übers', 'Hertze', 'bringen', '/', 'du', 'must', 'mit', 'mir', 'freundlich', 'thun', '.']"
142,,,,,,,CE,negativ,34697,CATMA_E678A234-4319-4F2C-B323-D4AD14B32D3D,15,Emotionen der Ablehnung,negativ,34633,Ärger,"O laß mich zu Frieden / mit den Possen komstu bey mir nicht an.
","['O', 'laß', 'mich', 'zu', 'Frieden', '/', 'mit', 'den', 'Possen', 'komstu', 'bey', 'mir', 'nicht', 'an', '.']"
143,,,,,,,CE,negativ,34846,CATMA_A817649D-F704-4ECF-A495-50EC3FED44CD,31,Emotionen der Ablehnung,negativ,34704,Ärger,"Je du Narr / wilstu wercklich thun / kan ich doch wohl mit meinem Nachbar tauschen / geh / geh / und sieh / wer dich im finstern führen wird.
","['Je', 'du', 'Narr', '/', 'wilstu', 'wercklich', 'thun', '/', 'kan', 'ich', 'doch', 'wohl', 'mit', 'meinem', 'Nachbar', 'tauschen', '/', 'geh', '/', 'geh', '/', 'und', 'sieh', '/', 'wer', 'dich', 'im', 'finstern', 'führen', 'wird', '.']"
144,,,,,,,CE,positiv,35269,CATMA_BA4C573C-658D-494B-8DD3-13DD6C486996,61,Emotionen der Freude,positiv,35004,Freude,Aber Hey sa! Courage! Da steht ein Mann / der die Frau in Wochen liegen hat / und der sich auff seine eigne Hand lustig machen darff. Hey sa! Da steht ein Mann / der Geld hat / und der sich um die gantze Welt nichts schieret / wenn er nur vor der Frauen friede hat!,"['Aber', 'Hey', 'sa', '!', 'Courage', '!', 'Da', 'steht', 'ein', 'Mann', '/', 'der', 'die', 'Frau', 'in', 'Wochen', 'liegen', 'hat', '/', 'und', 'der', 'sich', 'auff', 'seine', 'eigne', 'Hand', 'lustig', 'machen', 'darff', '.', 'Hey', 'sa', '!', 'Da', 'steht', 'ein', 'Mann', '/', 'der', 'Geld', 'hat', '/', 'und', 'der', 'sich', 'um', 'die', 'gantze', 'Welt', 'nichts', 'schieret', '/', 'wenn', 'er', 'nur', 'vor', 'der', 'Frauen', 'friede', 'hat', '!']"
145,micke,,,,,,CE,negativ,37183,CATMA_10FC4671-407C-4162-8919-65108155FC35,17,Emotionen der Angst,negativ,37089,Angst,"Aber vielleicht konte ein Troupp volle Bauern kommen / die uns und dem Fürsten Schlage gaben.
","['Aber', 'vielleicht', 'konte', 'ein', 'Troupp', 'volle', 'Bauern', 'kommen', '/', 'die', 'uns', 'und', 'dem', 'Fürsten', 'Schlage', 'gaben', '.']"
146,philippus,,,,,,CE,positiv,37931,CATMA_288F61FD-74DB-47AD-846B-96F1A3A3B5DE,36,Emotionen der Freude,positiv,37730,Freude,"Wie kan doch die frische Abend-Lufft so angenehm seyn / und wie unrecht thun diejenigen / welche sich vor der Zeit zu Bette legen / denn sie berauben sich hierdurch der besten Vergnügung ihres Lebens.
","['Wie', 'kan', 'doch', 'die', 'frische', 'Abend-Lufft', 'so', 'angenehm', 'seyn', '/', 'und', 'wie', 'unrecht', 'thun', 'diejenigen', '/', 'welche', 'sich', 'vor', 'der', 'Zeit', 'zu', 'Bette', 'legen', '/', 'denn', 'sie', 'berauben', 'sich', 'hierdurch', 'der', 'besten', 'Vergnügung', 'ihres', 'Lebens', '.']"
147,,robert,,,,,CE,positiv,39006,CATMA_E9C9D4CE-7545-48A2-BF63-353DCA1D4346,13,Emotionen der Zuneigung,positiv,38924,Verehrung,Derohalben werden sie auch Philippus der Gütige bey den spaten Nachkommen heissen.,"['Derohalben', 'werden', 'sie', 'auch', 'Philippus', 'der', 'Gütige', 'bey', 'den', 'spaten', 'Nachkommen', 'heissen', '.']"
148,robert,,,,,,CE,positiv,40761,CATMA_80CF597E-BF1B-4C1D-B4C7-FA41DDDDECE5,11,Emotionen der Freude,positiv,40704,Freude,Es solte eine Lust geben / die man nicht verbessern könte,"['Es', 'solte', 'eine', 'Lust', 'geben', '/', 'die', 'man', 'nicht', 'verbessern', 'könte']"
149,,,,,,,CE,negativ,42183,CATMA_D7FB49F2-D2AA-4546-B271-8B9D1B790C8D,23,Emotionen der Ablehnung,negativ,42066,Ärger,"Was hastu mir meinen Brandtewein vor zu werffen / wenn ich mein Geld im Weine versauffen wolte / so wüste ichs wohl.
","['Was', 'hastu', 'mir', 'meinen', 'Brandtewein', 'vor', 'zu', 'werffen', '/', 'wenn', 'ich', 'mein', 'Geld', 'im', 'Weine', 'versauffen', 'wolte', '/', 'so', 'wüste', 'ichs', 'wohl', '.']"
150,,,,,,,CE,positiv,42380,CATMA_CC6CD78C-1C40-4F1F-8E4C-0BBB4B65CE99,19,Emotionen der Zuneigung,positiv,42287,Verehrung,"O laß mich zu frieden / wenn der Brandtewein wird gestorben seyn / so will ich auch sterben.
","['O', 'laß', 'mich', 'zu', 'frieden', '/', 'wenn', 'der', 'Brandtewein', 'wird', 'gestorben', 'seyn', '/', 'so', 'will', 'ich', 'auch', 'sterben', '.']"
151,,,,,,,CE,negativ,42690,CATMA_5A13826F-E1F0-4B3A-8294-B085DD198307,20,Emotionen der Ablehnung,negativ,42601,Ärger,"O du Lecker / ist das der Danck / daß ich deinem Herren / so viel Geld auffzuheben gebe?
","['O', 'du', 'Lecker', '/', 'ist', 'das', 'der', 'Danck', '/', 'daß', 'ich', 'deinem', 'Herren', '/', 'so', 'viel', 'Geld', 'auffzuheben', 'gebe', '?']"
152,,lauxon,lauxon,,,,CE,negativ,42737,CATMA_9D3D81BB-E256-4B57-90C8-2DDDF0F4125F,8,Emotionen der Ablehnung,negativ,42699,Ärger,O Herr / ihr dürfft nicht bose werden ,"['O', 'Herr', '/', 'ihr', 'dürfft', 'nicht', 'bose', 'werden']"
153,,lauxon,lauxon,,,,CE,negativ,44054,CATMA_25D95E2C-2DF2-415C-811C-325C0C9CE640,9,Emotionen der Ablehnung,negativ,44017,Ärger,"wanns der Herr sieht / so schilt er.
","['wanns', 'der', 'Herr', 'sieht', '/', 'so', 'schilt', 'er', '.']"
154,,,,,,,CE,Emotionale Bewegtheit,44467,CATMA_46456507-85F2-4DF8-A735-D58CA3506B37,18,Emotionale Bewegtheit,Emotionale Bewegtheit,44383,Emotionale Bewegtheit,Je seht / wer hat mich daher gelegt / von mir selber bin ich wohl nicht daher kommen,"['Je', 'seht', '/', 'wer', 'hat', 'mich', 'daher', 'gelegt', '/', 'von', 'mir', 'selber', 'bin', 'ich', 'wohl', 'nicht', 'daher', 'kommen']"
155,,,,,,,CE,negativ,44623,CATMA_8B24DB5F-6324-4CD6-A36D-FFB28D90C713,14,Emotionen der Ablehnung,negativ,44557,Ärger,aber wo er will bose seyn / daß ich ihm sein Bette verschoren habe,"['aber', 'wo', 'er', 'will', 'bose', 'seyn', '/', 'daß', 'ich', 'ihm', 'sein', 'Bette', 'verschoren', 'habe']"
156,,,,Ereignis,,,CE,Emotionale Bewegtheit,44993,CATMA_675314C9-B0D1-478E-BC51-4B430D157A68,53,Emotionale Bewegtheit,Emotionale Bewegtheit,44736,Emotionale Bewegtheit,Je hab ich denn mein Lebtage auch das Hauß gesehen? Siehts doch aus wie eine Kirche / und ich stehe da / als wenn ich drinne predigen wolte / das geht nicht mit rechten Dingen zu: Denn solte mein Wirth so eine stattliche Kammer haben / das glaube ich nicht.,"['Je', 'hab', 'ich', 'denn', 'mein', 'Lebtage', 'auch', 'das', 'Hauß', 'gesehen', '?', 'Siehts', 'doch', 'aus', 'wie', 'eine', 'Kirche', '/', 'und', 'ich', 'stehe', 'da', '/', 'als', 'wenn', 'ich', 'drinne', 'predigen', 'wolte', '/', 'das', 'geht', 'nicht', 'mit', 'rechten', 'Dingen', 'zu', ':', 'Denn', 'solte', 'mein', 'Wirth', 'so', 'eine', 'stattliche', 'Kammer', 'haben', '/', 'das', 'glaube', 'ich', 'nicht', '.']"
157,,mierten,,,,,CE,negativ,45108,CATMA_93F98223-AC4D-4B0C-868B-E146D06FAD97,11,Emotionen der Ablehnung,negativ,45046,Ärger,erstlich kamen die bösen Weiber / und holeten ihre Männer heim,"['erstlich', 'kamen', 'die', 'bösen', 'Weiber', '/', 'und', 'holeten', 'ihre', 'Männer', 'heim']"
158,,,,Ereignis,,,CE,Emotionale Bewegtheit,45928,CATMA_2E791562-841A-4C0A-AAA5-994D632B64FE,140,Emotionale Bewegtheit,Emotionale Bewegtheit,45244,Emotionale Bewegtheit,"darnach hat mich ja Niemand zu Gaste gebeten / und es ist sonst meine Art nicht / daß ich den Leuten mit Gewalt in die Häuser lauffe / fürwahr mir mochte doch ein bißgen zwiebelsichtig um den Kopff werden / mein Kleid ist weg / meine Stieffeln sind weg / ich halte / wäre mir mein Bart nicht angewachsen / so wäre er auch weg. Und da hab ich ein Hembde / das ist nimmermehr von meiner Frauen Gespinste / in meinem Hause führen wir die Faden ein bißgen grober / das sieht natürlich aus wie Crepun: Je wenn doch jemand da wäre / den ich fragen konte / wer weiß bin ichs / wer weiß / wo der narrische Mierten in der Welt rümlaufft / und ich hab vergessen / daß ich ein grösser Herr bin.
","['darnach', 'hat', 'mich', 'ja', 'Niemand', 'zu', 'Gaste', 'gebeten', '/', 'und', 'es', 'ist', 'sonst', 'meine', 'Art', 'nicht', '/', 'daß', 'ich', 'den', 'Leuten', 'mit', 'Gewalt', 'in', 'die', 'Häuser', 'lauffe', '/', 'fürwahr', 'mir', 'mochte', 'doch', 'ein', 'bißgen', 'zwiebelsichtig', 'um', 'den', 'Kopff', 'werden', '/', 'mein', 'Kleid', 'ist', 'weg', '/', 'meine', 'Stieffeln', 'sind', 'weg', '/', 'ich', 'halte', '/', 'wäre', 'mir', 'mein', 'Bart', 'nicht', 'angewachsen', '/', 'so', 'wäre', 'er', 'auch', 'weg', '.', 'Und', 'da', 'hab', 'ich', 'ein', 'Hembde', '/', 'das', 'ist', 'nimmermehr', 'von', 'meiner', 'Frauen', 'Gespinste', '/', 'in', 'meinem', 'Hause', 'führen', 'wir', 'die', 'Faden', 'ein', 'bißgen', 'grober', '/', 'das', 'sieht', 'natürlich', 'aus', 'wie', 'Crepun', ':', 'Je', 'wenn', 'doch', 'jemand', 'da', 'wäre', '/', 'den', 'ich', 'fragen', 'konte', '/', 'wer', 'weiß', 'bin', 'ichs', '/', 'wer', 'weiß', '/', 'wo', 'der', 'narrische', 'Mierten', 'in', 'der', 'Welt', 'rümlaufft', '/', 'und', 'ich', 'hab', 'vergessen', '/', 'daß', 'ich', 'ein', 'grösser', 'Herr', 'bin', '.']"
159,mierten,,,,,,CE,Emotionale Bewegtheit,46450,CATMA_E4557015-C03A-4210-AEA7-AFDAD3686606,7,Emotionale Bewegtheit,Emotionale Bewegtheit,46424,Emotionale Bewegtheit,"Hort doch / wen seyd ihr?
","['Hort', 'doch', '/', 'wen', 'seyd', 'ihr', '?']"
160,mierten,,,,,,CE,negativ,46759,CATMA_5F479D98-FD47-47C5-BD3B-077733F58D98,21,Emotionen der Ablehnung,negativ,46656,Ärger,"Wolt ihr einen Narren haben / so schafft euch einen / es ist erlogen / daß ihr mein Cammerdiener seyd.
","['Wolt', 'ihr', 'einen', 'Narren', 'haben', '/', 'so', 'schafft', 'euch', 'einen', '/', 'es', 'ist', 'erlogen', '/', 'daß', 'ihr', 'mein', 'Cammerdiener', 'seyd', '.']"
161,,,,,,,CE,negativ,47032,CATMA_FDD423FE-19CC-4440-87D4-ABC6955680C8,35,Emotionen der Ablehnung,negativ,46855,Ärger,Ich bleibe darbey / ich kenne euch nicht / ich bin ein Bauer / und muß mir meinen Stall selber ausmisten / wo solt ich denn einen Kerlen herkriegen / der mein Cammerdiener wäre?,"['Ich', 'bleibe', 'darbey', '/', 'ich', 'kenne', 'euch', 'nicht', '/', 'ich', 'bin', 'ein', 'Bauer', '/', 'und', 'muß', 'mir', 'meinen', 'Stall', 'selber', 'ausmisten', '/', 'wo', 'solt', 'ich', 'denn', 'einen', 'Kerlen', 'herkriegen', '/', 'der', 'mein', 'Cammerdiener', 'wäre', '?']"
162,,,cornelis,,,,CE,negativ,47190,CATMA_C00121CF-C6B4-4D0C-90F1-E88DBE47F507,17,Emotionen der Ablehnung,negativ,47107,Ärger,Ich sags / und wers nicht glauben will / dem will ichs mit meiner Sprache beweisen.,"['Ich', 'sags', '/', 'und', 'wers', 'nicht', 'glauben', 'will', '/', 'dem', 'will', 'ichs', 'mit', 'meiner', 'Sprache', 'beweisen', '.']"
163,,,cornelis,,,,CE,negativ,47434,CATMA_216248AB-98E6-4E6F-B786-A3231CB19071,32,Emotionen der Ablehnung,negativ,47278,Ärger,"Das weiß ich wohl / gestern soff ich im Wirths-Hause zur güldenen Lichtputze / da klang meine Sprache eben so / aber wo ich jetzo bin / das weiß ich nicht.
","['Das', 'weiß', 'ich', 'wohl', '/', 'gestern', 'soff', 'ich', 'im', 'Wirths-Hause', 'zur', 'güldenen', 'Lichtputze', '/', 'da', 'klang', 'meine', 'Sprache', 'eben', 'so', '/', 'aber', 'wo', 'ich', 'jetzo', 'bin', '/', 'das', 'weiß', 'ich', 'nicht', '.']"
164,mierten,,cornelis,,,,CE,negativ,47563,CATMA_CD5C9E85-9D62-4EA5-BF70-F2DB51280DE9,4,Emotionen der Ablehnung,negativ,47540,Ärger,Springt im Zorne heraus,"['Springt', 'im', 'Zorne', 'heraus']"
165,,,cornelis,,,,CE,negativ,47646,CATMA_055A5D7E-F1D4-46DB-9EB0-0AD808D578FA,17,Emotionen der Ablehnung,negativ,47566,Ärger,"Wo ich in dem Bette viel Jahre geschlaffen habe / so will ich ein Schelme seyn.
","['Wo', 'ich', 'in', 'dem', 'Bette', 'viel', 'Jahre', 'geschlaffen', 'habe', '/', 'so', 'will', 'ich', 'ein', 'Schelme', 'seyn', '.']"
166,,cornelis,cornelis,,,,CE,negativ,47692,CATMA_AA1B32CF-F5EE-429F-A055-60154738CB02,6,Emotionen der Ablehnung,negativ,47657,Ärger,Ihr Gnaden erzürnen sich doch nicht,"['Ihr', 'Gnaden', 'erzürnen', 'sich', 'doch', 'nicht']"
167,,,cornelis,,,,CE,negativ,47876,CATMA_3EE2E2BC-42CB-44FA-B6B8-069B40BAB161,21,Emotionen der Ablehnung,negativ,47774,Ärger,"Ey Gewohnheit hin / Gewohnheit her / solt ich nicht wunderlich thun / wenn ich nicht weiß wo ich bin.
","['Ey', 'Gewohnheit', 'hin', '/', 'Gewohnheit', 'her', '/', 'solt', 'ich', 'nicht', 'wunderlich', 'thun', '/', 'wenn', 'ich', 'nicht', 'weiß', 'wo', 'ich', 'bin', '.']"
168,,,,,,,CE,Emotionale Bewegtheit,48014,CATMA_EE41EE78-ADC2-4532-BCFC-5570B5F98F62,14,Emotionale Bewegtheit,Emotionale Bewegtheit,47944,Emotionale Bewegtheit,"Ja das wirds Fürstliche Schloß seyn / es hatte ein Geschicke mit mir.
","['Ja', 'das', 'wirds', 'Fürstliche', 'Schloß', 'seyn', '/', 'es', 'hatte', 'ein', 'Geschicke', 'mit', 'mir', '.']"
169,,,,,,,CE,Emotionale Bewegtheit,48689,CATMA_178E251E-11F3-4FE7-857D-6762D20F8902,29,Emotionale Bewegtheit,Emotionale Bewegtheit,48550,Emotionale Bewegtheit,"Nun da steh ich / und soll mit Gewalt ein grösser Herr seyn / wo sind meine Stieffeln / wo ist mein Zippel-peltz / wo ist meine Pechmütze?
","['Nun', 'da', 'steh', 'ich', '/', 'und', 'soll', 'mit', 'Gewalt', 'ein', 'grösser', 'Herr', 'seyn', '/', 'wo', 'sind', 'meine', 'Stieffeln', '/', 'wo', 'ist', 'mein', 'Zippel-peltz', '/', 'wo', 'ist', 'meine', 'Pechmütze', '?']"
170,,,,,,,CE,Emotionale Bewegtheit,48874,CATMA_1BA35162-CE16-4FB6-8F12-D41461C14446,10,Emotionale Bewegtheit,Emotionale Bewegtheit,48823,Emotionale Bewegtheit,"Wo hab ich gestern ein Kleid vom Schneider kriegt?
","['Wo', 'hab', 'ich', 'gestern', 'ein', 'Kleid', 'vom', 'Schneider', 'kriegt', '?']"
171,,,,,,,CE,Emotionale Bewegtheit,49206,CATMA_1127A3EC-12C8-4994-A4ED-2EDAE1DB3661,45,Emotionale Bewegtheit,Emotionale Bewegtheit,49015,Emotionale Bewegtheit,"Je nun wo ein Zeddel da ist / so muß
(es)
wohl wahr seyn: Aber das weiß ich gewiß / ich bin der Kerle nicht / ob meine Seele in einen grossen Herren gefahren ist / davon kan ich nicht reden.
","['Je', 'nun', 'wo', 'ein', 'Zeddel', 'da', 'ist', '/', 'so', 'muß', '(', 'es', ')', 'wohl', 'wahr', 'seyn', ':', 'Aber', 'das', 'weiß', 'ich', 'gewiß', '/', 'ich', 'bin', 'der', 'Kerle', 'nicht', '/', 'ob', 'meine', 'Seele', 'in', 'einen', 'grossen', 'Herren', 'gefahren', 'ist', '/', 'davon', 'kan', 'ich', 'nicht', 'reden', '.']"
172,,,,Ereignis,,,CE,Emotionale Bewegtheit,50065,CATMA_F2E44D6C-0DFC-40F2-8E95-116F0CF8948A,38,Emotionale Bewegtheit,Emotionale Bewegtheit,49884,Emotionale Bewegtheit,"Hort doch / redet mir nicht zu viel untereinander: was schierts denn euch? ob ich wohl oder übel geschlaffen habe: und wenn hab ich euch gesagt / daß ich will auff die Jagt reiten?
","['Hort', 'doch', '/', 'redet', 'mir', 'nicht', 'zu', 'viel', 'untereinander', ':', 'was', 'schierts', 'denn', 'euch', '?', 'ob', 'ich', 'wohl', 'oder', 'übel', 'geschlaffen', 'habe', ':', 'und', 'wenn', 'hab', 'ich', 'euch', 'gesagt', '/', 'daß', 'ich', 'will', 'auff', 'die', 'Jagt', 'reiten', '?']"
173,,,,Ereignis,,,CE,Emotionale Bewegtheit,51044,CATMA_F11124F5-799D-46A7-994C-698CB3702F5D,16,Emotionale Bewegtheit,Emotionale Bewegtheit,50970,Emotionale Bewegtheit,"Je was gehn mich die Hosen an? welcher Dieb hat mir denn meine gestohlen?
","['Je', 'was', 'gehn', 'mich', 'die', 'Hosen', 'an', '?', 'welcher', 'Dieb', 'hat', 'mir', 'denn', 'meine', 'gestohlen', '?']"
174,,,,,,,CE,negativ,51044,CATMA_05291815-0B49-415B-8223-D69585046C50,8,Emotionen der Ablehnung,negativ,51001,Ärger,"welcher Dieb hat mir denn meine gestohlen?
","['welcher', 'Dieb', 'hat', 'mir', 'denn', 'meine', 'gestohlen', '?']"
175,,,,,,,CE,negativ,51324,CATMA_EE8F8EE0-501E-47C6-862F-C1F9C45E6DAA,32,Emotionen der Ablehnung,negativ,51168,Ärger,"Last mich nur die Hosen an die Beine kriegen / daß ich unter die Leute lauffen kan / ich will den Schelmen wohl kriegen / der mir meine Hosen genommen hat.
","['Last', 'mich', 'nur', 'die', 'Hosen', 'an', 'die', 'Beine', 'kriegen', '/', 'daß', 'ich', 'unter', 'die', 'Leute', 'lauffen', 'kan', '/', 'ich', 'will', 'den', 'Schelmen', 'wohl', 'kriegen', '/', 'der', 'mir', 'meine', 'Hosen', 'genommen', 'hat', '.']"
176,leo,,,,,,CE,positiv,52456,CATMA_1395A388-28CE-4D97-848A-0E9696408D2C,31,Emotionen der Freude,positiv,52299,Schadenfreude,"Das ist auch die beste Kunst auff der Welt / wer sich mit nichts betrügen last / der muß sich durch einen simu LiRten Freund hinter das Licht führen lassen.
","['Das', 'ist', 'auch', 'die', 'beste', 'Kunst', 'auff', 'der', 'Welt', '/', 'wer', 'sich', 'mit', 'nichts', 'betrügen', 'last', '/', 'der', 'muß', 'sich', 'durch', 'einen', 'simu', 'LiRten', 'Freund', 'hinter', 'das', 'Licht', 'führen', 'lassen', '.']"
177,,,,,,,CE,Emotionale Bewegtheit,53735,CATMA_C86EDB29-12E5-4ECB-B89B-A6B94F2E7CC1,15,Emotionale Bewegtheit,Emotionale Bewegtheit,53662,Emotionale Bewegtheit,"Nun geh ich in frembden Hosen / und in frembden Strümpffen wie ein Narr.
","['Nun', 'geh', 'ich', 'in', 'frembden', 'Hosen', '/', 'und', 'in', 'frembden', 'Strümpffen', 'wie', 'ein', 'Narr', '.']"
178,,,,Ereignis,,,CE,Emotionale Bewegtheit,53942,CATMA_C728200C-010E-49E0-88E4-82E7C235BDA3,7,Emotionale Bewegtheit,Emotionale Bewegtheit,53912,Emotionale Bewegtheit,"Ey wer wird an mich schicken?
","['Ey', 'wer', 'wird', 'an', 'mich', 'schicken', '?']"
179,,,,,,,CE,Emotionale Bewegtheit,54172,CATMA_F9908242-2C1F-4C27-B404-AB4050D9185A,21,Emotionale Bewegtheit,Emotionale Bewegtheit,54086,Emotionale Bewegtheit,"Nu / wo jemand zu mir schickt / so mußs doch wohl wahr seyn / daß ich kein Bauer bin.
","['Nu', '/', 'wo', 'jemand', 'zu', 'mir', 'schickt', '/', 'so', 'mußs', 'doch', 'wohl', 'wahr', 'seyn', '/', 'daß', 'ich', 'kein', 'Bauer', 'bin', '.']"
180,,,,,,,CE,Emotionale Bewegtheit,54429,CATMA_BB59522D-316A-477B-9C71-D3475A61B6CC,6,Emotionale Bewegtheit,Emotionale Bewegtheit,54404,Emotionale Bewegtheit,Wer schickt mir das Ding?,"['Wer', 'schickt', 'mir', 'das', 'Ding', '?']"
181,,,,,,,CE,Emotionale Bewegtheit,54609,CATMA_CC39EABA-B6A3-4702-BB72-47C34B3D9BE8,12,Emotionale Bewegtheit,Emotionale Bewegtheit,54553,Emotionale Bewegtheit,"Und das schicken sie mir / daß ich alles behalten soll?
","['Und', 'das', 'schicken', 'sie', 'mir', '/', 'daß', 'ich', 'alles', 'behalten', 'soll', '?']"
182,mierten,,,,,,CE,Emotionale Bewegtheit,54805,CATMA_1C0ABC7C-CFB3-4C8A-B580-D9E5A14C719E,18,Emotionale Bewegtheit,Emotionale Bewegtheit,54725,Emotionale Bewegtheit,"Aber was ist denn das vor Quarck / das drinne liegt / was macht man denn damit?
","['Aber', 'was', 'ist', 'denn', 'das', 'vor', 'Quarck', '/', 'das', 'drinne', 'liegt', '/', 'was', 'macht', 'man', 'denn', 'damit', '?']"
183,,,,,,,CE,negativ,54903,CATMA_1DD2021F-22B6-42DA-BB54-2E60CC021FD2,10,Emotionen der Ablehnung,negativ,54852,Abscheu,"Ich werde das garstige Ding nicht ins Maul nehmen.
","['Ich', 'werde', 'das', 'garstige', 'Ding', 'nicht', 'ins', 'Maul', 'nehmen', '.']"
184,,,,,,,CE,Emotionale Bewegtheit,55343,CATMA_31896300-511E-4E31-90C3-D7669D6C1BB1,67,Emotionale Bewegtheit,Emotionale Bewegtheit,55015,Emotionale Bewegtheit,Nun das ist auch mein erstes mahl / daß ich solchen frembden Quarck fresse: Je daß dich / das schmeckt narrisch / es muß doch wohl wahr seyn / daß ich ein ander Kerle worden bin / sonst würden die Leute das Ding wohl selber fressen / und würden mirs nicht bringen / doch wenns meine seyn soll / so werd ichs wohl allein fressen.,"['Nun', 'das', 'ist', 'auch', 'mein', 'erstes', 'mahl', '/', 'daß', 'ich', 'solchen', 'frembden', 'Quarck', 'fresse', ':', 'Je', 'daß', 'dich', '/', 'das', 'schmeckt', 'narrisch', '/', 'es', 'muß', 'doch', 'wohl', 'wahr', 'seyn', '/', 'daß', 'ich', 'ein', 'ander', 'Kerle', 'worden', 'bin', '/', 'sonst', 'würden', 'die', 'Leute', 'das', 'Ding', 'wohl', 'selber', 'fressen', '/', 'und', 'würden', 'mirs', 'nicht', 'bringen', '/', 'doch', 'wenns', 'meine', 'seyn', 'soll', '/', 'so', 'werd', 'ichs', 'wohl', 'allein', 'fressen', '.']"
185,,,,Ereignis,,,CE,Emotionale Bewegtheit,55696,CATMA_A16F27A0-E0E2-4F4E-96B9-BC88EA5AC579,28,Emotionale Bewegtheit,Emotionale Bewegtheit,55565,Emotionale Bewegtheit,"Ich kenne euch nicht / aber ihr müst gutthatige Leute seyn / und ihr müst wohl was an mir ersehen haben / soll ich das auch essen.
","['Ich', 'kenne', 'euch', 'nicht', '/', 'aber', 'ihr', 'müst', 'gutthatige', 'Leute', 'seyn', '/', 'und', 'ihr', 'müst', 'wohl', 'was', 'an', 'mir', 'ersehen', 'haben', '/', 'soll', 'ich', 'das', 'auch', 'essen', '.']"
186,,,,,,,CE,positiv,55668,CATMA_3973C9B2-7278-4CCD-8385-4A337F374FDD,9,Emotionen der Zuneigung,positiv,55626,Verehrung,und ihr müst wohl was an mir ersehen haben,"['und', 'ihr', 'müst', 'wohl', 'was', 'an', 'mir', 'ersehen', 'haben']"
187,,,,,,,CE,positiv,55909,CATMA_0E904A82-4404-4E63-BE58-49EEC4F6C7BD,22,Emotionen der Freude,positiv,55807,Freude,"Nu nu / gebt euch zu frieden / ists nicht mehr als das / so will ich euch nicht unglückseelig machen.
","['Nu', 'nu', '/', 'gebt', 'euch', 'zu', 'frieden', '/', 'ists', 'nicht', 'mehr', 'als', 'das', '/', 'so', 'will', 'ich', 'euch', 'nicht', 'unglückseelig', 'machen', '.']"
188,,,,,,,CE,Emotionale Bewegtheit,56240,CATMA_6966302C-FFD7-4FF1-9724-1D142026A878,6,Emotionale Bewegtheit,Emotionale Bewegtheit,56211,Emotionale Bewegtheit,"Wird mir das auch geschickt?
","['Wird', 'mir', 'das', 'auch', 'geschickt', '?']"
189,,,,,,,CE,Emotionale Bewegtheit,56430,CATMA_0DF4E874-87F1-4E36-83E7-1C3C88BC30A0,8,Emotionale Bewegtheit,Emotionale Bewegtheit,56391,Emotionale Bewegtheit,"Und die Becher soll ich auch behalten?
","['Und', 'die', 'Becher', 'soll', 'ich', 'auch', 'behalten', '?']"
190,,,,,,,CE,Emotionale Bewegtheit,56915,CATMA_3DC444D6-D3DF-4238-9F3A-7C68F6977B6D,15,Emotionale Bewegtheit,Emotionale Bewegtheit,56851,Emotionale Bewegtheit,Ist das ein Tranck / wie die Doctor geben / das sauff ich nicht.,"['Ist', 'das', 'ein', 'Tranck', '/', 'wie', 'die', 'Doctor', 'geben', '/', 'das', 'sauff', 'ich', 'nicht', '.']"
191,,,,Zustand,,,CE,positiv,57334,CATMA_9B4477EE-ED10-4F3C-AC37-25B42258EA0E,9,Emotionen der Freude,positiv,57288,Freude,Nun ist mir schon ein bißgen besser ums Hertze,"['Nun', 'ist', 'mir', 'schon', 'ein', 'bißgen', 'besser', 'ums', 'Hertze']"
