,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Emotionsbezug_falls_nötig
310,MUFTI,,MUFTI,,,,NK,negativ,154053,CATMA_75A83DD5-5993-4DD7-B8CE-6CBF512B49C7,56,Emotionen des Leids,negativ,153752,Leid,"Es grämt mich: daß solch Schimpf nicht bleiben kan verdecket:
Wie Ibrahim mein Kind durch Noth-Zwang hat beflecket /
Auf die Geschändete so Fluch und Unflat speit /
Ja sie als Hur und Magd zu meinem Hertzeleid
Halb-nackt nach Hause schickt. Solch Elend geht durchs Hertze /
Frißt Marck und Adern auß! ","['Es', 'grämt', 'mich', ':', 'daß', 'solch', 'Schimpf', 'nicht', 'bleiben', 'kan', 'verdecket', ':', 'Wie', 'Ibrahim', 'mein', 'Kind', 'durch', 'Noth-Zwang', 'hat', 'beflecket', '/', 'Auf', 'die', 'Geschändete', 'so', 'Fluch', 'und', 'Unflat', 'speit', '/', 'Ja', 'sie', 'als', 'Hur', 'und', 'Magd', 'zu', 'meinem', 'Hertzeleid', 'Halb-nackt', 'nach', 'Hause', 'schickt', '.', 'Solch', 'Elend', 'geht', 'durchs', 'Hertze', '/', 'Frißt', 'Marck', 'und', 'Adern', 'auß', '!']",
311,MUFTI,,MUFTI,,,,NK,negativ,154216,CATMA_16652583-4242-4672-B9C3-70A8C14F26ED,31,Emotionen des Leids,negativ,154053,Mitleid,"Mit was für einem Schmertze
Kwält sich denn Kiosem? Ihr Bild und Ansehn gleicht
Pompejens Seule133

 ja / die keinem Wetter weicht /
See / Well und Nord verlacht. ","['Mit', 'was', 'für', 'einem', 'Schmertze', 'Kwält', 'sich', 'denn', 'Kiosem', '?', 'Ihr', 'Bild', 'und', 'Ansehn', 'gleicht', 'Pompejens', 'Seule133', 'ja', '/', 'die', 'keinem', 'Wetter', 'weicht', '/', 'See', '/', 'Well', 'und', 'Nord', 'verlacht', '.']",
312,MUFTI,,MUFTI,,,,NK,positiv,154291,CATMA_49DAD09F-6521-4EBB-8671-36F7670E4B22,15,Emotionen der Freude,positiv,154216,Freude,"Ich sehe ja vergnüget:
Daß Sie vom Sultan hat die Freyheit wieder krieget.
","['Ich', 'sehe', 'ja', 'vergnüget', ':', 'Daß', 'Sie', 'vom', 'Sultan', 'hat', 'die', 'Freyheit', 'wieder', 'krieget', '.']",
313,KIOSEM,,KIOSEM,,,,NK,negativ,154802,CATMA_B15C0793-E0BA-4FA6-8B22-AF0375D33D78,98,Emotionen der Ablehnung,negativ,154301,Abscheu,"Die Freyheit? leider ja! man läßt ein wenig frey
Ein angefässelt Wild / wenn's Jägers Tyranney
Zu seiner Kurtzweil wil den wüttenden Moloßen
Sein Leben opfern auf. Der so viel Blutt vergossen /
Der solche Greuelthat ans Mufti Haus' außübt /
Der seine Mutter oft biß auf den Tod betrübt /
Der / die die Kron ihm gab / in Kefichte verstricket /
Sein eigen Fleisch und Blutt sich zu ermorden schicket /
Wird nur so lange noch mit meinem Jammer spieln;
Biß ich den Blutt-Zahn werd in meinen Därmern fühln.","['Die', 'Freyheit', '?', 'leider', 'ja', '!', 'man', 'läßt', 'ein', 'wenig', 'frey', 'Ein', 'angefässelt', 'Wild', '/', 'wenn', ""'s"", 'Jägers', 'Tyranney', 'Zu', 'seiner', 'Kurtzweil', 'wil', 'den', 'wüttenden', 'Moloßen', 'Sein', 'Leben', 'opfern', 'auf', '.', 'Der', 'so', 'viel', 'Blutt', 'vergossen', '/', 'Der', 'solche', 'Greuelthat', 'ans', 'Mufti', 'Haus', ""'"", 'außübt', '/', 'Der', 'seine', 'Mutter', 'oft', 'biß', 'auf', 'den', 'Tod', 'betrübt', '/', 'Der', '/', 'die', 'die', 'Kron', 'ihm', 'gab', '/', 'in', 'Kefichte', 'verstricket', '/', 'Sein', 'eigen', 'Fleisch', 'und', 'Blutt', 'sich', 'zu', 'ermorden', 'schicket', '/', 'Wird', 'nur', 'so', 'lange', 'noch', 'mit', 'meinem', 'Jammer', 'spieln', ';', 'Biß', 'ich', 'den', 'Blutt-Zahn', 'werd', 'in', 'meinen', 'Därmern', 'fühln', '.']",
314,KIOSEM,,KIOSEM,,,,NK,negativ,155440,CATMA_0213A5F9-BE9D-44DA-9B4A-63B4BEEDF5B3,26,Emotionen der Angst,negativ,155292,Verzweiflung,"Wen sol die setzen ein / die selber wird vertrieben?
Ach Trübsand-voller Grund! weil mir mein Amurath
Schon meinen Untergang bestürtzt eröfnet hat.
","['Wen', 'sol', 'die', 'setzen', 'ein', '/', 'die', 'selber', 'wird', 'vertrieben', '?', 'Ach', 'Trübsand-voller', 'Grund', '!', 'weil', 'mir', 'mein', 'Amurath', 'Schon', 'meinen', 'Untergang', 'bestürtzt', 'eröfnet', 'hat', '.']",
315,KIOSEM,,KIOSEM,,,,NK,negativ,156422,CATMA_D67168DE-6D9A-4E93-B1F1-9D79A5505D02,10,Emotionen des Leids,negativ,156370,Leid,"Wer hat so jämmerlich ie auf sein Fleisch gewüttet?
","['Wer', 'hat', 'so', 'jämmerlich', 'ie', 'auf', 'sein', 'Fleisch', 'gewüttet', '?']",
316,KIOSEM,,KIOSEM,,,,NK,negativ,157424,CATMA_7D2689E9-74E5-480C-BAE5-2644F3931146,21,Emotionen der Ablehnung,negativ,157315,Abscheu,"Furcht / Lieb und Rache kämpft in meines Hertzens Höle /
Voll Zweifel: was allhier gutt zu entschlüssen sey.
","['Furcht', '/', 'Lieb', 'und', 'Rache', 'kämpft', 'in', 'meines', 'Hertzens', 'Höle', '/', 'Voll', 'Zweifel', ':', 'was', 'allhier', 'gutt', 'zu', 'entschlüssen', 'sey', '.']",
317,KIOSEM,,KIOSEM,,,,NK,negativ,157424,CATMA_64FF43F9-4E36-47A9-A2CE-23460C30CF39,21,Emotionen der Angst,negativ,157315,Angst,"Furcht / Lieb und Rache kämpft in meines Hertzens Höle /
Voll Zweifel: was allhier gutt zu entschlüssen sey.
","['Furcht', '/', 'Lieb', 'und', 'Rache', 'kämpft', 'in', 'meines', 'Hertzens', 'Höle', '/', 'Voll', 'Zweifel', ':', 'was', 'allhier', 'gutt', 'zu', 'entschlüssen', 'sey', '.']",
318,KIOSEM,,KIOSEM,,,,NK,positiv,157424,CATMA_B442F689-BCB1-49E0-9F69-E2ABFA09FF6B,21,Emotionen der Zuneigung,positiv,157315,Liebe,"Furcht / Lieb und Rache kämpft in meines Hertzens Höle /
Voll Zweifel: was allhier gutt zu entschlüssen sey.
","['Furcht', '/', 'Lieb', 'und', 'Rache', 'kämpft', 'in', 'meines', 'Hertzens', 'Höle', '/', 'Voll', 'Zweifel', ':', 'was', 'allhier', 'gutt', 'zu', 'entschlüssen', 'sey', '.']",
319,MUFTI,,MUFTI,,,,NK,positiv,159332,CATMA_BE3018DD-E2FC-4228-A5C7-77B3ACCEBC06,67,Emotionen der Freude,positiv,158982,Freude,"Hierumb sind wir vergnüget /
Und gönnen / wenn der Sohn nur seinen Zepter krieget /
Ihm leicht sein Athemhohln. Gott aber wird hierfür
Ihr grossen Lohn verleihn. Inzwischen stell ich ihr
Und ihrer Klugheit heim / wie sie zu unserm Schlusse
Vernünftig helffen wird. Der Witz mißt nach dem Fusse
Des Zufalls / wie der kommt / so Rath als Würckung auß.
","['Hierumb', 'sind', 'wir', 'vergnüget', '/', 'Und', 'gönnen', '/', 'wenn', 'der', 'Sohn', 'nur', 'seinen', 'Zepter', 'krieget', '/', 'Ihm', 'leicht', 'sein', 'Athemhohln', '.', 'Gott', 'aber', 'wird', 'hierfür', 'Ihr', 'grossen', 'Lohn', 'verleihn', '.', 'Inzwischen', 'stell', 'ich', 'ihr', 'Und', 'ihrer', 'Klugheit', 'heim', '/', 'wie', 'sie', 'zu', 'unserm', 'Schlusse', 'Vernünftig', 'helffen', 'wird', '.', 'Der', 'Witz', 'mißt', 'nach', 'dem', 'Fusse', 'Des', 'Zufalls', '/', 'wie', 'der', 'kommt', '/', 'so', 'Rath', 'als', 'Würckung', 'auß', '.']",
320,KIOSEM,,KIOSEM,,,,NK,negativ,162277,CATMA_AFEA0B48-79F0-4982-83C2-13EE288D5099,12,Emotionen des Leids,negativ,162224,Leid,"So fleht die Mutter dich / mein Kind / vergebens an?
","['So', 'fleht', 'die', 'Mutter', 'dich', '/', 'mein', 'Kind', '/', 'vergebens', 'an', '?']",
321,KIOSEM,,KIOSEM,,,,NK,positiv,162277,CATMA_1FCE8C78-F531-49DC-8A06-DBEB294240E0,12,Emotionen der Zuneigung,positiv,162224,Liebe,"So fleht die Mutter dich / mein Kind / vergebens an?
","['So', 'fleht', 'die', 'Mutter', 'dich', '/', 'mein', 'Kind', '/', 'vergebens', 'an', '?']",
322,,KIOSEM,IBRAHIM,,,,NK,negativ,162663,CATMA_4244EB70-6BC3-4256-96C2-F677C24568CD,10,Emotionen der Ablehnung,negativ,162604,Abscheu,"Wer allzu strenge strafft / kriegt eines Wüttrichs Nahmen.
","['Wer', 'allzu', 'strenge', 'strafft', '/', 'kriegt', 'eines', 'Wüttrichs', 'Nahmen', '.']",
323,KIOSEM,,KIOSEM,,,,NK,negativ,163931,CATMA_35F30F8E-86AC-472B-BC02-690CA71E629D,9,Emotionen des Leids,negativ,163876,Mitleid,Sein schon-gestraftes Kind hat mehr / als er verbrochen,"['Sein', 'schon-gestraftes', 'Kind', 'hat', 'mehr', '/', 'als', 'er', 'verbrochen']",
324,IBRAHIM,,IBRAHIM,,,,NK,negativ,165395,CATMA_923FECBB-9BA4-4893-9FEA-6EA72B33407D,16,Emotionen der Ablehnung,negativ,165318,Abscheu,"Gibt von den Janitscharen
Ihm keiner nicht den Rest? daß man den Hund abthu!
","['Gibt', 'von', 'den', 'Janitscharen', 'Ihm', 'keiner', 'nicht', 'den', 'Rest', '?', 'daß', 'man', 'den', 'Hund', 'abthu', '!']",
325,IBRAHIM,,IBRAHIM,,,,NK,negativ,165613,CATMA_8BB7B2C6-10E9-4766-B844-310EC0F8A38C,22,Emotionen der Ablehnung,negativ,165510,Abscheu,"Die Hunde sämtlich solln so tief in Kwal versincken /
So hoch ihr Frevel ist! was aber sucht der Hund?
","['Die', 'Hunde', 'sämtlich', 'solln', 'so', 'tief', 'in', 'Kwal', 'versincken', '/', 'So', 'hoch', 'ihr', 'Frevel', 'ist', '!', 'was', 'aber', 'sucht', 'der', 'Hund', '?']",
326,IBRAHIM,,IBRAHIM,,,,NK,negativ,166156,CATMA_BFCFE001-1641-43ED-8D63-3515CE1F6375,11,Emotionen der Ablehnung,negativ,166097,Abscheu,Daß unser Blitz euch nicht stracks sol in Abgrund schlagen!,"['Daß', 'unser', 'Blitz', 'euch', 'nicht', 'stracks', 'sol', 'in', 'Abgrund', 'schlagen', '!']",
327,IBRAHIM,,IBRAHIM,,,,NK,negativ,167549,CATMA_6BC3D389-B712-4EBD-8334-A401BA0BB54B,14,Emotionen der Ablehnung,negativ,167489,Abscheu,"Hab ich / du Hund / hier Schuld / warumb sol Achmet bissen?
","['Hab', 'ich', '/', 'du', 'Hund', '/', 'hier', 'Schuld', '/', 'warumb', 'sol', 'Achmet', 'bissen', '?']",
328,IBRAHIM,,IBRAHIM,,,,NK,negativ,167955,CATMA_78FBCED9-FD68-4861-9004-339972C96055,12,Emotionen der Ablehnung,negativ,167900,Abscheu,"Seyd ihrs / ihr Hunde / die ihr offnen Aufruhr spinnt.
","['Seyd', 'ihrs', '/', 'ihr', 'Hunde', '/', 'die', 'ihr', 'offnen', 'Aufruhr', 'spinnt', '.']",
329,,IBRAHIM,unpersönlich,,,,NK,negativ,168724,CATMA_42082833-0128-46F3-B6FF-B2B24A4B662E,10,Emotionen der Ablehnung,negativ,168667,Ärger,Sol Ras- und Wüttenden ein Fürst noch Pflaumen streichen?,"['Sol', 'Ras-', 'und', 'Wüttenden', 'ein', 'Fürst', 'noch', 'Pflaumen', 'streichen', '?']",
330,,KIOSEM,DIE JANITSCHAREN,,,,NK,negativ,168836,CATMA_46CD82F1-73B4-4C2A-9F3A-9FFF776589D7_0,8,Emotionen der Ablehnung,negativ,168792,Abscheu,"Du kennst den Janitschar und seine Raserey.
","['Du', 'kennst', 'den', 'Janitschar', 'und', 'seine', 'Raserey', '.']",
331,,KIOSEM,DIE JANITSCHAREN,,,,NK,negativ,168975,CATMA_46CD82F1-73B4-4C2A-9F3A-9FFF776589D7_1,37,Emotionen der Ablehnung,negativ,168793,Abscheu,"u kennst den Janitschar und seine Raserey.
Und daß der Schwarm das Blutt ins Reiches Körper sey /
Das / wenn es siedet auf / den gantzen Leib anzündet /
Ja Hertz und Haupt ersteckt.
","['u', 'kennst', 'den', 'Janitschar', 'und', 'seine', 'Raserey', '.', 'Und', 'daß', 'der', 'Schwarm', 'das', 'Blutt', 'ins', 'Reiches', 'Körper', 'sey', '/', 'Das', '/', 'wenn', 'es', 'siedet', 'auf', '/', 'den', 'gantzen', 'Leib', 'anzündet', '/', 'Ja', 'Hertz', 'und', 'Haupt', 'ersteckt', '.']",
332,,KIOSEM,DIE JANITSCHAREN,,,,NK,negativ,169911,CATMA_FD1A210E-2AA9-4066-8F8D-E16600CA94F5,58,Emotionen der Ablehnung,negativ,169590,Abscheu,"Fürst Amurath must auch146

 von dem erzürnten Hauffen
Mein / seiner Mutter / Haupt so wohl mit Golde kauffen /
Als seinen treusten Knecht den Machmet Gurguin
Den wilden Janitscharn zur Kühlung geben hin /
Ja selbst bestürtzt schaun an / wie auß ergrimmten Wütten
Ihm Aug / Ohr / Nase / Zung und Kopf ward abgeschnitten.
","['Fürst', 'Amurath', 'must', 'auch146', 'von', 'dem', 'erzürnten', 'Hauffen', 'Mein', '/', 'seiner', 'Mutter', '/', 'Haupt', 'so', 'wohl', 'mit', 'Golde', 'kauffen', '/', 'Als', 'seinen', 'treusten', 'Knecht', 'den', 'Machmet', 'Gurguin', 'Den', 'wilden', 'Janitscharn', 'zur', 'Kühlung', 'geben', 'hin', '/', 'Ja', 'selbst', 'bestürtzt', 'schaun', 'an', '/', 'wie', 'auß', 'ergrimmten', 'Wütten', 'Ihm', 'Aug', '/', 'Ohr', '/', 'Nase', '/', 'Zung', 'und', 'Kopf', 'ward', 'abgeschnitten', '.']",
333,KIOSEM,,KIOSEM,,,,NK,positiv,170914,CATMA_4E3D0B80-615D-4622-A462-9355CF1C6A03,3,Emotionen der Zuneigung,positiv,170904,Liebe,Mein Sohn;,"['Mein', 'Sohn', ';']",
334,,KIOSEM,IBRAHIM,,,,NK,negativ,171760,CATMA_2A5863E4-BE43-4BE7-B36B-E6B3F4C77009,43,Emotionen des Leids,negativ,171551,Mitleid,"Verwirfstu aber / Sohn / des Himmels Warnungs-Zeichen;
So lasse dich / mein Kind / die Thränen doch erweichen
Der Mutter / die für dich mit mehrer Sorge wacht /
Als sie für ihre Seel und auf ihr Heil hat Acht.","['Verwirfstu', 'aber', '/', 'Sohn', '/', 'des', 'Himmels', 'Warnungs-Zeichen', ';', 'So', 'lasse', 'dich', '/', 'mein', 'Kind', '/', 'die', 'Thränen', 'doch', 'erweichen', 'Der', 'Mutter', '/', 'die', 'für', 'dich', 'mit', 'mehrer', 'Sorge', 'wacht', '/', 'Als', 'sie', 'für', 'ihre', 'Seel', 'und', 'auf', 'ihr', 'Heil', 'hat', 'Acht', '.']",
335,IBRAHIM,,IBRAHIM,,,,NK,positiv,171984,CATMA_945B6C6A-A5E6-4900-A6CB-218B3E294D7D,18,Emotionen der Zuneigung,positiv,171887,Freundschaft,"Daß wir uns ihm zu Lieb an Augen-Apfel rührn /
Ja unsren treusten Knecht absetzen und verliehrn.
","['Daß', 'wir', 'uns', 'ihm', 'zu', 'Lieb', 'an', 'Augen-Apfel', 'rührn', '/', 'Ja', 'unsren', 'treusten', 'Knecht', 'absetzen', 'und', 'verliehrn', '.']",
336,IBRAHIM,,IBRAHIM,,,,NK,negativ,172392,CATMA_A006785D-E424-4BDA-99C7-60798E441C06,12,Emotionen der Ablehnung,negativ,172333,Ärger,"Was? mahlt der Hunde Trotz uns noch mehr Richtschnurn für?
","['Was', '?', 'mahlt', 'der', 'Hunde', 'Trotz', 'uns', 'noch', 'mehr', 'Richtschnurn', 'für', '?']",
337,IBRAHIM,,IBRAHIM,,,,NK,negativ,172712,CATMA_B375175A-309B-4882-BD5F-0C359C20973C,14,Emotionen der Ablehnung,negativ,172630,Ärger,"Ha! thörchte Furchtsamkeit!
Wenn Fürsten zu Geboth auf Knechtisch Wincken stehen!
","['Ha', '!', 'thörchte', 'Furchtsamkeit', '!', 'Wenn', 'Fürsten', 'zu', 'Geboth', 'auf', 'Knechtisch', 'Wincken', 'stehen', '!']",
338,IBRAHIM,,IBRAHIM,,,,NK,positiv,172760,CATMA_2FF9FD9E-B34A-458B-BDBC-8DB6E9BC7A99,10,Emotionen der Zuneigung,positiv,172712,Liebe,Jedoch wir wollen diß ihr noch zu Lieb eingehen.,"['Jedoch', 'wir', 'wollen', 'diß', 'ihr', 'noch', 'zu', 'Lieb', 'eingehen', '.']",
339,ACHMET,,ACHMET,,,,NK,positiv,173581,CATMA_AC688746-53B3-40A1-8668-1276638E7FF4,24,Emotionen der Zuneigung,positiv,173460,Verehrung,"Ich legs gehörsamst ab; und küsse Knie und Fuß /
Aufopfernd auch diß Haupt / wo Treue büssen muß
Und Unschuld untergehn.
","['Ich', 'legs', 'gehörsamst', 'ab', ';', 'und', 'küsse', 'Knie', 'und', 'Fuß', '/', 'Aufopfernd', 'auch', 'diß', 'Haupt', '/', 'wo', 'Treue', 'büssen', 'muß', 'Und', 'Unschuld', 'untergehn', '.']",
340,KIUPERLI,,KIUPERLI,,,,NK,negativ,177388,CATMA_F5972EDF-7BFC-4E6F-AF5A-41FC0CE24015,118,Emotionen der Ablehnung,negativ,176767,Ärger,"Verfluchte Greuelthat! wolln nicht die Wolcken blitzen?
Kan's Mufti Heiligkeit nicht Hauß und Tochter schützen /
Wer wird uns einen Tag für unsre Bürge seyn?
Tyrannen bilden sich / ihr Brüder / glaubt es / ein;
Daß ihre Häupter sind die hohen Riesen-Berge /
Auf derer Gipfel wir als Ohnmachts-volle Zwerge
Mit rechten Straffen nicht zu klimmen mächtig sind /
Die über Wolck und Luft sich strecken: daß kein Wind
Kein Schnee / kein Hagel kan auch ihren Staub verwehen.
Allein im Fall ihr stimmt / sol bald der Blutthund sehen:
Daß hohen Eichen sey der schnelle Blitz verwand;
Sein Leben und sein Tod besteh in unser Hand.
","['Verfluchte', 'Greuelthat', '!', 'wolln', 'nicht', 'die', 'Wolcken', 'blitzen', '?', 'Kan', ""'s"", 'Mufti', 'Heiligkeit', 'nicht', 'Hauß', 'und', 'Tochter', 'schützen', '/', 'Wer', 'wird', 'uns', 'einen', 'Tag', 'für', 'unsre', 'Bürge', 'seyn', '?', 'Tyrannen', 'bilden', 'sich', '/', 'ihr', 'Brüder', '/', 'glaubt', 'es', '/', 'ein', ';', 'Daß', 'ihre', 'Häupter', 'sind', 'die', 'hohen', 'Riesen-Berge', '/', 'Auf', 'derer', 'Gipfel', 'wir', 'als', 'Ohnmachts-volle', 'Zwerge', 'Mit', 'rechten', 'Straffen', 'nicht', 'zu', 'klimmen', 'mächtig', 'sind', '/', 'Die', 'über', 'Wolck', 'und', 'Luft', 'sich', 'strecken', ':', 'daß', 'kein', 'Wind', 'Kein', 'Schnee', '/', 'kein', 'Hagel', 'kan', 'auch', 'ihren', 'Staub', 'verwehen', '.', 'Allein', 'im', 'Fall', 'ihr', 'stimmt', '/', 'sol', 'bald', 'der', 'Blutthund', 'sehen', ':', 'Daß', 'hohen', 'Eichen', 'sey', 'der', 'schnelle', 'Blitz', 'verwand', ';', 'Sein', 'Leben', 'und', 'sein', 'Tod', 'besteh', 'in', 'unser', 'Hand', '.']",
341,,KARA CHIAUS,IBRAHIM,,,,NK,positiv,179016,CATMA_AC0F05F0-D7FE-4096-9560-38CD3C797C02,13,Emotionen der Zuneigung,positiv,178946,Lust,"Kein kostbar Edelstein
Ist für ein geiles Weib dem Ibrahim zu theuer.
","['Kein', 'kostbar', 'Edelstein', 'Ist', 'für', 'ein', 'geiles', 'Weib', 'dem', 'Ibrahim', 'zu', 'theuer', '.']",
342,,BECTAS,unpersönlich,,,,NK,negativ,179983,CATMA_8DDC2E85-0290-4C78-9D31-3E089534C70F,27,Emotionen der Angst,negativ,179837,Angst,"Welch Traum mag in dir Furcht / welch Schatten Zagheit hecken?
Läßt sich ein Janitschar so schlechte Blendung schrecken /
Für dem die Welt erbebt?","['Welch', 'Traum', 'mag', 'in', 'dir', 'Furcht', '/', 'welch', 'Schatten', 'Zagheit', 'hecken', '?', 'Läßt', 'sich', 'ein', 'Janitschar', 'so', 'schlechte', 'Blendung', 'schrecken', '/', 'Für', 'dem', 'die', 'Welt', 'erbebt', '?']",
343,,MOLLAH,ACHMET,,,,NK,negativ,180790,CATMA_E5BDDAC3-939F-44EC-9F66-C0C0F18159AD,28,Emotionen der Angst,negativ,180658,Angst,"Mein Herr / der Groß-Visir kommt zitternd in das Hauß /
Und bittet: daß wir ihn in ein Gemach verstecken /
Biß daß der Mufti kommt.
","['Mein', 'Herr', '/', 'der', 'Groß-Visir', 'kommt', 'zitternd', 'in', 'das', 'Hauß', '/', 'Und', 'bittet', ':', 'daß', 'wir', 'ihn', 'in', 'ein', 'Gemach', 'verstecken', '/', 'Biß', 'daß', 'der', 'Mufti', 'kommt', '.']",
344,CADILESCHIER,,CADILESCHIER,,,,NK,negativ,182092,CATMA_1C15B30C-CADB-42B9-A0B7-63B0519AA98F,10,Emotionen der Ablehnung,negativ,182043,Ärger,"Doch ist dem Hunde nicht das Leben noch geraubt.
","['Doch', 'ist', 'dem', 'Hunde', 'nicht', 'das', 'Leben', 'noch', 'geraubt', '.']",
345,MUFTI,,MUFTI,,,,NK,negativ,182557,CATMA_701D7D9A-CD90-4C02-995E-517215ADA914,9,Emotionen der Ablehnung,negativ,182528,Abscheu,Der Hund? bey mir? mein Hauß?,"['Der', 'Hund', '?', 'bey', 'mir', '?', 'mein', 'Hauß', '?']",
346,MUFTI,,MUFTI,,,,NK,negativ,182630,CATMA_686D569F-700F-4269-BECA-185EFD4712B4,7,Emotionen der Ablehnung,negativ,182591,Abscheu,"Jagt mir stracks den Bösewicht hinauß.
","['Jagt', 'mir', 'stracks', 'den', 'Bösewicht', 'hinauß', '.']",
347,BECTAS,,BECTAS,,,,NK,negativ,182688,CATMA_6A6A9416-3EAC-4D34-961F-0583D3DAD3B2,10,Emotionen der Ablehnung,negativ,182639,Abscheu,"Laßt uns den Hund allhier vorher zu Rede setzen.
","['Laßt', 'uns', 'den', 'Hund', 'allhier', 'vorher', 'zu', 'Rede', 'setzen', '.']",
348,KIUPERLI,,KIUPERLI,,,,NK,negativ,182750,CATMA_D99A22CD-5A30-4891-B38C-4A94200D3C38,9,Emotionen der Ablehnung,negativ,182699,Abscheu,"In seinem Blutte vor die kalten Schwerdter netzen.
","['In', 'seinem', 'Blutte', 'vor', 'die', 'kalten', 'Schwerdter', 'netzen', '.']",
349,ACHMET,,ACHMET,,,,NK,negativ,183298,CATMA_C90404D1-C446-449D-91B5-D812016B5977,11,Emotionen der Angst,negativ,183247,Angst,"Hilf Himmel! träumet mir? wo werd ich hingeführet?
","['Hilf', 'Himmel', '!', 'träumet', 'mir', '?', 'wo', 'werd', 'ich', 'hingeführet', '?']",
350,,MUFTI,ACHMET,,,,NK,negativ,183382,CATMA_403CCCBC-0DBE-43D6-9A2F-BE571689376E,13,Emotionen der Angst,negativ,183306,Angst,"Willkommen grosser Freund / willkommen! woher rühret
Diß sein Entsetzen her?","['Willkommen', 'grosser', 'Freund', '/', 'willkommen', '!', 'woher', 'rühret', 'Diß', 'sein', 'Entsetzen', 'her', '?']",
351,,BECTAS,ACHMET,,,,NK,negativ,183477,CATMA_806B0317-6047-4D64-BC79-70B2ADBFBB03,17,Emotionen der Angst,negativ,183393,Angst,"Der / den's Gewissen schreckt /
Meynt: daß auch klare Luft voll Donnerkeile steckt.
","['Der', '/', 'den', ""'s"", 'Gewissen', 'schreckt', '/', 'Meynt', ':', 'daß', 'auch', 'klare', 'Luft', 'voll', 'Donnerkeile', 'steckt', '.']",
352,ACHMET,,ACHMET,,,nur auf Sprachebene,NK,positiv,183817,CATMA_7E849DFD-9704-4FB1-88DF-BBBF2A16D8DB,6,Emotionen der Zuneigung,positiv,183789,Freundschaft,Diß lehre dich / mein Freund,"['Diß', 'lehre', 'dich', '/', 'mein', 'Freund']",
353,,CADILESCHIER,ACHMET,,,,NK,negativ,184181,CATMA_90DA2289-8638-478C-8A0E-668C218E2DC4,12,Emotionen der Angst,negativ,184126,Angst,"Hört: was für Furcht ihm schon jagt seine Boßheit ein!
","['Hört', ':', 'was', 'für', 'Furcht', 'ihm', 'schon', 'jagt', 'seine', 'Boßheit', 'ein', '!']",
354,ACHMET,,ACHMET,,,nur auf Sprachebene,NK,positiv,184209,CATMA_902D492B-87C6-4464-86B5-8487661367B2,4,Emotionen der Zuneigung,positiv,184191,Freundschaft,Ihr Freunde / sagt,"['Ihr', 'Freunde', '/', 'sagt']",
355,KIUPERLI,,KIUPERLI,,,,NK,negativ,184613,CATMA_5E56BB6D-BAF2-4540-8EAB-AD1AA8874256,11,Emotionen der Ablehnung,negativ,184563,Ärger,"Hört! wie der Bösewicht
So rein sich brennen wil!
","['Hört', '!', 'wie', 'der', 'Bösewicht', 'So', 'rein', 'sich', 'brennen', 'wil', '!']",
356,ACHMET,,ACHMET,,,nur auf Sprachebene,NK,positiv,184652,CATMA_7211710D-55FA-48BC-8867-518C9A6F1079,6,Emotionen der Zuneigung,positiv,184623,Freundschaft,"Ich leugn ihr Freunde nicht:
","['Ich', 'leugn', 'ihr', 'Freunde', 'nicht', ':']",
357,,ACHMET,IBRAHIM,,,,NK,positiv,185009,CATMA_C0F443E8-2AEF-491B-9A02-19C0337F0CA5,27,Emotionen der Zuneigung,positiv,184861,Lust,"Ihr kennt des Sultans Arth und seinen Trieb im Lieben.
Ist einer unbeschimpfft / ja unerwürget blieben /
Der ihm im Lieben einzureden sich erkeckt.
","['Ihr', 'kennt', 'des', 'Sultans', 'Arth', 'und', 'seinen', 'Trieb', 'im', 'Lieben', '.', 'Ist', 'einer', 'unbeschimpfft', '/', 'ja', 'unerwürget', 'blieben', '/', 'Der', 'ihm', 'im', 'Lieben', 'einzureden', 'sich', 'erkeckt', '.']",
358,BECTAS,,BECTAS,,,,NK,negativ,185352,CATMA_BEC0B4B1-F18E-4132-A687-9DEB49CB9243,66,Emotionen der Ablehnung,negativ,185019,Abscheu,"Merckt! wie er seine Wurm ins Sultans Kleid versteckt!
Sich den / den er vor selbst verführt / itzt lästernd schmähet!
Hast du nicht Wachs geschafft / die Tachte selbst gedrehet
Zun Fackeln / die der Fürst der Geilheit zündet an?
Doch laßt uns hörn; mit was der Hund beschönen kan /
Daß der verkürtzte Sold uns noch zurücke bleibet?
","['Merckt', '!', 'wie', 'er', 'seine', 'Wurm', 'ins', 'Sultans', 'Kleid', 'versteckt', '!', 'Sich', 'den', '/', 'den', 'er', 'vor', 'selbst', 'verführt', '/', 'itzt', 'lästernd', 'schmähet', '!', 'Hast', 'du', 'nicht', 'Wachs', 'geschafft', '/', 'die', 'Tachte', 'selbst', 'gedrehet', 'Zun', 'Fackeln', '/', 'die', 'der', 'Fürst', 'der', 'Geilheit', 'zündet', 'an', '?', 'Doch', 'laßt', 'uns', 'hörn', ';', 'mit', 'was', 'der', 'Hund', 'beschönen', 'kan', '/', 'Daß', 'der', 'verkürtzte', 'Sold', 'uns', 'noch', 'zurücke', 'bleibet', '?']",
