,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Sprachebene
442,,,,,,LSch,negativ,66088,CATMA_1F23E992-67C7-4BF0-9B75-61949BAB3B3B,196,Emotionen der Angst,negativ,65051,Verzweiflung,"Undanckbahrer Orontes, du Monstrum der Untreu, du Furie aus den Abgrund der Höllen, weil du mit Schmach und ungerechter Verachtung, meine getreue Liebe verachtest und verlachest, so gieb mir meine Treue zurück, oder benim mir das Leben. Erhebe nur deine Barbarische Falschheit biß an den Himmel; dan die Weibes Bilder zu betriegen, ist ein Ruhm eines Tÿrannen, und nicht eines Königes. Ich wil sterben du meÿneidiger, und hernach in Gesellschafft der Furien wieder aus der Höllen kommen dich zu verfolgen, wegen der höllischen Pein, die du meiner Seelen verursachest; solstu an allen Enden, weil du mich nicht zur Braut begehrest, eine ewige Feindin an mir haben. Aber was rede ich Elende? Verzeihe liebster Orontes diesem unwürdigen Munde, und meinen unerträglichen Schmertzen, die Liebe lehret mich jetzt deine Verachtung zum büßen auf zu nehmen. Verachte mich wie du wilst, raube mir mein Leben, zerreiß mich in Stücken, ich will dich dannach, verachtet, zerrißen und todt, verehren und anbethen. O Himmel! Wer hält mich? Ich sterbe.
","['Undanckbahrer', 'Orontes', ',', 'du', 'Monstrum', 'der', 'Untreu', ',', 'du', 'Furie', 'aus', 'den', 'Abgrund', 'der', 'Höllen', ',', 'weil', 'du', 'mit', 'Schmach', 'und', 'ungerechter', 'Verachtung', ',', 'meine', 'getreue', 'Liebe', 'verachtest', 'und', 'verlachest', ',', 'so', 'gieb', 'mir', 'meine', 'Treue', 'zurück', ',', 'oder', 'benim', 'mir', 'das', 'Leben', '.', 'Erhebe', 'nur', 'deine', 'Barbarische', 'Falschheit', 'biß', 'an', 'den', 'Himmel', ';', 'dan', 'die', 'Weibes', 'Bilder', 'zu', 'betriegen', ',', 'ist', 'ein', 'Ruhm', 'eines', 'Tÿrannen', ',', 'und', 'nicht', 'eines', 'Königes', '.', 'Ich', 'wil', 'sterben', 'du', 'meÿneidiger', ',', 'und', 'hernach', 'in', 'Gesellschafft', 'der', 'Furien', 'wieder', 'aus', 'der', 'Höllen', 'kommen', 'dich', 'zu', 'verfolgen', ',', 'wegen', 'der', 'höllischen', 'Pein', ',', 'die', 'du', 'meiner', 'Seelen', 'verursachest', ';', 'solstu', 'an', 'allen', 'Enden', ',', 'weil', 'du', 'mich', 'nicht', 'zur', 'Braut', 'begehrest', ',', 'eine', 'ewige', 'Feindin', 'an', 'mir', 'haben', '.', 'Aber', 'was', 'rede', 'ich', 'Elende', '?', 'Verzeihe', 'liebster', 'Orontes', 'diesem', 'unwürdigen', 'Munde', ',', 'und', 'meinen', 'unerträglichen', 'Schmertzen', ',', 'die', 'Liebe', 'lehret', 'mich', 'jetzt', 'deine', 'Verachtung', 'zum', 'büßen', 'auf', 'zu', 'nehmen', '.', 'Verachte', 'mich', 'wie', 'du', 'wilst', ',', 'raube', 'mir', 'mein', 'Leben', ',', 'zerreiß', 'mich', 'in', 'Stücken', ',', 'ich', 'will', 'dich', 'dannach', ',', 'verachtet', ',', 'zerrißen', 'und', 'todt', ',', 'verehren', 'und', 'anbethen', '.', 'O', 'Himmel', '!', 'Wer', 'hält', 'mich', '?', 'Ich', 'sterbe', '.']",
443,,,,,,LSch,positiv,65260,CATMA_C359263C-F3F9-45A0-A61B-6D6BBFAF1D83_0,21,Emotionen der Zuneigung,positiv,65135,Liebe,"weil du mit Schmach und ungerechter Verachtung, meine getreue Liebe verachtest und verlachest, so gieb mir meine Treue zurück","['weil', 'du', 'mit', 'Schmach', 'und', 'ungerechter', 'Verachtung', ',', 'meine', 'getreue', 'Liebe', 'verachtest', 'und', 'verlachest', ',', 'so', 'gieb', 'mir', 'meine', 'Treue', 'zurück']",
444,,,,,,LSch,positiv,66050,CATMA_C359263C-F3F9-45A0-A61B-6D6BBFAF1D83_1,56,Emotionen der Zuneigung,positiv,65741,Liebe,"Verzeihe liebster Orontes diesem unwürdigen Munde, und meinen unerträglichen Schmertzen, die Liebe lehret mich jetzt deine Verachtung zum büßen auf zu nehmen. Verachte mich wie du wilst, raube mir mein Leben, zerreiß mich in Stücken, ich will dich dannach, verachtet, zerrißen und todt, verehren und anbethen.","['Verzeihe', 'liebster', 'Orontes', 'diesem', 'unwürdigen', 'Munde', ',', 'und', 'meinen', 'unerträglichen', 'Schmertzen', ',', 'die', 'Liebe', 'lehret', 'mich', 'jetzt', 'deine', 'Verachtung', 'zum', 'büßen', 'auf', 'zu', 'nehmen', '.', 'Verachte', 'mich', 'wie', 'du', 'wilst', ',', 'raube', 'mir', 'mein', 'Leben', ',', 'zerreiß', 'mich', 'in', 'Stücken', ',', 'ich', 'will', 'dich', 'dannach', ',', 'verachtet', ',', 'zerrißen', 'und', 'todt', ',', 'verehren', 'und', 'anbethen', '.']",
445,,,,,,LSch,negativ,65229,CATMA_3494A477-09CC-4BBA-9932-5881A36A5ACC_0,15,Emotionen der Ablehnung,negativ,65135,Abscheu,"weil du mit Schmach und ungerechter Verachtung, meine getreue Liebe verachtest und verlachest,","['weil', 'du', 'mit', 'Schmach', 'und', 'ungerechter', 'Verachtung', ',', 'meine', 'getreue', 'Liebe', 'verachtest', 'und', 'verlachest', ',']",
446,,,,,,LSch,negativ,66050,CATMA_3494A477-09CC-4BBA-9932-5881A36A5ACC_1,44,Emotionen der Ablehnung,negativ,65830,Abscheu,"die Liebe lehret mich jetzt deine Verachtung zum büßen auf zu nehmen. Verachte mich wie du wilst, raube mir mein Leben, zerreiß mich in Stücken, ich will dich dannach, verachtet, zerrißen und todt, verehren und anbethen.","['die', 'Liebe', 'lehret', 'mich', 'jetzt', 'deine', 'Verachtung', 'zum', 'büßen', 'auf', 'zu', 'nehmen', '.', 'Verachte', 'mich', 'wie', 'du', 'wilst', ',', 'raube', 'mir', 'mein', 'Leben', ',', 'zerreiß', 'mich', 'in', 'Stücken', ',', 'ich', 'will', 'dich', 'dannach', ',', 'verachtet', ',', 'zerrißen', 'und', 'todt', ',', 'verehren', 'und', 'anbethen', '.']",
447,doris,,,,,LSch,negativ,66155,CATMA_417DBAC1-E2D2-46A3-8464-F4371E4701E0,7,Emotionen der Angst,negativ,66114,Angst,"Unglückliche Printzeßin! Helfft. Helfft!
","['Unglückliche', 'Printzeßin', '!', 'Helfft', '.', 'Helfft', '!']",
448,,,,,,LSch,negativ,66471,CATMA_3B4E1B22-A7B4-4C59-AF58-782B24C00F64,44,Emotionen der Ablehnung,negativ,66218,Abscheu,"Was wunder siehestu Orontes? Was vor ein abscheulich und unzüchtig Spectacul machet meine Seele bestürtzt? Ach leichtfertiger Ehrendieb! Ist dieses meine Antwort? Ist dieses die zornige Bothschafft, die ich dir, der Arsinoë zu bringen, auferleget habe?
","['Was', 'wunder', 'siehestu', 'Orontes', '?', 'Was', 'vor', 'ein', 'abscheulich', 'und', 'unzüchtig', 'Spectacul', 'machet', 'meine', 'Seele', 'bestürtzt', '?', 'Ach', 'leichtfertiger', 'Ehrendieb', '!', 'Ist', 'dieses', 'meine', 'Antwort', '?', 'Ist', 'dieses', 'die', 'zornige', 'Bothschafft', ',', 'die', 'ich', 'dir', ',', 'der', 'Arsinoë', 'zu', 'bringen', ',', 'auferleget', 'habe', '?']",
449,,,,,,LSch,negativ,66471,CATMA_9CA2D256-4465-4FB9-8873-F0872DDFCBAB,44,Emotionen des Leids,negativ,66218,Leid,"Was wunder siehestu Orontes? Was vor ein abscheulich und unzüchtig Spectacul machet meine Seele bestürtzt? Ach leichtfertiger Ehrendieb! Ist dieses meine Antwort? Ist dieses die zornige Bothschafft, die ich dir, der Arsinoë zu bringen, auferleget habe?
","['Was', 'wunder', 'siehestu', 'Orontes', '?', 'Was', 'vor', 'ein', 'abscheulich', 'und', 'unzüchtig', 'Spectacul', 'machet', 'meine', 'Seele', 'bestürtzt', '?', 'Ach', 'leichtfertiger', 'Ehrendieb', '!', 'Ist', 'dieses', 'meine', 'Antwort', '?', 'Ist', 'dieses', 'die', 'zornige', 'Bothschafft', ',', 'die', 'ich', 'dir', ',', 'der', 'Arsinoë', 'zu', 'bringen', ',', 'auferleget', 'habe', '?']",
450,doris,,,Ereignis,,LSch,Emotionale Bewegtheit,66521,CATMA_DAAC3F4A-B9F5-40C2-91AB-B22869F968BA,6,Emotionale Bewegtheit,Emotionale Bewegtheit,66479,Emotionale Bewegtheit,"Gnädigster König, diese unglückseelige ...","['Gnädigster', 'König', ',', 'diese', 'unglückseelige', '...']",
451,orontes,,doris,,,LSch,negativ,66539,CATMA_31570AD1-0350-49DE-A687-D8976E285421,1,Emotionen der Ablehnung,negativ,66532,Abscheu,Schweig,['Schweig'],
452,orontes,,,,,LSch,negativ,66644,CATMA_498F940C-76AB-4971-AB2B-837ED97E79EF,21,Emotionen der Ablehnung,negativ,66541,Abscheu,"aber ihr Printzeßin, doch, was sage ich Printzeßin, der redet die Unwahrheit, welcher euch also nennet.","['aber', 'ihr', 'Printzeßin', ',', 'doch', ',', 'was', 'sage', 'ich', 'Printzeßin', ',', 'der', 'redet', 'die', 'Unwahrheit', ',', 'welcher', 'euch', 'also', 'nennet', '.']",
453,erastus,,,Ereignis,,LSch,Emotionale Bewegtheit,66717,CATMA_62B5BD8B-A43F-465A-99C5-CDED173A6659,8,Emotionale Bewegtheit,Emotionale Bewegtheit,66677,Emotionale Bewegtheit,"Um des Himmels willen, Gnädigster Herr!
","['Um', 'des', 'Himmels', 'willen', ',', 'Gnädigster', 'Herr', '!']",
454,,,,,,LSch,negativ,66866,CATMA_35A230A1-B03E-4516-8783-FA2339949410,26,Emotionen der Ablehnung,negativ,66727,Abscheu,"Last mich gehen Erastus, dieses geile und unkeusche Thier von Nicea soll so unzüchtig sterben, so sehr ich die Zucht und Keuschheit liebe.
","['Last', 'mich', 'gehen', 'Erastus', ',', 'dieses', 'geile', 'und', 'unkeusche', 'Thier', 'von', 'Nicea', 'soll', 'so', 'unzüchtig', 'sterben', ',', 'so', 'sehr', 'ich', 'die', 'Zucht', 'und', 'Keuschheit', 'liebe', '.']",
455,,orontes,,,,LSch,positiv,66820,CATMA_CBAD8ABE-0FBC-4D1D-8AC5-2C608068B0D3,11,Emotionen der Zuneigung,positiv,66752,Lust,dieses geile und unkeusche Thier von Nicea soll so unzüchtig sterben,"['dieses', 'geile', 'und', 'unkeusche', 'Thier', 'von', 'Nicea', 'soll', 'so', 'unzüchtig', 'sterben']",
456,arsinoe,,,Ereignis,,LSch,Emotionale Bewegtheit,66904,CATMA_AAB1EC13-B37A-410E-8EA1-61288D798B75,7,Emotionale Bewegtheit,Emotionale Bewegtheit,66876,Emotionale Bewegtheit,"Ach Hali! Mein lieber Hali!
","['Ach', 'Hali', '!', 'Mein', 'lieber', 'Hali', '!']",
457,,orontes,,,,LSch,positiv,67057,CATMA_08BBE024-7ECB-4C7F-A951-429E758205EF,27,Emotionen der Zuneigung,positiv,66914,Lust,"Sehet, wir haben sie auf der That erwüscht, und dannoch begehret sie auch in unserer Gegenwart, ihre Lippen mit unehrlichen Küßen zu besudeln.
","['Sehet', ',', 'wir', 'haben', 'sie', 'auf', 'der', 'That', 'erwüscht', ',', 'und', 'dannoch', 'begehret', 'sie', 'auch', 'in', 'unserer', 'Gegenwart', ',', 'ihre', 'Lippen', 'mit', 'unehrlichen', 'Küßen', 'zu', 'besudeln', '.']",
458,orontes,,,,,LSch,negativ,67057,CATMA_09C1B3F7-9C26-4FA8-93F3-6CA7104135A1,27,Emotionen der Ablehnung,negativ,66914,Abscheu,"Sehet, wir haben sie auf der That erwüscht, und dannoch begehret sie auch in unserer Gegenwart, ihre Lippen mit unehrlichen Küßen zu besudeln.
","['Sehet', ',', 'wir', 'haben', 'sie', 'auf', 'der', 'That', 'erwüscht', ',', 'und', 'dannoch', 'begehret', 'sie', 'auch', 'in', 'unserer', 'Gegenwart', ',', 'ihre', 'Lippen', 'mit', 'unehrlichen', 'Küßen', 'zu', 'besudeln', '.']",
459,arsinoe,,,Ereignis,,LSch,Emotionale Bewegtheit,67094,CATMA_4933CAC8-D1D4-45EE-BCCF-7B10D932DF52,8,Emotionale Bewegtheit,Emotionale Bewegtheit,67067,Emotionale Bewegtheit,"O mein Herr! O mein König!
","['O', 'mein', 'Herr', '!', 'O', 'mein', 'König', '!']",
460,,orontes,,,,LSch,positiv,67248,CATMA_4A8B2CF9-271D-478F-913A-BCBB51BD41FE,26,Emotionen der Zuneigung,positiv,67104,Liebe,"Schweig leichtfertige Liebhaberin deines Leibeigenen, tritt ab von den Glantz der königlichen Hoheit, und bete, wie du thuest, einen Sclaven an.","['Schweig', 'leichtfertige', 'Liebhaberin', 'deines', 'Leibeigenen', ',', 'tritt', 'ab', 'von', 'den', 'Glantz', 'der', 'königlichen', 'Hoheit', ',', 'und', 'bete', ',', 'wie', 'du', 'thuest', ',', 'einen', 'Sclaven', 'an', '.']",
461,orontes,,,,,LSch,negativ,67357,CATMA_1F2EE02F-26CC-4B60-B876-2F43C18F1F86,43,Emotionen der Ablehnung,negativ,67104,Abscheu,"Schweig leichtfertige Liebhaberin deines Leibeigenen, tritt ab von den Glantz der königlichen Hoheit, und bete, wie du thuest, einen Sclaven an. Aber warum verziehet mein brennender Eÿffer die gerechte Rache werckstellig zu machen? Stirb du meÿneidige.
","['Schweig', 'leichtfertige', 'Liebhaberin', 'deines', 'Leibeigenen', ',', 'tritt', 'ab', 'von', 'den', 'Glantz', 'der', 'königlichen', 'Hoheit', ',', 'und', 'bete', ',', 'wie', 'du', 'thuest', ',', 'einen', 'Sclaven', 'an', '.', 'Aber', 'warum', 'verziehet', 'mein', 'brennender', 'Eÿffer', 'die', 'gerechte', 'Rache', 'werckstellig', 'zu', 'machen', '?', 'Stirb', 'du', 'meÿneidige', '.']",
462,arsinoe,,,Ereignis,,LSch,Emotionale Bewegtheit,67400,CATMA_EF9CF6D7-CF35-462C-864A-47B545FCC5BA,4,Emotionale Bewegtheit,Emotionale Bewegtheit,67387,Emotionale Bewegtheit,O ihr Götter!,"['O', 'ihr', 'Götter', '!']",
463,orontes,ptolomaeus,,,,LSch,negativ,67543,CATMA_E7FF1691-90E5-4DA8-AEC0-3AF6EC3A1BB6,5,Emotionen der Ablehnung,negativ,67513,Abscheu,"Zähmet euren grausammen Zorn.
","['Zähmet', 'euren', 'grausammen', 'Zorn', '.']",
464,doris,,,,,LSch,Emotionale Bewegtheit,67628,CATMA_E67A29A6-6306-49BB-BF75-33FB6558E8A7,11,Emotionale Bewegtheit,Emotionale Bewegtheit,67568,Emotionale Bewegtheit,"O Himmel! Unterstehet sich deßen ein schwaches Weibes Bild?
","['O', 'Himmel', '!', 'Unterstehet', 'sich', 'deßen', 'ein', 'schwaches', 'Weibes', 'Bild', '?']",
465,orontes,,,,,LSch,negativ,67712,CATMA_D59E81E0-9389-481D-861D-4655724C25EB,6,Emotionen der Ablehnung,negativ,67681,Abscheu,Der Arsinoë das Leben benehmen.,"['Der', 'Arsinoë', 'das', 'Leben', 'benehmen', '.']",
466,orontes,,,,,LSch,negativ,67778,CATMA_91436B86-15ED-4DA6-B62A-DF81E8423C23,9,Emotionen der Ablehnung,negativ,67726,Abscheu,Last euer wüthendes Gewehr gegen mich erzürnet seÿn.,"['Last', 'euer', 'wüthendes', 'Gewehr', 'gegen', 'mich', 'erzürnet', 'seÿn', '.']",
467,,,ptolomaeus,,,LSch,positiv,67824,CATMA_F466D54D-8BFE-460F-91AF-B4D2A78773A3,6,Emotionen der Zuneigung,positiv,67789,Liebe,Dieß werd ich nimmermehr gestatten.,"['Dieß', 'werd', 'ich', 'nimmermehr', 'gestatten', '.']",
468,,,,,,LSch,negativ,67896,CATMA_D4CDE556-F6F7-4CA1-83B5-56702F55250A_0,9,Emotionen der Ablehnung,negativ,67838,Abscheu,Vergebens bemühet ihr euch diese Schöne Brust zu verletzen,"['Vergebens', 'bemühet', 'ihr', 'euch', 'diese', 'Schöne', 'Brust', 'zu', 'verletzen']",
469,,,,,,LSch,negativ,68030,CATMA_D4CDE556-F6F7-4CA1-83B5-56702F55250A_1,16,Emotionen der Ablehnung,negativ,67949,Abscheu,"Wan ihr mich, Ptolomaeum den Printzen von Egÿpten am ersten aus dem Wege räumet.
","['Wan', 'ihr', 'mich', ',', 'Ptolomaeum', 'den', 'Printzen', 'von', 'Egÿpten', 'am', 'ersten', 'aus', 'dem', 'Wege', 'räumet', '.']",
470,orontes,,,,,LSch,negativ,68067,CATMA_C31A38C7-5BE2-419C-AE1D-8740F8A8964D,5,Emotionen der Ablehnung,negativ,68040,Abscheu,Du solst sterben verräther.,"['Du', 'solst', 'sterben', 'verräther', '.']",
471,,,,,,LSch,negativ,68103,CATMA_1EDC241C-7859-4C26-B798-15656D1C5054_0,4,Emotionen der Ablehnung,negativ,68081,Abscheu,Ich will leben Tÿranne,"['Ich', 'will', 'leben', 'Tÿranne']",
472,,,,,,LSch,negativ,68241,CATMA_1EDC241C-7859-4C26-B798-15656D1C5054_1,19,Emotionen der Ablehnung,negativ,68135,Abscheu,"Ich  will leben, und verhindern, daß ihr euer Gewehr heute mit keinen unschuldigen Blute benetzen sollet.
","['Ich', 'will', 'leben', ',', 'und', 'verhindern', ',', 'daß', 'ihr', 'euer', 'Gewehr', 'heute', 'mit', 'keinen', 'unschuldigen', 'Blute', 'benetzen', 'sollet', '.']",
473,orontes,,,,,LSch,Emotionale Bewegtheit,68279,CATMA_1FAA8875-C40D-4CB3-B33A-C630ACFB9019,5,Emotionale Bewegtheit,Emotionale Bewegtheit,68251,Emotionale Bewegtheit,Welch ein seltzammer Zufall.,"['Welch', 'ein', 'seltzammer', 'Zufall', '.']",
474,ptolomaeus,,,,,LSch,negativ,68329,CATMA_D671D787-CF55-4604-86B4-1AD0FD23F96E,5,Emotionen der Ablehnung,negativ,68297,Abscheu,Welch ein unbarmhertziger König.,"['Welch', 'ein', 'unbarmhertziger', 'König', '.']",
475,erastus,,,,,LSch,Emotionale Bewegtheit,68383,CATMA_96576592-F9A0-404D-97D8-9AB27D5DAA0F,5,Emotionale Bewegtheit,Emotionale Bewegtheit,68344,Emotionale Bewegtheit,Welch eine wunderbahrliche Veränderung.,"['Welch', 'eine', 'wunderbahrliche', 'Veränderung', '.']",
476,arsinoe,,,,,LSch,negativ,68433,CATMA_974B5089-AAD8-412F-B56B-D4193A81A586,5,Emotionen des Leids,negativ,68398,Leid,Welch eine unaussprechliche Marter.,"['Welch', 'eine', 'unaussprechliche', 'Marter', '.']",
477,doris,,,,,LSch,negativ,68478,CATMA_24207AB7-B851-4E38-9DDF-D84788E70008,5,Emotionen des Leids,negativ,68446,Leid,Welch ein unmenschliches Elendt.,"['Welch', 'ein', 'unmenschliches', 'Elendt', '.']",
478,golo,,,,,LSch,positiv,68523,CATMA_E9B19257-C22B-4514-AAEE-124269ABB4F5,5,Emotionen der Freude,positiv,68490,Schadenfreude,"Welch eine Alamodische Jungfrau.
","['Welch', 'eine', 'Alamodische', 'Jungfrau', '.']",
479,artaxerxes,,,,,LSch,Emotionale Bewegtheit,69594,CATMA_0FBCA5BB-1F63-4EBD-BD8B-D39A28197DE1,167,Emotionale Bewegtheit,Emotionale Bewegtheit,68634,Emotionale Bewegtheit,"Gar zu eine freue Regierung habt ihr Begierden über das Reich des Lebens. In dem inneren Rath des Gemüths versuchen die verkehrten Sinnen ihr äuserstes, sie verjagen die Vernunfft, und überlaßen der blinden Liebe alle Gewalt; ach ihr himmlischen Sterne, auf was vor einen rauhen Weg ziehet ihr die menschliche Eigen Sinnigkeit? Warumb laßet ihr den Begierden so eine freue Regierung über das Reich des Lebens? Die Begierden führen das Geleite die Menschen in Gefahr zu stürtzen; man unterstehet sich schier nicht mehr die Vernunffts Geister um Rath anzuruffen. Ihr unsinnige Begierden, an was für einen grausamen Bande führet ihr die Tugend gebunden. Ihr habt gar zu volles Gebütt über das Reich des Lebens. Von einer halßstarrigen Kranckheit des Gemüths lebt Orontes verblendet, und das Frauenzimmer der Arsinoë nimmt neue Gestalten an sich. Man erdencket Lügen, man glaubet denen Verstellungen, und die Ohnmacht der Liebe würd vor eine Unkeuschheit gehalten.","['Gar', 'zu', 'eine', 'freue', 'Regierung', 'habt', 'ihr', 'Begierden', 'über', 'das', 'Reich', 'des', 'Lebens', '.', 'In', 'dem', 'inneren', 'Rath', 'des', 'Gemüths', 'versuchen', 'die', 'verkehrten', 'Sinnen', 'ihr', 'äuserstes', ',', 'sie', 'verjagen', 'die', 'Vernunfft', ',', 'und', 'überlaßen', 'der', 'blinden', 'Liebe', 'alle', 'Gewalt', ';', 'ach', 'ihr', 'himmlischen', 'Sterne', ',', 'auf', 'was', 'vor', 'einen', 'rauhen', 'Weg', 'ziehet', 'ihr', 'die', 'menschliche', 'Eigen', 'Sinnigkeit', '?', 'Warumb', 'laßet', 'ihr', 'den', 'Begierden', 'so', 'eine', 'freue', 'Regierung', 'über', 'das', 'Reich', 'des', 'Lebens', '?', 'Die', 'Begierden', 'führen', 'das', 'Geleite', 'die', 'Menschen', 'in', 'Gefahr', 'zu', 'stürtzen', ';', 'man', 'unterstehet', 'sich', 'schier', 'nicht', 'mehr', 'die', 'Vernunffts', 'Geister', 'um', 'Rath', 'anzuruffen', '.', 'Ihr', 'unsinnige', 'Begierden', ',', 'an', 'was', 'für', 'einen', 'grausamen', 'Bande', 'führet', 'ihr', 'die', 'Tugend', 'gebunden', '.', 'Ihr', 'habt', 'gar', 'zu', 'volles', 'Gebütt', 'über', 'das', 'Reich', 'des', 'Lebens', '.', 'Von', 'einer', 'halßstarrigen', 'Kranckheit', 'des', 'Gemüths', 'lebt', 'Orontes', 'verblendet', ',', 'und', 'das', 'Frauenzimmer', 'der', 'Arsinoë', 'nimmt', 'neue', 'Gestalten', 'an', 'sich', '.', 'Man', 'erdencket', 'Lügen', ',', 'man', 'glaubet', 'denen', 'Verstellungen', ',', 'und', 'die', 'Ohnmacht', 'der', 'Liebe', 'würd', 'vor', 'eine', 'Unkeuschheit', 'gehalten', '.']",
480,,artaxerxes,,,,LSch,negativ,69412,CATMA_CEADA94F-5643-415A-A1DC-AB730B2A47D3,9,Emotionen des Leids,negativ,69342,Leid,Von einer halßstarrigen Kranckheit des Gemüths lebt Orontes verblendet,"['Von', 'einer', 'halßstarrigen', 'Kranckheit', 'des', 'Gemüths', 'lebt', 'Orontes', 'verblendet']",
481,arsinoe,artaxerxes,,,,LSch,positiv,69593,CATMA_AB38F798-3DFD-4BE8-A401-E281F8AD6C03,9,Emotionen der Zuneigung,positiv,69535,Liebe,die Ohnmacht der Liebe würd vor eine Unkeuschheit gehalten,"['die', 'Ohnmacht', 'der', 'Liebe', 'würd', 'vor', 'eine', 'Unkeuschheit', 'gehalten']",
482,,artaxerxes,,,,LSch,negativ,69696,CATMA_14FAEC6A-F056-4EA2-BDA9-C0CCE2D17825,19,Emotionen des Leids,negativ,69595,Leid,"Aber da komt Erastus, seine Bestürtzung ist aus seinem Gange abzunehmen: Was mag ihm geschehen seÿn?
","['Aber', 'da', 'komt', 'Erastus', ',', 'seine', 'Bestürtzung', 'ist', 'aus', 'seinem', 'Gange', 'abzunehmen', ':', 'Was', 'mag', 'ihm', 'geschehen', 'seÿn', '?']",
483,,,,,,LSch,Emotionale Bewegtheit,70262,CATMA_F888E26A-C1D5-4DA7-9ACA-8742EC9D871A,94,Emotionale Bewegtheit,Emotionale Bewegtheit,69729,Emotionale Bewegtheit,"Daß Arsinoë gefänglich verspörret, daß der Sclav getödtet worden, daß der König unglückselig lebet, daß die gantze Welt sich verkehret, ist nichts wunderliches: daß sich aber Celinda in Ptolomaeum verwandelt hat, und ich aus Befehl des Königes meine Hände mit unschuldigen Bluth besudeln solle, kan ich nicht in meine Gedancken bringen. Befehle Orontes, diese gottlose Verrichtung, einer andern Hand, dan diese tapffere Seele, ob sich schon Celinda in einen Mann verwandelt, begehret sich deßwegen nicht in eine Bestie zu verkehren.
","['Daß', 'Arsinoë', 'gefänglich', 'verspörret', ',', 'daß', 'der', 'Sclav', 'getödtet', 'worden', ',', 'daß', 'der', 'König', 'unglückselig', 'lebet', ',', 'daß', 'die', 'gantze', 'Welt', 'sich', 'verkehret', ',', 'ist', 'nichts', 'wunderliches', ':', 'daß', 'sich', 'aber', 'Celinda', 'in', 'Ptolomaeum', 'verwandelt', 'hat', ',', 'und', 'ich', 'aus', 'Befehl', 'des', 'Königes', 'meine', 'Hände', 'mit', 'unschuldigen', 'Bluth', 'besudeln', 'solle', ',', 'kan', 'ich', 'nicht', 'in', 'meine', 'Gedancken', 'bringen', '.', 'Befehle', 'Orontes', ',', 'diese', 'gottlose', 'Verrichtung', ',', 'einer', 'andern', 'Hand', ',', 'dan', 'diese', 'tapffere', 'Seele', ',', 'ob', 'sich', 'schon', 'Celinda', 'in', 'einen', 'Mann', 'verwandelt', ',', 'begehret', 'sich', 'deßwegen', 'nicht', 'in', 'eine', 'Bestie', 'zu', 'verkehren', '.']",
484,,erastus,,,,LSch,negativ,69827,CATMA_EF09C3E1-5565-409E-8D8A-729FD95777AB,5,Emotionen des Leids,negativ,69795,Leid,daß der König unglückselig lebet,"['daß', 'der', 'König', 'unglückselig', 'lebet']",
485,,,,,,LSch,positiv,70575,CATMA_DC53AD2A-ECE8-473B-B231-631F14FF5A61,50,Emotionen der Freude,positiv,70275,Freude,"Ich erfreue mich bescheidener Erastus, über eure Treue und guten Verstand, denn des Orontes Gedancken seÿnd grausam und ungerecht. Ihr folget billig euren Rath, und wiederstrebt dem königlichen Willen, dann den halßstarrigen Grim der Großen zu zähmen ist eine getreue Vorsichtigkeit und kein Irthum. ","['Ich', 'erfreue', 'mich', 'bescheidener', 'Erastus', ',', 'über', 'eure', 'Treue', 'und', 'guten', 'Verstand', ',', 'denn', 'des', 'Orontes', 'Gedancken', 'seÿnd', 'grausam', 'und', 'ungerecht', '.', 'Ihr', 'folget', 'billig', 'euren', 'Rath', ',', 'und', 'wiederstrebt', 'dem', 'königlichen', 'Willen', ',', 'dann', 'den', 'halßstarrigen', 'Grim', 'der', 'Großen', 'zu', 'zähmen', 'ist', 'eine', 'getreue', 'Vorsichtigkeit', 'und', 'kein', 'Irthum', '.']",
