,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens,Sprachebene
419,torismondo,,,,,VH,positiv,91439,CATMA_4DB52092-F6FA-46B7-96CE-68E8E1DEA724,4,Emotionen der Zuneigung,positiv,91414,Liebe,"O sternenwürdige Mutter!
","['O', 'sternenwürdige', 'Mutter', '!']",
420,irene,,,,,VH,positiv,91465,CATMA_F0912C2E-2891-4504-B5BF-13625EB5EBAF,4,Emotionen der Zuneigung,positiv,91447,Liebe,"O dapfferer Sohn!
","['O', 'dapfferer', 'Sohn', '!']",
421,,,,,,VH,negativ,91861,CATMA_45AF227D-D844-45D5-B481-47442E155F43,18,Emotionen der Ablehnung,negativ,91757,Abscheu,"Helffet mir an dem Bluth=tÿrannen Attila ewren vnd meinen Vnglickhsfall rächen, mein gemahl! mein sohn!
","['Helffet', 'mir', 'an', 'dem', 'Bluth=tÿrannen', 'Attila', 'ewren', 'vnd', 'meinen', 'Vnglickhsfall', 'rächen', ',', 'mein', 'gemahl', '!', 'mein', 'sohn', '!']",
422,,,,,,VH,negativ,92134,CATMA_0CE05AF5-CBD3-4922-96F4-572A507BC323,11,Emotionen der Ablehnung,negativ,92068,Abscheu,"Ich will als eine newe Tomiris diesen Göttischen Cyrum entseelen.
","['Ich', 'will', 'als', 'eine', 'newe', 'Tomiris', 'diesen', 'Göttischen', 'Cyrum', 'entseelen', '.']",
423,,,,,,VH,negativ,92220,CATMA_B1503DFD-2F6B-44E6-BF27-3BE60E394FE8,11,Emotionen der Ablehnung,negativ,92148,Abscheu,"Ich will als ein vorsichtiger Paris disen gottischen Achillem entädern.
","['Ich', 'will', 'als', 'ein', 'vorsichtiger', 'Paris', 'disen', 'gottischen', 'Achillem', 'entädern', '.']",
424,,,,,,VH,negativ,92302,CATMA_D8DCADAB-6178-40D4-A67B-8C44797C6FE5,11,Emotionen der Ablehnung,negativ,92233,Abscheu,"Ich will als ein streutbarer Apollo disen gottischen Pithon erlegen.
","['Ich', 'will', 'als', 'ein', 'streutbarer', 'Apollo', 'disen', 'gottischen', 'Pithon', 'erlegen', '.']",
425,,,,,,VH,positiv,92421,CATMA_20370C90-C1CA-4132-8DC0-ADD531C118EF_0,15,Emotionen der Zuneigung,positiv,92318,Freundschaft,Vnd ich diese auß der höllen entsprossene müsgeburth wider der höllen zuschickhen euch behilfflich sein,"['Vnd', 'ich', 'diese', 'auß', 'der', 'höllen', 'entsprossene', 'müsgeburth', 'wider', 'der', 'höllen', 'zuschickhen', 'euch', 'behilfflich', 'sein']",
426,,,,,,VH,positiv,92663,CATMA_20370C90-C1CA-4132-8DC0-ADD531C118EF_1,37,Emotionen der Zuneigung,positiv,92441,Freundschaft,"Erschröckt nicht, das ewre reden von mir angehört worden.  Es scheinet das der himmel ermüdet seÿ dießes Vngehewer länger auf dieser welt zu erdulden, sondern entschlossen durch Vnß seinen Vntergang Ehistens zu befördern.
","['Erschröckt', 'nicht', ',', 'das', 'ewre', 'reden', 'von', 'mir', 'angehört', 'worden', '.', 'Es', 'scheinet', 'das', 'der', 'himmel', 'ermüdet', 'seÿ', 'dießes', 'Vngehewer', 'länger', 'auf', 'dieser', 'welt', 'zu', 'erdulden', ',', 'sondern', 'entschlossen', 'durch', 'Vnß', 'seinen', 'Vntergang', 'Ehistens', 'zu', 'befördern', '.']",
427,,,,,,VH,negativ,92421,CATMA_6E40D7FA-B5A3-4699-802F-00989299E7C3,15,Emotionen der Ablehnung,negativ,92318,Abscheu,Vnd ich diese auß der höllen entsprossene müsgeburth wider der höllen zuschickhen euch behilfflich sein,"['Vnd', 'ich', 'diese', 'auß', 'der', 'höllen', 'entsprossene', 'müsgeburth', 'wider', 'der', 'höllen', 'zuschickhen', 'euch', 'behilfflich', 'sein']",
428,,,,,,VH,negativ,92498,CATMA_29E6A087-A162-4BC1-BE4A-4D2DBA0E6FB8,11,Emotionen der Angst,negativ,92441,Angst,"Erschröckt nicht, das ewre reden von mir angehört worden.","['Erschröckt', 'nicht', ',', 'das', 'ewre', 'reden', 'von', 'mir', 'angehört', 'worden', '.']",
429,"['irene', 'maximus', 'theodoricus', 'torismondo', 'valentinianus']",,,,,VH,negativ,93311,CATMA_09003CA6-8F5B-4D88-A4E0-B278D84CC430,8,Emotionen der Ablehnung,negativ,93267,Abscheu,"Es sterbe Attila der schreckhen diser welt.
","['Es', 'sterbe', 'Attila', 'der', 'schreckhen', 'diser', 'welt', '.']",
430,torismondo,,,,,VH,negativ,93360,CATMA_B1179480-DAB3-4185-8150-40CE9601BC85,7,Emotionen der Ablehnung,negativ,93324,Abscheu,Er sterbe vnd zwar durch dise faust ,"['Er', 'sterbe', 'vnd', 'zwar', 'durch', 'dise', 'faust']",
431,,,,,,VH,negativ,93488,CATMA_9EE79FA7-4980-4FB9-943E-FAB33C4B1893,22,Emotionen der Angst,negativ,93362,Angst,"aber lasset Vnß für dießmahl von ein ander weichen, damit wür nicht beÿsammen gesehen vnd in einigen Verdacht gezogen werden.
","['aber', 'lasset', 'Vnß', 'für', 'dießmahl', 'von', 'ein', 'ander', 'weichen', ',', 'damit', 'wür', 'nicht', 'beÿsammen', 'gesehen', 'vnd', 'in', 'einigen', 'Verdacht', 'gezogen', 'werden', '.']",
432,torismondo,,,,,VH,positiv,94351,CATMA_DE0FF32E-7336-47C4-9425-6F581855D927,5,Emotionen der Zuneigung,positiv,94327,Verehrung,"O allzu getrewe Mutter!
","['O', 'allzu', 'getrewe', 'Mutter', '!']",
433,,,,,,VH,negativ,95228,CATMA_E2A7C9BA-B4A7-45FA-AEF3-DC3F5D8FE3F6,12,Emotionen des Leids,negativ,95179,Leid,"(Ach ich mus die wahr Vrsach vor ihr verbergen.)
","['(', 'Ach', 'ich', 'mus', 'die', 'wahr', 'Vrsach', 'vor', 'ihr', 'verbergen', '.', ')']",
434,,,,,,VH,negativ,95455,CATMA_C6D3076D-E0D6-4270-80A0-88A6A1947BF8,29,Emotionen des Leids,negativ,95309,Leid,"woltet ihr wol auch mich, wan ihr köntet, einer quall befreÿen, welche mir vnerträglicher, als alle dienstbahrkeit, ia als der Todt selbsten ist.
","['woltet', 'ihr', 'wol', 'auch', 'mich', ',', 'wan', 'ihr', 'köntet', ',', 'einer', 'quall', 'befreÿen', ',', 'welche', 'mir', 'vnerträglicher', ',', 'als', 'alle', 'dienstbahrkeit', ',', 'ia', 'als', 'der', 'Todt', 'selbsten', 'ist', '.']",
435,,,,,,VH,positiv,95798,CATMA_84E6D212-0564-4A02-98F9-6EEEA23B8A2D,62,Emotionen der Zuneigung,positiv,95468,Liebe,"Ach Fraw Mutter, wie vnglickhseelig bin ich doch, das ihr an meiner kündlichen liebe, vnd gehorsam zweifflen konnet, befellet mir Tausendmahl, wan es euch beliebet, dieses blueth das ich von euch empfangen, für euch zu vergüssen, dan werdet ihr schliessen konnen, ob Torismondo würdig seÿ ewer sohn genennet zu werden oder nicht.
","['Ach', 'Fraw', 'Mutter', ',', 'wie', 'vnglickhseelig', 'bin', 'ich', 'doch', ',', 'das', 'ihr', 'an', 'meiner', 'kündlichen', 'liebe', ',', 'vnd', 'gehorsam', 'zweifflen', 'konnet', ',', 'befellet', 'mir', 'Tausendmahl', ',', 'wan', 'es', 'euch', 'beliebet', ',', 'dieses', 'blueth', 'das', 'ich', 'von', 'euch', 'empfangen', ',', 'für', 'euch', 'zu', 'vergüssen', ',', 'dan', 'werdet', 'ihr', 'schliessen', 'konnen', ',', 'ob', 'Torismondo', 'würdig', 'seÿ', 'ewer', 'sohn', 'genennet', 'zu', 'werden', 'oder', 'nicht', '.']",
436,,,,,,VH,negativ,96080,CATMA_F5243C8B-40F5-4CCE-9C6F-6880ECAF3C8D,50,Emotionen der Ablehnung,negativ,95806,Abscheu,"Wohl dan, ihr müstet blueth vergiessen, aber nicht das ewrige, welches mir vill zu werth, sondern eines hochmütigen weibesbildes, das sich erkünnen meinen willen entgegen zu leben,  vnd sich über mich zu erheben, obschon Attila deroselben mir in allen zu dienen auferleget.
","['Wohl', 'dan', ',', 'ihr', 'müstet', 'blueth', 'vergiessen', ',', 'aber', 'nicht', 'das', 'ewrige', ',', 'welches', 'mir', 'vill', 'zu', 'werth', ',', 'sondern', 'eines', 'hochmütigen', 'weibesbildes', ',', 'das', 'sich', 'erkünnen', 'meinen', 'willen', 'entgegen', 'zu', 'leben', ',', 'vnd', 'sich', 'über', 'mich', 'zu', 'erheben', ',', 'obschon', 'Attila', 'deroselben', 'mir', 'in', 'allen', 'zu', 'dienen', 'auferleget', '.']",
437,torismondo,,,,,VH,negativ,96189,CATMA_5121D211-587E-4913-A987-D3B38C9A061D,19,Emotionen des Leids,negativ,96093,Leid,"O sterne! Diese deren Todt meine Fraw Mutter so eÿfrigst verlanget, ist das leben meiner liebe.
","['O', 'sterne', '!', 'Diese', 'deren', 'Todt', 'meine', 'Fraw', 'Mutter', 'so', 'eÿfrigst', 'verlanget', ',', 'ist', 'das', 'leben', 'meiner', 'liebe', '.']",
438,,,,,,VH,negativ,96573,CATMA_EE66F30B-7993-42BA-AA64-0307753E7883,30,Emotionen des Leids,negativ,96404,Leid,"Ach mir! Zwischen welchen gefährlichen Zweiffels klippen befünde ich mich. Soll ich meine Fraw Mutter verrathen? soll ich meine liebste ermorden? ach was soll ich thun?
","['Ach', 'mir', '!', 'Zwischen', 'welchen', 'gefährlichen', 'Zweiffels', 'klippen', 'befünde', 'ich', 'mich.', 'Soll', 'ich', 'meine', 'Fraw', 'Mutter', 'verrathen', '?', 'soll', 'ich', 'meine', 'liebste', 'ermorden', '?', 'ach', 'was', 'soll', 'ich', 'thun', '?']",
439,,,,,,VH,positiv,96646,CATMA_20D123DF-457D-4B07-AED2-5F5FA09FAE99,10,Emotionen der Zuneigung,positiv,96590,Liebe,"Hierdurch werdet ihr bezeigen, ob ihr ewre Mutter liebet","['Hierdurch', 'werdet', 'ihr', 'bezeigen', ',', 'ob', 'ihr', 'ewre', 'Mutter', 'liebet']",
440,,,,,,VH,negativ,96782,CATMA_DC5607E8-B34D-4195-9AB0-DC42070BFA79,7,Emotionen der Angst,negativ,96740,Angst,"Ich verweiche voller angst vnd verwürung.
","['Ich', 'verweiche', 'voller', 'angst', 'vnd', 'verwürung', '.']",
441,,,,,,VH,positiv,97358,CATMA_FE620586-2006-4460-A2E6-F6EF425CF6D3_0,88,Emotionen der Zuneigung,positiv,96819,Liebe,"Wie süss ist doch der liebes=krieg, welchen der kleine bogenschitz wider Vnsere hertzen führet, seine wunden werden gleich des Ayacis seinem in eÿtel wollust blumen verwandelt, weillen anstatt pfeÿl, schwert vnd bogen man keine andere waffen als küsse vnd vmbarmungen gebrauchet vnd auf dem kampfplatz einer entblösten lilgen=schoß in einer stund mehr ergözlichkeiten ersiget, als Mars in villen Jahren ertheillen kan - aber still hier ist die Morgen röth  meiner liebe, die Sonne meiner Vergnügung. Wie so allein Himmel=schönste Honoria?
","['Wie', 'süss', 'ist', 'doch', 'der', 'liebes=krieg', ',', 'welchen', 'der', 'kleine', 'bogenschitz', 'wider', 'Vnsere', 'hertzen', 'führet', ',', 'seine', 'wunden', 'werden', 'gleich', 'des', 'Ayacis', 'seinem', 'in', 'eÿtel', 'wollust', 'blumen', 'verwandelt', ',', 'weillen', 'anstatt', 'pfeÿl', ',', 'schwert', 'vnd', 'bogen', 'man', 'keine', 'andere', 'waffen', 'als', 'küsse', 'vnd', 'vmbarmungen', 'gebrauchet', 'vnd', 'auf', 'dem', 'kampfplatz', 'einer', 'entblösten', 'lilgen=schoß', 'in', 'einer', 'stund', 'mehr', 'ergözlichkeiten', 'ersiget', ',', 'als', 'Mars', 'in', 'villen', 'Jahren', 'ertheillen', 'kan', '-', 'aber', 'still', 'hier', 'ist', 'die', 'Morgen', 'röth', 'meiner', 'liebe', ',', 'die', 'Sonne', 'meiner', 'Vergnügung', '.', 'Wie', 'so', 'allein', 'Himmel=schönste', 'Honoria', '?']",
442,,,,,,VH,positiv,97569,CATMA_FE620586-2006-4460-A2E6-F6EF425CF6D3_1,16,Emotionen der Zuneigung,positiv,97483,Liebe,"Meine liebe ô wertiste brauth soll auch wan ich gestorben bin von euch nicht weichen.
","['Meine', 'liebe', 'ô', 'wertiste', 'brauth', 'soll', 'auch', 'wan', 'ich', 'gestorben', 'bin', 'von', 'euch', 'nicht', 'weichen', '.']",
443,,,,,,VH,positiv,97915,CATMA_FE620586-2006-4460-A2E6-F6EF425CF6D3_2,14,Emotionen der Zuneigung,positiv,97840,Liebe,"Meine liebe ist wie ein Aethna, welcher niemals gegen euch erleschen würd.
","['Meine', 'liebe', 'ist', 'wie', 'ein', 'Aethna', ',', 'welcher', 'niemals', 'gegen', 'euch', 'erleschen', 'würd', '.']",
444,,,,,,VH,positiv,98046,CATMA_FE620586-2006-4460-A2E6-F6EF425CF6D3_3,7,Emotionen der Zuneigung,positiv,98004,Liebe,"Ihr seith das Paradeÿß meiner Vergnügung.
","['Ihr', 'seith', 'das', 'Paradeÿß', 'meiner', 'Vergnügung', '.']",
445,,,,,,VH,positiv,98146,CATMA_FE620586-2006-4460-A2E6-F6EF425CF6D3_4,9,Emotionen der Zuneigung,positiv,98104,Liebe,"So seit dan ihr die Sonne dieses himmels.
","['So', 'seit', 'dan', 'ihr', 'die', 'Sonne', 'dieses', 'himmels', '.']",
446,,,,,,VH,positiv,97474,CATMA_A024624F-1912-4170-AA22-6C0298B1BE66_0,20,Emotionen der Zuneigung,positiv,97366,Liebe,"Die ist nicht allein, welche das glickh hat von des grossen Attila liebe aller orthen begleittet zu werden.
","['Die', 'ist', 'nicht', 'allein', ',', 'welche', 'das', 'glickh', 'hat', 'von', 'des', 'grossen', 'Attila', 'liebe', 'aller', 'orthen', 'begleittet', 'zu', 'werden', '.']",
447,,,,,,VH,positiv,97831,CATMA_A024624F-1912-4170-AA22-6C0298B1BE66_1,42,Emotionen der Zuneigung,positiv,97577,Liebe,"Ihr redet von sterben mein brautigam, da doch ewre übermenschliche dapfferkeit euch in einen Vnsterblichen Gott verwandlet, vnd ewre liebe mich gleichfals über die sterblichkeit erhebet, in dem ihr als ein Irrdischer Jupiter für ewre Juno mich Erwehlet.
","['Ihr', 'redet', 'von', 'sterben', 'mein', 'brautigam', ',', 'da', 'doch', 'ewre', 'übermenschliche', 'dapfferkeit', 'euch', 'in', 'einen', 'Vnsterblichen', 'Gott', 'verwandlet', ',', 'vnd', 'ewre', 'liebe', 'mich', 'gleichfals', 'über', 'die', 'sterblichkeit', 'erhebet', ',', 'in', 'dem', 'ihr', 'als', 'ein', 'Irrdischer', 'Jupiter', 'für', 'ewre', 'Juno', 'mich', 'Erwehlet', '.']",
448,,,,,,VH,positiv,97995,CATMA_A024624F-1912-4170-AA22-6C0298B1BE66_2,13,Emotionen der Zuneigung,positiv,97923,Liebe,"Vnd die meinige ein meer, welches niemahl gegen euch austruckhnen wird.
","['Vnd', 'die', 'meinige', 'ein', 'meer', ',', 'welches', 'niemahl', 'gegen', 'euch', 'austruckhnen', 'wird', '.']",
449,,,,,,VH,positiv,98095,CATMA_A024624F-1912-4170-AA22-6C0298B1BE66_3,7,Emotionen der Zuneigung,positiv,98054,Liebe,"Vnd ihr der himmel meiner Zufriedenheit.
","['Vnd', 'ihr', 'der', 'himmel', 'meiner', 'Zufriedenheit', '.']",
450,,,,,,VH,positiv,98197,CATMA_A024624F-1912-4170-AA22-6C0298B1BE66_4,7,Emotionen der Zuneigung,positiv,98154,Liebe,Vnd ihr die ergäzlichkeit dises Paradeises.,"['Vnd', 'ihr', 'die', 'ergäzlichkeit', 'dises', 'Paradeises', '.']",
451,,,ondego,,,VH,negativ,98326,CATMA_AA66F468-3569-40E0-8833-A40779F7568D,15,Emotionen der Ablehnung,negativ,98257,Ärger,"Last mich gehen sage ich, es ist erlogen das ich ihm gestollen habe.
","['Last', 'mich', 'gehen', 'sage', 'ich', ',', 'es', 'ist', 'erlogen', 'das', 'ich', 'ihm', 'gestollen', 'habe', '.']",
452,ondego,,,,,VH,negativ,98418,CATMA_8F82BF8E-9656-4809-8BAD-C224598A7524,16,Emotionen der Ablehnung,negativ,98345,Ärger,"Ja du hast ihm gestollen, derowegen gibe ihm her, oder du must henckhen.
","['Ja', 'du', 'hast', 'ihm', 'gestollen', ',', 'derowegen', 'gibe', 'ihm', 'her', ',', 'oder', 'du', 'must', 'henckhen', '.']",
453,,,,,,VH,negativ,98622,CATMA_FD3ABB9B-0D7F-4DE2-A3E8-CB9FC8292624,34,Emotionen der Ablehnung,negativ,98456,Ärger,"Was ich henckhen, ich mein, man weis in disen lager von nichts als lauter brügeln vnd henckhen zu reden; Soll dan diser ring nicht mehr als einen strickh werth sein?
","['Was', 'ich', 'henckhen', ',', 'ich', 'mein', ',', 'man', 'weis', 'in', 'disen', 'lager', 'von', 'nichts', 'als', 'lauter', 'brügeln', 'vnd', 'henckhen', 'zu', 'reden', ';', 'Soll', 'dan', 'diser', 'ring', 'nicht', 'mehr', 'als', 'einen', 'strickh', 'werth', 'sein', '?']",
454,,,,,,VH,negativ,98860,CATMA_A01944AA-597A-4E1B-BE30-98C2D98DE97D,30,Emotionen der Angst,negativ,98704,Angst,"O wehe! nun mich die kranckheit zu diesen Leithfresser hergeführet hat, so glaube ich wohl, das ich entweder henckhen muß, oder den ring vmbsonst hergeben.
","['O', 'wehe', '!', 'nun', 'mich', 'die', 'kranckheit', 'zu', 'diesen', 'Leithfresser', 'hergeführet', 'hat', ',', 'so', 'glaube', 'ich', 'wohl', ',', 'das', 'ich', 'entweder', 'henckhen', 'muß', ',', 'oder', 'den', 'ring', 'vmbsonst', 'hergeben', '.']",
455,,,attila,,,VH,negativ,99425,CATMA_C7D3F1B6-115A-4B77-9A19-CEE160072A2B,8,Emotionen der Angst,negativ,99380,Angst,"Ach verschonet doch meiner mit disen befell.
","['Ach', 'verschonet', 'doch', 'meiner', 'mit', 'disen', 'befell', '.']",
456,attila,,,,,VH,negativ,99522,CATMA_4CB40066-67BF-4D2B-B3B8-B8B27F40CCCF,15,Emotionen der Ablehnung,negativ,99434,Ärger,"Wilstu ihm hergeben, oder aber ein newes trinckhgelt von ein halbtausend brigeln haben?
","['Wilstu', 'ihm', 'hergeben', ',', 'oder', 'aber', 'ein', 'newes', 'trinckhgelt', 'von', 'ein', 'halbtausend', 'brigeln', 'haben', '?']",
457,irene,,,,,VH,negativ,100381,CATMA_863FAD8C-6964-4646-9A70-8EDEF0F5FA99,12,Emotionen der Angst,negativ,100320,Angst,"Was redestu schelm, geschwind sage von wem hastu disen ring?
","['Was', 'redestu', 'schelm', ',', 'geschwind', 'sage', 'von', 'wem', 'hastu', 'disen', 'ring', '?']",
458,attila,,,,,VH,positiv,101191,CATMA_AEBC3D79-929C-4002-85B4-C6C78A943A6C,18,Emotionen der Zuneigung,positiv,101071,Liebe,"Vnuergleichliche Honoria, ewre schönheit hat gleich der wunderlanze des Achilles die grafft zu verwunden vnd zuheÿlen - ","['Vnuergleichliche', 'Honoria', ',', 'ewre', 'schönheit', 'hat', 'gleich', 'der', 'wunderlanze', 'des', 'Achilles', 'die', 'grafft', 'zu', 'verwunden', 'vnd', 'zuheÿlen', '-']",
459,,,,,,VH,positiv,101650,CATMA_697268FA-C812-42F8-B256-0B6194F42901_0,29,Emotionen der Zuneigung,positiv,101476,Liebe,"Nach seinen wohl gefallen, dan ein bruder der vnvergleichlichen Honoria kan nichtes von Vns verlangen, deme wür entgegen leben solten. Lebet wohl allersüsseste Selen brauth.
","['Nach', 'seinen', 'wohl', 'gefallen', ',', 'dan', 'ein', 'bruder', 'der', 'vnvergleichlichen', 'Honoria', 'kan', 'nichtes', 'von', 'Vns', 'verlangen', ',', 'deme', 'wür', 'entgegen', 'leben', 'solten', '.', 'Lebet', 'wohl', 'allersüsseste', 'Selen', 'brauth', '.']",
460,,,,,,VH,positiv,101826,CATMA_697268FA-C812-42F8-B256-0B6194F42901_1,6,Emotionen der Zuneigung,positiv,101799,Liebe,"Diser kuß bleibe beÿ euch.
","['Diser', 'kuß', 'bleibe', 'beÿ', 'euch', '.']",
461,irene,,,,,VH,positiv,101710,CATMA_0BCC8789-A150-4954-96C6-C8D7D63664F2,6,Emotionen der Zuneigung,positiv,101658,Liebe,"Fahret wohl aller angenehmbster hertzens=bräutigam.
","['Fahret', 'wohl', 'aller', 'angenehmbster', 'hertzens=bräutigam', '.']",
462,orontes,,,,,VH,positiv,101781,CATMA_CCED6A30-83B9-4C00-B45C-0C91B8571B6E,12,Emotionen der Zuneigung,positiv,101720,Liebe,"O das doch auch meine angebettene feindin also zu mir sagte.
","['O', 'das', 'doch', 'auch', 'meine', 'angebettene', 'feindin', 'also', 'zu', 'mir', 'sagte', '.']",
463,irene,,,,,VH,negativ,101975,CATMA_0F94A56C-D8FC-4E3D-9393-2595EDBF0A1F,20,Emotionen der Ablehnung,negativ,101863,Abscheu,Vnd diser begleitte euch - aber nach dem grab vnd nach der höllen als die verdiente belohnung deiner Tÿranneÿen.,"['Vnd', 'diser', 'begleitte', 'euch', '-', 'aber', 'nach', 'dem', 'grab', 'vnd', 'nach', 'der', 'höllen', 'als', 'die', 'verdiente', 'belohnung', 'deiner', 'Tÿranneÿen', '.']",
464,,,,,,VH,negativ,102168,CATMA_7BAB2AB2-880E-4BB4-990E-6B29A760EF3F,32,Emotionen des Leids,negativ,101976,Leid,"Ach mir, waß für Verwürungen bestrickhen meine seele. Es scheinet das diese meine hochmüttige Mitbühlerin nicht eine hoffdame Honorien, woll aber Honoria selbsten seÿ, diser ring verrathet sie","['Ach', 'mir', ',', 'waß', 'für', 'Verwürungen', 'bestrickhen', 'meine', 'seele', '.', 'Es', 'scheinet', 'das', 'diese', 'meine', 'hochmüttige', 'Mitbühlerin', 'nicht', 'eine', 'hoffdame', 'Honorien', ',', 'woll', 'aber', 'Honoria', 'selbsten', 'seÿ', ',', 'diser', 'ring', 'verrathet', 'sie']",
465,irene,,,,,VH,positiv,102224,CATMA_4768E232-A0C6-4EA2-B1E0-F672E989CC7F,9,Emotionen der Freude,positiv,102169,Freude, Aber siehe hier komet Torismondo eben zur rechten Zeit,"['Aber', 'siehe', 'hier', 'komet', 'Torismondo', 'eben', 'zur', 'rechten', 'Zeit']",
466,,,,,,VH,negativ,102732,CATMA_5DCA08B7-6EBB-4833-8055-53E31759FDF5_0,43,Emotionen des Leids,negativ,102475,Leid,"O Eÿffersucht du stifftochter meiner Liebe, vnd mutter meiner verzweifflung, wie lang wirstu noch meine gepeinigte Seele deinen gifft stachel füllen lassen. Wan wird - aber wie sehe ich nicht meine nebenbuhlerin abermals beÿ Torismonden. O gequeltes Hertz.
","['O', 'Eÿffersucht', 'du', 'stifftochter', 'meiner', 'Liebe', ',', 'vnd', 'mutter', 'meiner', 'verzweifflung', ',', 'wie', 'lang', 'wirstu', 'noch', 'meine', 'gepeinigte', 'Seele', 'deinen', 'gifft', 'stachel', 'füllen', 'lassen', '.', 'Wan', 'wird', '-', 'aber', 'wie', 'sehe', 'ich', 'nicht', 'meine', 'nebenbuhlerin', 'abermals', 'beÿ', 'Torismonden', '.', 'O', 'gequeltes', 'Hertz', '.']",
467,,,,,,VH,negativ,102961,CATMA_5DCA08B7-6EBB-4833-8055-53E31759FDF5_1,24,Emotionen des Leids,negativ,102838,Leid,"Wie ist dise grausame noch nicht vergnüget, das sie meinen liebsten mir geraubet, will sie nun mir auch mein leben rauben?
","['Wie', 'ist', 'dise', 'grausame', 'noch', 'nicht', 'vergnüget', ',', 'das', 'sie', 'meinen', 'liebsten', 'mir', 'geraubet', ',', 'will', 'sie', 'nun', 'mir', 'auch', 'mein', 'leben', 'rauben', '?']",
468,irene,,,,,VH,negativ,102819,CATMA_0E6DB137-35B2-4F44-8137-93D295FF0C28,13,Emotionen der Ablehnung,negativ,102740,Abscheu,"Gehet ermordet die ienige, die durch ihre vermessenheit meine hoffnung Tödtet.
","['Gehet', 'ermordet', 'die', 'ienige', ',', 'die', 'durch', 'ihre', 'vermessenheit', 'meine', 'hoffnung', 'Tödtet', '.']",
469,,,,,,VH,negativ,103132,CATMA_ADE474DA-3CB8-400B-ACF5-0F473EF48342,29,Emotionen des Leids,negativ,102983,Leid,"O grausamer Zwang! ich mus entweder meiner Fraw Mutter vngehorsamen, oder meine liebste ermorden, das erste wil ich nicht, das andere kan ich nicht.
","['O', 'grausamer', 'Zwang', '!', 'ich', 'mus', 'entweder', 'meiner', 'Fraw', 'Mutter', 'vngehorsamen', ',', 'oder', 'meine', 'liebste', 'ermorden', ',', 'das', 'erste', 'wil', 'ich', 'nicht', ',', 'das', 'andere', 'kan', 'ich', 'nicht', '.']",
470,torismondo,,,,,VH,negativ,103252,CATMA_E4AE687A-1AE3-41E3-B12F-DB7128DE1F72,10,Emotionen des Leids,negativ,103190,Mitleid,"Auß mitleiden diser schönen, welche villeicht vnschuldig ist.
","['Auß', 'mitleiden', 'diser', 'schönen', ',', 'welche', 'villeicht', 'vnschuldig', 'ist', '.']",
471,,,,,,VH,negativ,103384,CATMA_72E7C6D7-EF44-48BB-9FCB-954771AD6ACF,23,Emotionen des Leids,negativ,103262,Leid,"O Tÿrannisches mitleÿden! nach dem deine Trewe gegen mir gestorben, ist mir der Todt mehr eine Vergnügung als eine quall.
","['O', 'Tÿrannisches', 'mitleÿden', '!', 'nach', 'dem', 'deine', 'Trewe', 'gegen', 'mir', 'gestorben', ',', 'ist', 'mir', 'der', 'Todt', 'mehr', 'eine', 'Vergnügung', 'als', 'eine', 'quall', '.']",
472,,,honoria,,,VH,negativ,103505,CATMA_7B656CB6-1686-4C7F-BAEC-91E1383961D7,20,Emotionen der Ablehnung,negativ,103401,Abscheu,"Verzagter, weill dein arm zu feÿg ist mir zu willfahren, so will ich selbst diesen rachstoß vollführen.
","['Verzagter', ',', 'weill', 'dein', 'arm', 'zu', 'feÿg', 'ist', 'mir', 'zu', 'willfahren', ',', 'so', 'will', 'ich', 'selbst', 'diesen', 'rachstoß', 'vollführen', '.']",
473,,,,,,VH,positiv,103650,CATMA_80682005-8D2B-439A-B1A6-1DAEC7B3DBC4,15,Emotionen der Zuneigung,positiv,103576,Liebe,"Ach zämet doch ewren rachdurst, wer diese schöne Tödtet, der Tödtet mich.
","['Ach', 'zämet', 'doch', 'ewren', 'rachdurst', ',', 'wer', 'diese', 'schöne', 'Tödtet', ',', 'der', 'Tödtet', 'mich', '.']",
