,Unnamed: 0,Emotionsbezug_falls_nötig,Gemeinte_Source:_Experiencer,Gemeinte_Source:_Zuschreibende_Instanz,Gemeintes_Target:_Charakter,Gemeintes_Target:_Nicht-Charakter,Polarität,Sprachebene,annotator,base_polarity,end,id,length_in_tokens,main_emotion_class,polarity,start,tag_type,text,tokens
376,376,,,,,,,,,no_annotation,,,42,no_annotation,no_annotation,,no_annotation,"Hier stehn mit Drachen-Zähnen wir /
Mit Renn-Thier-Füssen außgerüstet /
Begierig zu verrichten dir
Nach was für Rache dich gelüstet.
Doch sagen wir: daß Gift / Stahl / Feuer / Stein
Den Hund zu fälln zu plumpe Waffen seyn.
",
377,377,,,,,,,,,no_annotation,,,2,no_annotation,no_annotation,,no_annotation,Ja! ,
378,378,,,,,,,,,no_annotation,,,21,no_annotation,no_annotation,,no_annotation,"
Komm meine jüngste Tochter her.
Komm! du must mir ein Garn bereiten /
Den schlimmen Blutthund zu bestreiten.
",
379,379,,,,,,,,,no_annotation,,,53,no_annotation,no_annotation,,no_annotation,"Der Menschen Witz ist Mutter neuer Tücke.
Wenn schlaues Wild traut schlechten Garnen nicht /
So sinnt die List auf neue Netz und Stricke.
Hier hab ich nun drey Larven zugericht;
Durch die trau ich nun Himmel / Erde / Hellen
Zu öffen / zu beleidigen / zu fällen.
",
380,380,,,,,,,,,no_annotation,,,48,no_annotation,no_annotation,,no_annotation,"Wir geben / Schwester / dir den Preiß
Die jünger zwar / als wir / von Jahren /
Doch vielmehr stiftet und mehr weiß.
Wo Blitz und Grimm nicht hin kan fahren /
Da trägestu als arme Kuplerin
Mord / Brand und Gift im Einfalts-Mantel hin.
",
381,381,,,,,,,,,no_annotation,,,47,no_annotation,no_annotation,,no_annotation,"Megere / greif hier zu dem Liebes-Kleide /
Heng den mit Gold bedeckten Köcher an.

Wer glaubte? daß in dieser zarten Seide
Ein Tiger-Hertz / ein Wolfs-Zahn stecken kan.
Hiermit kanstu Wurm / Basilißken / Drachen
Zu treuen Dienern / Freund und Müttern machen.
",
382,382,,,,,,,,,no_annotation,,,44,no_annotation,no_annotation,,no_annotation,"Nim du den Rock des allgemeinen Heiles /
Gürt über ihn des rechten Eyfers Schwerdt.
Wer meynte? daß der Aufruhr meistentheiles
Gekrönte Köpfe so-vermummt verzehrt?
Hierinnen kan ein Stifter Mord- und Brandes
Ein Schutzherr seyn / ein Vater's Vaterlandes.
",
383,383,,,,,,,,,no_annotation,,,51,no_annotation,no_annotation,,no_annotation,"Tisiphone / zeuch an die Priester-Kutte /
Nim die geweihte Fackel in die Hand.
Wer dächte? daß die Infel schwer von Blutte /
Diß Rauchfaß wer' ein Kwell voll Gift und Brand.
Diß Mummwerck kan als heilig dich erheben /
Wirstu gleich Gift im Himmelbrodt eingeben.
",
384,384,,,,,,,,,no_annotation,,,46,no_annotation,no_annotation,,no_annotation,"Nicht säumt euch Stahl und Strick zu fassen!
Drückt Ibrahim in Asch und Grauß.
Gebt euch für den getreusten Bassen /
Für'n Mufti / für die Mutter auß.
Wer fragt: ob Arglist oder Degen
Tyrannen in die Särche legen?
",
385,385,,,,,,,,,no_annotation,,,46,no_annotation,no_annotation,,no_annotation,"Wir eiln und falln den Blutthund an!
Wer Städte baut und Fürsten Aschen
Mit Andacht Mord verblümen kan /
Des Henckers spielt auß Freundschafts-Taschen /
Für dem beschirmt der gröste Fürst sich nicht /
Den Witz / und Macht / und Treue gleich verficht.
",
386,386,,,,,,,,,no_annotation,,,14,no_annotation,no_annotation,,no_annotation,"Der Schau-Platz stellet für des Käysers Zimmer.

Kiosem. Ibrahim. Capachi-Bachi.

",
387,387,,,,,,,,,no_annotation,,,13,no_annotation,no_annotation,,no_annotation,"Wer Bitt-loß nicht wil seyn / heischt / was man geben kan.
",
388,388,,,,,,,,,no_annotation,,,8,no_annotation,no_annotation,,no_annotation,"Begnadigung ist ja das Kleinod grosser Fürsten.
",
389,389,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"Die sind der Knechte Knecht / die nie nach Rache dürsten.
",
390,390,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"Die Gütte stützt den Thron / die Schärffe reisst ihn ein.
",
391,391,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Der Boßheit Straffe muß der Zepter Seule seyn.
",
392,392,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"Wer durch die Finger siht / pflantzt selbst der Laster Saamen.
",
393,393,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Der Himmel sämet Frucht durch linden Thau aufs Land.
",
394,394,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Der Reif und Schnee gebiehrt Erhaltung und Bestand.
",
395,395,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"Ein Fürst muß wie ein Strauß oft Schuld und Stahl verdäuen.
",
396,396,,,,,,,,,no_annotation,,,13,no_annotation,no_annotation,,no_annotation,"Oft / wie ein Adler thut / mit Aug und Klauen dreuen.
",
397,397,,,,,,,,,no_annotation,,,13,no_annotation,no_annotation,,no_annotation,"Ja dreun / doch den nicht bald zermalmen / der wo irrt.
",
398,398,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Durch Blitzen ohne Schlag / wird Boßheit nur gekirrt.
",
399,399,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Ein Fürst macht sich hierdurch bey Bösen selbst beliebet.
",
400,400,,,,,,,,,no_annotation,,,11,no_annotation,no_annotation,,no_annotation,"Schafft: daß man sonder Furcht noch ärgre Thaten übet.
",
401,401,,,,,,,,,no_annotation,,,8,no_annotation,no_annotation,,no_annotation,"Fürst Amurath gewann viel durch verziehne Schuld.
",
402,402,,,,,,,,,no_annotation,,,7,no_annotation,no_annotation,,no_annotation,"Er strafte Missethat mit mehrer Ungeduld.
",
403,403,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Er schickte statt des Stricks dem Mechmet Gerci Gaben.137


",
404,404,,,,,,,,,no_annotation,,,8,no_annotation,no_annotation,,no_annotation,"Der Abaßa bekam für Aufruhr Schwerdt und Kleid.138


",
405,405,,,,,,,,,no_annotation,,,11,no_annotation,no_annotation,,no_annotation,"Er drückt ein Auge zu sich schickend in die Zeit.
",
406,406,,,,,,,,,no_annotation,,,7,no_annotation,no_annotation,,no_annotation,"Mein einig Wortt erbat des Caimecan Leben.139


",
407,407,,,,,,,,,no_annotation,,,8,no_annotation,no_annotation,,no_annotation,"Bustaims schlechte Schuld must Halß und Kopf hergeben.140


",
408,408,,,,,,,,,no_annotation,,,8,no_annotation,no_annotation,,no_annotation,"Des Mufti Fehler gleicht Bustaims Diebstal nicht.
",
409,409,,,,,,,,,no_annotation,,,1,no_annotation,no_annotation,,no_annotation,".
",
410,410,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Wir haben über ihn zu wenig noch gesprochen.
",
411,411,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Die Würde seines Ampts macht's Urthel allzu scharf.
",
412,412,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"Was nimmts ihm: daß er nicht den Käyser sehen darf?
",
413,413,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Die Mufti haben schon oft müssen gar erkalten.
",
414,414,,,,,,,,,no_annotation,,,13,no_annotation,no_annotation,,no_annotation,"Wie hoch entschuldigte beym Sultan Amurath
Der Cham des Mufti Tod?141


",
415,415,,,,,,,,,no_annotation,,,48,no_annotation,no_annotation,,no_annotation,"Fürst Amurath selbst hat
Des Mufti Sohn /142

 als er des Vaters Aussenbleiben
Entschuldigt / Augenblicks befohlen aufzureiben;
Hierauf den Mufti selbst ohn andre Schuld erwürgt /
Kurtz: eines Fürsten Heil wird sicher nicht verbürgt
Als durch der Grossen Tod / die sich beschuldigt achten.
",
416,416,,,,,,,,,no_annotation,,,93,no_annotation,no_annotation,,no_annotation,"Zu dem läßt sich im Staat der kalte Brand nicht wehrn /
Der schon ein Glied steckt an. Man muß das Glied absegen /
Eh sich Muthmassung nur des Krebses wil erregen;
Fürnemlich / wo diß Gift wil Glieder stecken an /
Die nah am Hertzen sind. Ein giftig Mah-Haupt kan
Einschläffen ein gantz Reich / sein Haupt gantz übersteigen
Im Fall sichs zeitlich nicht muß für der Sichel neigen.
Die Richtschnur leitet uns nun auf den fästen Schluß:
Daß heute diesen Tag noch Mufti sterben muß.
",
417,417,,,,,,,,,no_annotation,,,15,no_annotation,no_annotation,,no_annotation,"Der Mufti / grosser Fürst / dringt mit geharnschten Schaaren
Des Sultans Zimmer zu.
",
418,418,,,,,,,,,no_annotation,,,17,no_annotation,no_annotation,,no_annotation,"Die Janitscharen falln dem Mufti selber zu;
Ja leisten willig ihm Gehorsam auf sein Wincken.
",
419,419,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Er selbst wil sein Begehrn dem Sultan machen kund.
",
420,420,,,,,,,,,no_annotation,,,34,no_annotation,no_annotation,,no_annotation,"Man muß sich in die Zeit vernünftig lernen schicken.
Mufti. Ibrahim. Kiosem. Achmet. Selictar Aga. Nasuf. Piali Bassa. Kara Chiaus. Drey Cadileschier. Janitscharen.

",
421,421,,,,,,,,,no_annotation,,,16,no_annotation,no_annotation,,no_annotation,"Der Sultan gebe nach:
Daß ich für Reich und Volck mög ihre Noth fürtragen.
",
422,422,,,,,,,,,no_annotation,,,21,no_annotation,no_annotation,,no_annotation,"Der Käyser zäume sich / es ist des Divans Schluß /
Der Janitscharen Heiß diß / was er reden muß.
",
423,423,,,,,,,,,no_annotation,,,11,no_annotation,no_annotation,,no_annotation,"Kein Fürst versagt mit Fug dem Volcke nicht sein Ohr.
",
424,424,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Uns ist fürs Reiches Heil zu sorgen unverschnitten.
",
425,425,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Des Volckes blinde Folg ist unsers Reiches Heil.
",
426,426,,,,,,,,,no_annotation,,,11,no_annotation,no_annotation,,no_annotation,"Der Divan hat nebst dir im Herrschen auch ein Theil.
",
427,427,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Ein Knecht kan andre Knecht und Diener nicht verwerffen.
",
428,428,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Ein Sclave mag fürs Heil des Volckes Schwerdter schärffen.
",
429,429,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"Was ist: das man mit Fug am Achmet schelten kan?
",
430,430,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Er führt den Ibrahim zu bösen Lüsten an.
",
431,431,,,,,,,,,no_annotation,,,14,no_annotation,no_annotation,,no_annotation,"Das Volck schillt den / der macht: daß oft der Fürst geglitten.
",
432,432,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"Mein Kind lehrt: wie der Fürst so sehr gefallen sey.
",
433,433,,,,,,,,,no_annotation,,,15,no_annotation,no_annotation,,no_annotation,"Wer / was sein Herr heißt / thut / ist Lohn- nicht Straffens werth.
",
434,434,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"Er sol Trotz Heer und Volck so Würd als Ampt behalten.
",
435,435,,,,,,,,,no_annotation,,,29,no_annotation,no_annotation,,no_annotation,"Der Käyser nehme wahr: daß sie nur Bothen sind /
Die / was so Heer als Volck begehrt / eröfnen müssen /
Inzwischen dienet nicht solch eyfriges Entschlüffen
",
436,436,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Hierwider kan nun nichts als Sanftmuth Pflaster seyn.
",
437,437,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Wer hält für Klugheit nicht des Feindes Pfeil außweichen?
",
438,438,,,,,,,,,no_annotation,,,58,no_annotation,no_annotation,,no_annotation,"Wenn viel / nicht einer tobt / muß man des Aufruhrs Bach
In kleine Rinnen theiln / ein Theil auf seine Seite
Vor bringen / eh man strafft. Der Sultan Machmet leite
Dich auf der rechten Weg; der ihnen liefern ließ
Des Capi Aga Kopf / die Mutter selbst verstieß144


Nur diesen Schwarm zu stilln.
",
439,439,,,,,,,,,no_annotation,,,16,no_annotation,no_annotation,,no_annotation,"Hältstu für keine Sünden
So lohnen Treu und Dienst / die uns die Hände binden.
",
440,440,,,,,,,,,no_annotation,,,20,no_annotation,no_annotation,,no_annotation,"Denn kommt des Dieners Treu erst zur Vollkommenheit /145


Wenn er fürs Fürsten Heil sein Blutt zum Opfer weiht.
",
441,441,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Muß Ibrahim auch irrn / wie Amurath gefehlt?
",
442,442,,,,,,,,,no_annotation,,,38,no_annotation,no_annotation,,no_annotation,"Er hatte durch was mehr in Harnisch sie gejagt /
Sie gantz zu tilgen auß / sich nach Alcayr zu heben /
Forthin den Arabern sich in den Schutz zu geben /

Bey ihm den Schluß gemacht.
",
443,443,,,,,,,,,no_annotation,,,15,no_annotation,no_annotation,,no_annotation,"So blindes Volck siht nicht /
Ob ein bestürmter Fürst viel oder nichts verbricht.
",
444,444,,,,,,,,,no_annotation,,,17,no_annotation,no_annotation,,no_annotation,"Wo treue Diener falln / die Ancker eines Fürsten /
Fällt auch der Fürst leicht nach. ",
445,445,,,,,,,,,no_annotation,,,17,no_annotation,no_annotation,,no_annotation,"
Fürst Oßman hat den Stahl den Mördern selbst gereckt /
Als Dilaver ward ab- Ußaim eingesätzet.
",
446,446,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"
Wer wird die Hoheit mehr des Sultans bethen an?
",
447,447,,,,,,,,,no_annotation,,,0,no_annotation,no_annotation,,no_annotation, ,
448,448,,,,,,,,,no_annotation,,,56,no_annotation,no_annotation,,no_annotation,"Der Schäffer Einfalt weicht
Von schönsten Eichen weg / die schon der Blitz bestreicht;
So muß ein kluger Fürst der Diener sich entfernen /
Nach denen's Unglück schlägt. Sie sind geschwäntzte Sternen
Und melden der Vernunft mit stummen Zungen an:
Daß / wer an ihnen klebt / nicht lange stehen kan.
",
449,449,,,,,,,,,no_annotation,,,24,no_annotation,no_annotation,,no_annotation,"So seys denn! laßt schnurstracks den Achmet hier erscheinen.
Ihr / zeuget: wie so gutt wirs mit dem Volcke meynen;
",
450,450,,,,,,,,,no_annotation,,,40,no_annotation,no_annotation,,no_annotation,"Es bringt dem keinen Schimpf / wenn es die Zeit so schicket /
Der zu der niedrigen von hoher Staffel rücket.149


Denn Treue / nicht die Würd erwirbt den Dienern Ruhm /
Und der Gehorsam ist ihr bestes Eigenthum.
",
451,451,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Wem aber werden wir nun Achmets Ampt vertrauen?
",
452,452,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Den Mehemet wil's Volck an Achmets Stelle schauen.
",
453,453,,,,,,,,,no_annotation,,,24,no_annotation,no_annotation,,no_annotation," Denn keiner untern Baßen
Wird sich zum Groß-Visier so sicher machen laßen
Als Bassa Mehemet. Der Sultan hat bereit
Erforschet seine Treu.
",
454,454,,,,,,,,,no_annotation,,,4,no_annotation,no_annotation,,no_annotation,"
Berufft den Mehemet.
",
455,455,,,,,,,,,no_annotation,,,71,no_annotation,no_annotation,,no_annotation," Die Häupter / die hier fehlen /
Verliern beym Sturme leicht Schiff / Ancker / Ruder / Mast.
Diß schloß den Mustafa150

 (weil er des Reiches Last
Nur Thoren übergab / die Marmel nur zu glätten
Und Mährlein zu erzehln gelehrt warn) in die Ketten /
Ins erstern Kerckers Nacht; daß / der vor Käyser hieß /
Sich äffen einen Mohr / zwey Weiber henckern ließ.
",
456,456,,,,,,,,,no_annotation,,,13,no_annotation,no_annotation,,no_annotation,"Fürst / hier stellt sich sein Knecht. Was schafft Stambuldens Käyser?
",
457,457,,,,,,,,,no_annotation,,,8,no_annotation,no_annotation,,no_annotation,"Daß Achmet seines Ampts und Siegel sich enteuser.151


",
458,458,,,,,,,,,no_annotation,,,25,no_annotation,no_annotation,,no_annotation,"Laß Achmet dichs nicht schrecken.
Man kan der Fürsten Gnad auch noch erniedrigt schmecken.
Du / Bassa Mehemet / nimms grosse Siegel hin.152


",
459,459,,,,,,,,,no_annotation,,,20,no_annotation,no_annotation,,no_annotation,"Du wirst diß hohe Ampt dir so befohln seyn lassen /
Daß dieses Siegel sey ein Spiegel treuer Pflicht.
",
460,460,,,,,,,,,no_annotation,,,39,no_annotation,no_annotation,,no_annotation,"
Der Schauplatz stellet für einen Saal in des Mufti Pallast.

Bectas. Kul-Kiahia. Kara Chiaus. Kiuperli Bassa. Hassan-Ongle. und eine Menge der Janitscharen. Achmet. Mufti. Die Cadileschieri. Ein Mollah.

",
461,461,,,,,,,,,no_annotation,,,40,no_annotation,no_annotation,,no_annotation,"Wir haben Mustaffen des Käyserthums entsetzt /
In Oßmanns Blutt die Fäust und Sebeln eingetauchet
Umb ihre mindre Schuld. Und unser Grimm verrauchet
Itzt / nun ein zärtlich Weib und ein ohnmächtig Kind
Uns auf die Fersen tritt; ",
462,462,,,,,,,,,no_annotation,,,2,no_annotation,no_annotation,,no_annotation,"KUL-KIAHIA.
",
463,463,,,,,,,,,no_annotation,,,2,no_annotation,no_annotation,,no_annotation,"HASSAN-ONGLE.
",
464,464,,,,,,,,,no_annotation,,,16,no_annotation,no_annotation,,no_annotation," Und ein erboost Croat
Erstach den Amurath.160

 Den Ach- und Machmet hat
Ein Dervis161

 angesprengt. ",
465,465,,,,,,,,,no_annotation,,,53,no_annotation,no_annotation,,no_annotation,"Allein euch sey entdeckt: daß nebst den Janitscharen
Die Spahi guttentheils auf unser Küste fahren /
Die durch des Mufti Dreun / der Cadileschier Mund
Dem Sultan setzen zu: daß er schnur-stracks den Hund /
Den Achmet seines Ampts und Dienstes ledig zehle /
Und unsern Mehemet zum Groß-Vezier erwehle.
",
466,466,,,,,,,,,no_annotation,,,9,no_annotation,no_annotation,,no_annotation,"Es blühe Mehemet / den Achmet rottet auß!
",
467,467,,,,,,,,,no_annotation,,,2,no_annotation,no_annotation,,no_annotation,"KUL-KIAHIA.
",
468,468,,,,,,,,,no_annotation,,,22,no_annotation,no_annotation,,no_annotation,"Ist diß wohl Fragens werth? Erwegt / was ich erzehlt.
HASSAN-ONGLE.
Ist Mehemet vielleicht in seine Stell erwehlt?
",
469,469,,,,,,,,,no_annotation,,,5,no_annotation,no_annotation,,no_annotation,"Was ist zu tun?
",
470,470,,,,,,,,,no_annotation,,,27,no_annotation,no_annotation,,no_annotation,"Verschweig: wer hier zusammen kommen.
Gib ihm mit Höfligkeit ein schönes Zimmer ein /
Biß Mufti kommt / und wir des Außschlags kundig seyn?
",
471,471,,,,,,,,,no_annotation,,,35,no_annotation,no_annotation,,no_annotation,"Scheint das Verhängnüß uns die Armen nicht zu reichen?
Was wart- und zweifeln wir? Behertzt- und Ruhmbarn Streichen /
Die einen Bösen fälln / schreibt keinmal man mit Recht
Nicht Übereilung zu. ",
472,472,,,,,,,,,no_annotation,,,12,no_annotation,no_annotation,,no_annotation,"JANITSCHAR
Wir folgen. Weist den Weg durch euers Beyspiels Kertze.
",
473,473,,,,,,,,,no_annotation,,,8,no_annotation,no_annotation,,no_annotation,"Wo eilt ihr Helden zu?
KARA-CHIAUS.
",
474,474,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Weil er schon abgethan / laßt euren Eyfer ruhn.
",
475,475,,,,,,,,,no_annotation,,,10,no_annotation,no_annotation,,no_annotation,"Läßt sich der kluge Schluß durch guten Außschlag loben?
",
476,476,,,,,,,,,no_annotation,,,11,no_annotation,no_annotation,,no_annotation,"Der Achmet ist entsetzt / und Mehemet erhoben.
HASSAN-ONGLE.
",
477,477,,,,,,,,,no_annotation,,,80,no_annotation,no_annotation,,no_annotation,"Von Eichen / die gefalln / ist Zwergen auch erlaubt
Zu samlen Brennholtz ein. Wer aber wird ergründen /
Wohin die Flucht ihn trieb? denn wenn Cometen schwinden /
Und Luft-Gestirne falln / nimmt Spur und Pfad auch nicht
Ein Luchsen-Auge wahr.
KUL-KIAHIA.
Die Mutte sucht das Licht /
Doch findet sie den Sarch in den beliebten Flammen.
Und Achmet hat dein Hauß / weil wir hier sind beysammen /
Zu seinem Schirm erkiest.
",
478,478,,,,,,,,,no_annotation,,,6,no_annotation,no_annotation,,no_annotation,"
KARA-CHIAUS.
So ist es.
",
