,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,year_genre,genre,subgenre,date
638,638,GerDracor/hafner-der-furchtsame.xml,Zu Hanswurst.,0,13,stage_direction,2,3,inner_speech,,#lisette,217.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
641,641,GerDracor/hafner-der-furchtsame.xml,"schüttelt den Kopf, und list weiter.",0,36,stage_direction,2,3,speech_part,,#lisette,219.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
644,644,GerDracor/hafner-der-furchtsame.xml,"Zu
                Hanswurst.",0,29,stage_direction,2,3,inner_speech,,#lisette,219.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
648,648,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,3,speech_part,,#hanswurst,220.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
650,650,GerDracor/hafner-der-furchtsame.xml,Zu Lisette.,0,11,stage_direction,2,3,inner_speech,,#hanswurst,220.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
652,652,GerDracor/hafner-der-furchtsame.xml,list weiter.,0,12,stage_direction,2,3,speech_part,,#lisette,221.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
655,655,GerDracor/hafner-der-furchtsame.xml,"Zu
                Hanswurst.",0,29,stage_direction,2,3,inner_speech,,#lisette,221.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
657,657,GerDracor/hafner-der-furchtsame.xml,zu Lisette.,0,11,stage_direction,2,3,speech_part,,#hanswurst,222.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
660,660,GerDracor/hafner-der-furchtsame.xml,Vor sich.,0,9,stage_direction,2,3,inner_speech,,#hanswurst,222.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
662,662,GerDracor/hafner-der-furchtsame.xml,list weiters.,0,13,stage_direction,2,3,speech_part,,#lisette,223.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
665,665,GerDracor/hafner-der-furchtsame.xml,Zu Hanswurst.,0,13,stage_direction,2,3,inner_speech,,#lisette,223.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
675,675,GerDracor/hafner-der-furchtsame.xml,liest.,0,6,stage_direction,2,3,speech_part,,#lisette,227.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
677,677,GerDracor/hafner-der-furchtsame.xml,zornig.,0,7,stage_direction,2,3,speech_part,,#hanswurst,228.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1764.0
684,684,GerDracor/hafner-der-furchtsame.xml,voller Verwirrung.,0,18,stage_direction,2,3,speech_part,,#hanswurst,230.0,MALE,being moved,being moved,being moved,_1730_1770,K,,1764.0
700,700,GerDracor/hafner-der-furchtsame.xml,"Fängt an zu
                weinen.",0,35,stage_direction,2,3,inner_speech,,#hanswurst,238.0,MALE,suffering,negative,emotions of suffering and empathy,_1730_1770,K,,1764.0
708,708,GerDracor/hafner-der-furchtsame.xml,"Gibt dem Hanswurst eine
                Maulschelle, und geht zornig in das Haus ab.",0,84,stage_direction,2,3,inner_speech,,#lisette,239.0,FEMALE,anger,negative,emotions of rejection,_1730_1770,K,,1764.0
709,709,GerDracor/hafner-der-furchtsame.xml,Hanswurst allein.,0,17,stage_direction,2,4,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
710,710,GerDracor/hafner-der-furchtsame.xml,höchst erzuernt.,0,16,stage_direction,2,4,speech_part,,#hanswurst,240.0,MALE,being moved,being moved,being moved,_1730_1770,K,,1764.0
716,716,GerDracor/hafner-der-furchtsame.xml,"Er
                nimmt ein Schnupftuch aus dem Schubsacke, legt es auf die Erde, kniet nieder, und
                wischt eine Weile, als ob er die Ohrfeige von dem Gesichte in das Tuch wischen
                wollte.",0,219,stage_direction,2,4,inner_speech,,#hanswurst,240.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
718,718,GerDracor/hafner-der-furchtsame.xml,"Er nimmt das
                Schnupftuch an vier Ecken, als ob er etwas darinn Verborgenes tragen wollte, und
                steht auf.",0,136,stage_direction,2,4,inner_speech,,#hanswurst,240.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
720,720,GerDracor/hafner-der-furchtsame.xml,"Will in
                seines Herrn Haus gehen.",0,48,stage_direction,2,4,inner_speech,,#hanswurst,240.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
721,721,GerDracor/hafner-der-furchtsame.xml,"Valere aus dem Hause, und Hanswurst.",0,36,stage_direction,2,5,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
722,722,GerDracor/hafner-der-furchtsame.xml,zu Hanswurst.,0,13,stage_direction,2,5,speech_part,,#valere,241.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
724,724,GerDracor/hafner-der-furchtsame.xml,zornig.,0,7,stage_direction,2,5,speech_part,,#hanswurst,242.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1764.0
734,734,GerDracor/hafner-der-furchtsame.xml,"Reißt dem Hanswurst das Tuch weg, hält es mit einer Hand, und sieht
                hinein.",0,91,stage_direction,2,5,inner_speech,,#valere,247.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
738,738,GerDracor/hafner-der-furchtsame.xml,Stoßt dem Valere das Tuch in das Gesicht.,0,41,stage_direction,2,5,inner_speech,,#hanswurst,248.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1764.0
739,739,GerDracor/hafner-der-furchtsame.xml,zieht den Degen.,0,16,stage_direction,2,5,speech_part,,#valere,249.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
781,781,GerDracor/hafner-der-furchtsame.xml,"Geht
                eilends ab.",0,32,stage_direction,2,5,inner_speech,,#valere,263.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
782,782,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,5,speech_part,,#hanswurst,264.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
784,784,GerDracor/hafner-der-furchtsame.xml,Geht ab.,0,8,stage_direction,2,5,inner_speech,,#hanswurst,264.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
785,785,GerDracor/hafner-der-furchtsame.xml,Alcantor aus seinem Hause.,0,26,stage_direction,2,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
788,788,GerDracor/hafner-der-furchtsame.xml,"Geht ab in des Hasenkopfs
                Haus.",0,47,stage_direction,2,6,inner_speech,,#alcantor,265.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
789,789,GerDracor/hafner-der-furchtsame.xml,"Zimmer des Hasenkopfs mit Bethe Hasenkopf im Schlafrocke, Henriette, Lisette, und",0,81,stage_direction,2,7,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
790,790,GerDracor/hafner-der-furchtsame.xml,zum Hausmeister.,0,16,stage_direction,2,7,speech_part,,#hasenkopf,266.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
804,804,GerDracor/hafner-der-furchtsame.xml,"nimmt dem Hausmeister alles, was er trägt, weg.",0,47,stage_direction,2,7,speech_part,,#hasenkopf,272.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
806,806,GerDracor/hafner-der-furchtsame.xml,"Stellt die Pantufeln verkehrt
                unter das Beth.",0,61,stage_direction,2,7,inner_speech,,#hasenkopf,272.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
808,808,GerDracor/hafner-der-furchtsame.xml,"Stellt den Topf mit dem Salz zum
                Bethe.",0,55,stage_direction,2,7,inner_speech,,#hasenkopf,272.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
811,811,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,7,speech_part,,#henriette,273.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
814,814,GerDracor/hafner-der-furchtsame.xml,heimlich zu Henriette.,0,22,stage_direction,2,7,speech_part,,#lisette,274.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
817,817,GerDracor/hafner-der-furchtsame.xml,Legt das Holz unter das Beth.,0,29,stage_direction,2,7,inner_speech,,#hasenkopf,275.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
820,820,GerDracor/hafner-der-furchtsame.xml,Legt auch die Besen zum Bethe.,0,30,stage_direction,2,7,inner_speech,,#hasenkopf,275.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
824,824,GerDracor/hafner-der-furchtsame.xml,zu Lisette.,0,11,stage_direction,2,7,speech_part,,#henriette,277.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
827,827,GerDracor/hafner-der-furchtsame.xml,"Zu Lisette, die heftig
                lacht.",0,45,stage_direction,2,7,inner_speech,,#hasenkopf,278.0,MALE,joy,positive,emotions of pleasure,_1730_1770,K,,1764.0
853,853,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,7,speech_part,,#henriette,287.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
857,857,GerDracor/hafner-der-furchtsame.xml,heimlich zu Henriette.,0,22,stage_direction,2,7,speech_part,,#lisette,288.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
865,865,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,7,speech_part,,#henriette,292.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
867,867,GerDracor/hafner-der-furchtsame.xml,"Herr von Heinzenfeld, und die Vorigen.",0,38,stage_direction,2,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
868,868,GerDracor/hafner-der-furchtsame.xml,zu Heinzenfeld.,0,15,stage_direction,2,8,speech_part,,#hasenkopf,293.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
876,876,GerDracor/hafner-der-furchtsame.xml,"zu Henriette, der er die Hand küst.",0,35,stage_direction,2,8,speech_part,,#heinzenfeld,296.0,MALE,"admiration, reverence",positive,emotions of affection,_1730_1770,K,,1764.0
879,879,GerDracor/hafner-der-furchtsame.xml,kaltsinnig zu Heinzenfeld.,0,26,stage_direction,2,8,speech_part,,#henriette,297.0,FEMALE,abhorrence,negative,emotions of rejection,_1730_1770,K,,1764.0
882,882,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,8,speech_part,,#hasenkopf,298.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
886,886,GerDracor/hafner-der-furchtsame.xml,Geht ab.,0,8,stage_direction,2,8,inner_speech,,#heinzenfeld,299.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
887,887,GerDracor/hafner-der-furchtsame.xml,im Abgehen zu Henriette und Lisette.,0,36,stage_direction,2,8,speech_part,,#hasenkopf,300.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
889,889,GerDracor/hafner-der-furchtsame.xml,"Henriette, Lisette und der Hausmeister.",0,39,stage_direction,2,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
891,891,GerDracor/hafner-der-furchtsame.xml,Zum Hausmeister.,0,16,stage_direction,2,9,inner_speech,,#lisette,301.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
898,898,GerDracor/hafner-der-furchtsame.xml,zum Hausmeister.,0,16,stage_direction,2,9,speech_part,,#henriette,305.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
903,903,GerDracor/hafner-der-furchtsame.xml,Geht ab.,0,8,stage_direction,2,9,inner_speech,,#hausmeister,306.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
913,913,GerDracor/hafner-der-furchtsame.xml,Will ihr den Brief geben.,0,25,stage_direction,2,9,inner_speech,,#lisette,308.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
922,922,GerDracor/hafner-der-furchtsame.xml,"Hanswurst, Henriette, Lisette.",0,30,stage_direction,2,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
923,923,GerDracor/hafner-der-furchtsame.xml,zu Lisette.,0,11,stage_direction,2,10,speech_part,,#hanswurst,311.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
928,928,GerDracor/hafner-der-furchtsame.xml,zornig zu Hanswurst.,0,20,stage_direction,2,10,speech_part,,#henriette,312.0,FEMALE,anger,negative,emotions of rejection,_1730_1770,K,,1764.0
937,937,GerDracor/hafner-der-furchtsame.xml,Lauft ab.,0,9,stage_direction,2,10,inner_speech,,#hanswurst,317.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
938,938,GerDracor/hafner-der-furchtsame.xml,Henriette und Lisette.,0,22,stage_direction,2,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
949,949,GerDracor/hafner-der-furchtsame.xml,"Valere, Henriette und Lisette.",0,30,stage_direction,2,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
957,957,GerDracor/hafner-der-furchtsame.xml,zornig.,0,7,stage_direction,2,12,speech_part,,#henriette,321.0,FEMALE,anger,negative,emotions of rejection,_1730_1770,K,,1764.0
960,960,GerDracor/hafner-der-furchtsame.xml,Vor sich.,0,9,stage_direction,2,12,inner_speech,,#henriette,321.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
962,962,GerDracor/hafner-der-furchtsame.xml,zu Valere.,0,10,stage_direction,2,12,speech_part,,#lisette,322.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
968,968,GerDracor/hafner-der-furchtsame.xml,zu Lisette.,0,11,stage_direction,2,12,speech_part,,#valere,325.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
971,971,GerDracor/hafner-der-furchtsame.xml,gibt dem Valere den Brief.,0,26,stage_direction,2,12,speech_part,,#lisette,326.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
973,973,GerDracor/hafner-der-furchtsame.xml,Sieht den Brief an.,0,19,stage_direction,2,12,inner_speech,,#lisette,326.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
977,977,GerDracor/hafner-der-furchtsame.xml,reißt der Lisette den Brief aus der Hand.,0,41,stage_direction,2,12,speech_part,,#valere,327.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1764.0
979,979,GerDracor/hafner-der-furchtsame.xml,List heimlich.,0,14,stage_direction,2,12,inner_speech,,#valere,327.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
997,997,GerDracor/hafner-der-furchtsame.xml,Hält den Brief der Henriette vor.,0,33,stage_direction,2,12,inner_speech,,#valere,331.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1001,1001,GerDracor/hafner-der-furchtsame.xml,"Kuest Henrietten die
                Hand.",0,42,stage_direction,2,12,inner_speech,,#valere,331.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1010,1010,GerDracor/hafner-der-furchtsame.xml,Valere und Henriette gehen ab.,0,30,stage_direction,2,12,inner_speech,,#valere,337.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1013,1013,GerDracor/hafner-der-furchtsame.xml,Geht ab.,0,8,stage_direction,2,12,inner_speech,,#lisette,338.0,FEMALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1014,1014,GerDracor/hafner-der-furchtsame.xml,Hanswurst allein.,0,17,stage_direction,2,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1023,1023,GerDracor/hafner-der-furchtsame.xml,"Stellt sich hinter das Beth, und sieht hervor.",0,46,stage_direction,2,13,inner_speech,,#hanswurst,339.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1024,1024,GerDracor/hafner-der-furchtsame.xml,"Alcantor, der Friseur und Hanswurst beyseite.",0,45,stage_direction,2,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1030,1030,GerDracor/hafner-der-furchtsame.xml,Geht ab.,0,8,stage_direction,2,14,inner_speech,,#alcantor,342.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1031,1031,GerDracor/hafner-der-furchtsame.xml,"Der Friseur, und Hanswurst beyseite.",0,36,stage_direction,2,15,pre_speech,,,,,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1032,1032,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,15,speech_part,,#hanswurst,343.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1035,1035,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,15,speech_part,,#friseur,344.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1039,1039,GerDracor/hafner-der-furchtsame.xml,"Er hält den Hut unter dem Arm
                offen.",0,52,stage_direction,2,15,inner_speech,,#friseur,344.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1040,1040,GerDracor/hafner-der-furchtsame.xml,vor sich.,0,9,stage_direction,2,15,speech_part,,#hanswurst,345.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1043,1043,GerDracor/hafner-der-furchtsame.xml,"Schleicht sich hinter den Friseur und hält seinen Hut, ober des
                Friseurs seinen.",0,96,stage_direction,2,15,inner_speech,,#hanswurst,345.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1044,1044,GerDracor/hafner-der-furchtsame.xml,nimmt zwey Ducaten aus dem Sack.,0,32,stage_direction,2,15,speech_part,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1048,1048,GerDracor/hafner-der-furchtsame.xml,Er rechnet.,0,11,stage_direction,2,15,inner_speech,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1050,1050,GerDracor/hafner-der-furchtsame.xml,"Wirft die zwey Ducaten in des Hanswursts Hut, in der Meinung,
                daß er sie in seinen eigenen geworfen, und greift wieder in den Sack.",0,147,stage_direction,2,15,inner_speech,,#friseur,346.0,MALE,anger,negative,emotions of rejection,_1730_1770,K,,1764.0
1052,1052,GerDracor/hafner-der-furchtsame.xml,"Wirft den Ducaten, wie
                oben.",0,44,stage_direction,2,15,inner_speech,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1054,1054,GerDracor/hafner-der-furchtsame.xml,Wie oben.,0,9,stage_direction,2,15,inner_speech,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1056,1056,GerDracor/hafner-der-furchtsame.xml,"Wirft, wie oben.",0,16,stage_direction,2,15,inner_speech,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1058,1058,GerDracor/hafner-der-furchtsame.xml,Hanswurst macht sich heimlich mit dem Gelde auf die Seite.,0,58,stage_direction,2,15,inner_speech,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1059,1059,GerDracor/hafner-der-furchtsame.xml,"Friseur
                will sein Geld aus dem Hut nehmen, und da er nichts findet.",59,142,stage_direction,2,15,inner_speech,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1064,1064,GerDracor/hafner-der-furchtsame.xml,Sucht auf der Erde.,0,19,stage_direction,2,15,inner_speech,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1065,1065,GerDracor/hafner-der-furchtsame.xml,Hanswurst geht mit dem Geld im Hut bey dem Friseur vorbey.,0,58,stage_direction,2,15,speech_part,,#friseur,346.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1069,1069,GerDracor/hafner-der-furchtsame.xml,als ob er in Gedanken wär.,0,26,stage_direction,2,15,speech_part,,#hanswurst,348.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1071,1071,GerDracor/hafner-der-furchtsame.xml,Steckt sie in den Sack.,0,23,stage_direction,2,15,inner_speech,,#hanswurst,348.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1073,1073,GerDracor/hafner-der-furchtsame.xml,Steckt ihn ein.,0,15,stage_direction,2,15,inner_speech,,#hanswurst,348.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1075,1075,GerDracor/hafner-der-furchtsame.xml,"Wie
                oben.",0,25,stage_direction,2,15,inner_speech,,#hanswurst,348.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1079,1079,GerDracor/hafner-der-furchtsame.xml,Zum Friseur.,0,12,stage_direction,2,15,inner_speech,,#hanswurst,348.0,MALE,no_annotation,no_annotation,no_annotation,_1730_1770,K,,1764.0
1083,1083,GerDracor/hafner-der-furchtsame.xml,voll Angst.,0,11,stage_direction,2,15,speech_part,,#friseur,349.0,MALE,fear,negative,emotions of anxiety,_1730_1770,K,,1764.0
