,id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender,connected_emotion_id
3392,CATMA_C6A84FCD-9342-44BB-9D7B-704D2967A923_0,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,du,1,140877,140879,ER,MALE,CATMA_785895BD-A276-4BDC-AF87-362DC221D453_0
3393,CATMA_785895BD-A276-4BDC-AF87-362DC221D453_0,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu," Die Millerin ist
              verloren um deinetwillen, du leugnest sie dreimal in einem
 Atem hinweg? –
              Fort, schlechter Kerl.",22,140819,140962,ER,MALE,
3394,CATMA_C6A84FCD-9342-44BB-9D7B-704D2967A923_2,Explizites_Target:_Charakter,target,Charakter,explicit,hofmarschall,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,deinesgleichen,1,141056,141070,ER,MALE,CATMA_785895BD-A276-4BDC-AF87-362DC221D453_1
3395,CATMA_785895BD-A276-4BDC-AF87-362DC221D453_1,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Für deinesgleichen ist kein Pulver erfunden!
",7,141052,141097,ER,MALE,
3396,CATMA_85BD2C4A-1436-4040-8690-D25E60867BA9_0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,Verloren,1,141226,141234,ER,Nicht-Charakter,CATMA_ECFA708D-9359-4224-AA06-DC7618782FA0_0
3397,CATMA_B2FCE792-C2B4-441D-95A7-1F1C5FC8738A_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen des Leids,Leid,Ich,1,141257,141260,ER,MALE,CATMA_ECFA708D-9359-4224-AA06-DC7618782FA0_0
3398,CATMA_85BD2C4A-1436-4040-8690-D25E60867BA9_2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"! Wenn ich verloren bin, bist du es auch",10,141323,141363,ER,Nicht-Charakter,CATMA_ECFA708D-9359-4224-AA06-DC7618782FA0_1
3399,CATMA_B2FCE792-C2B4-441D-95A7-1F1C5FC8738A_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,141330,141333,ER,MALE,CATMA_ECFA708D-9359-4224-AA06-DC7618782FA0_1
3400,CATMA_D1AC063F-2695-4C2D-BFD1-DDF89D1EFD2F_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie,1,141403,141406,ER,FEMALE,CATMA_7F024B6F-0925-457B-8827-DD98037393E8_0
3401,CATMA_DAB2D8F1-EC7F-4B78-88A4-DBAE5415DB9B_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir,1,141407,141410,ER,MALE,CATMA_7F024B6F-0925-457B-8827-DD98037393E8_0
3402,CATMA_D1AC063F-2695-4C2D-BFD1-DDF89D1EFD2F_4,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Mädchen,1,141939,141946,ER,FEMALE,CATMA_7F024B6F-0925-457B-8827-DD98037393E8_1
3403,CATMA_DAB2D8F1-EC7F-4B78-88A4-DBAE5415DB9B_3,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich,1,141969,141972,ER,MALE,CATMA_7F024B6F-0925-457B-8827-DD98037393E8_2
3404,CATMA_DB99E1C7-E54E-433B-ACE7-F71CCC7EDBDF_0,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Richter der Welt,3,141597,141613,ER,UNKNOWN,CATMA_0869CD08-35A9-4DA2-B71D-DD13FC011412
3405,CATMA_731A95F2-978B-4A16-9B01-2645EB23EB76,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Mich,1,141709,141713,ER,MALE,CATMA_0869CD08-35A9-4DA2-B71D-DD13FC011412
3406,CATMA_8242A6FC-741B-46B0-86B4-076EE2B4C3BF,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,jetzt ihr Teufel!,4,141989,142006,ER,MALE,
3407,CATMA_8242A6FC-741B-46B0-86B4-076EE2B4C3BF,Gemeintes_Target:_Charakter,target,Charakter,implicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,jetzt ihr Teufel!,4,141989,142006,ER,FEMALE,
3408,CATMA_6A398857-FA5C-4677-82B4-B9CE622ECA98,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ihr,1,142081,142084,ER,FEMALE,CATMA_54386116-726F-40C6-B9DE-35DB9C361A9E
3409,CATMA_54386116-726F-40C6-B9DE-35DB9C361A9E,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Eine Ewigkeit mit ihr auf ein Rad der Verdammnis geflochten – Augen in Augen wurzelnd –
            Haare zu Berge stehend gegen Haare – Auch unser hohles Wimmern in eins

            geschmolzen – Und jetzt zu wiederholen meine Zärtlichkeiten, und jetzt ihr vorzusingen
            ihre Schwüre – Gott! Gott! Die Vermählung ist fürchterlich – aber ewig! ",57,142063,142418,ER,MALE,
3410,CATMA_D757DDE4-E91C-438A-B082-9F308C6DF56A,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Vater,1,142563,142568,ER,MALE,CATMA_287CE228-E26E-4EBC-B16A-4C57A1B98F3F
3411,CATMA_287CE228-E26E-4EBC-B16A-4C57A1B98F3F,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"O! – Mein Vater!
",6,142553,142570,ER,MALE,
3412,CATMA_ED2C0761-2B0A-4B67-8018-8B41B297A5AD_0,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Freude,Freude,Sohn,1,142617,142621,ER,MALE,CATMA_D6249C3E-E738-4EAC-A434-ACA2F01F648B
3413,CATMA_062EB252-3E36-49C3-BA78-D384C6C8172C,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,praesident,single,positiv,positiv,Emotionen der Freude,Freude,Ich,1,142623,142626,ER,MALE,CATMA_D6249C3E-E738-4EAC-A434-ACA2F01F648B
3414,CATMA_627A49C7-E2B0-4B78-BAAE-F60AB4461D05,Explizite_Source:_Experiencer,source,Experiencer,explicit,praesident,single,positiv,positiv,Emotionen der Freude,Freude,Ich,1,142623,142626,ER,MALE,CATMA_D6249C3E-E738-4EAC-A434-ACA2F01F648B
3415,CATMA_583AF96B-F905-40EB-857B-799E6685E082_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Freude,Freude,dir,1,142634,142637,ER,MALE,CATMA_D6249C3E-E738-4EAC-A434-ACA2F01F648B
3416,CATMA_BD23FF2D-E19C-4766-88A4-F4299D343B26_0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,etwas Angenehmes,2,142638,142654,ER,Nicht-Charakter,CATMA_D6249C3E-E738-4EAC-A434-ACA2F01F648B
3417,CATMA_ED2C0761-2B0A-4B67-8018-8B41B297A5AD_1,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Freude,Freude,dir,1,142634,142637,ER,MALE,CATMA_A4166794-D4AD-4435-9FB8-C09B8464D14C
3418,CATMA_062EB252-3E36-49C3-BA78-D384C6C8172C,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,praesident,single,positiv,positiv,Emotionen der Freude,Freude,Ich,1,142623,142626,ER,MALE,CATMA_A4166794-D4AD-4435-9FB8-C09B8464D14C
3419,CATMA_627A49C7-E2B0-4B78-BAAE-F60AB4461D05,Explizite_Source:_Experiencer,source,Experiencer,explicit,praesident,single,positiv,positiv,Emotionen der Freude,Freude,Ich,1,142623,142626,ER,MALE,CATMA_A4166794-D4AD-4435-9FB8-C09B8464D14C
3420,CATMA_583AF96B-F905-40EB-857B-799E6685E082_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Freude,Freude,dir,1,142634,142637,ER,MALE,CATMA_A4166794-D4AD-4435-9FB8-C09B8464D14C
3421,CATMA_BD23FF2D-E19C-4766-88A4-F4299D343B26_0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,etwas Angenehmes,2,142638,142654,ER,Nicht-Charakter,CATMA_A4166794-D4AD-4435-9FB8-C09B8464D14C
3422,CATMA_6C894C0D-70C2-4225-9423-3B922200640A,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Vater,1,142831,142836,ER,MALE,CATMA_162FAF58-7517-4C01-96CF-1A9122545FD0
3423,CATMA_162FAF58-7517-4C01-96CF-1A9122545FD0,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Mein Vater!,3,142826,142837,ER,MALE,
3424,CATMA_E9DE43F1-E69B-40FF-8955-75377D2726B4_0,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihm,1,142864,142867,ER,MALE,CATMA_D56A5FA8-7AB6-407C-A724-10CB78843B0F
3425,CATMA_D56A5FA8-7AB6-407C-A724-10CB78843B0F,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Mit stärkerer Bewegung zu ihm gehend und seine Hand
                fassend.
 Mein Vater! Seine Hand küssend, vor ihm
                niederfallend.
 O mein Vater!
",26,142838,143002,ER,MALE,
3426,CATMA_230E3B5D-4DEC-44E3-A7BF-53AAF25A5D07_0,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,dir,1,143022,143025,ER,MALE,CATMA_4C788E3E-FB03-4611-BDA7-0FD2E8D3BC98
3427,CATMA_4C788E3E-FB03-4611-BDA7-0FD2E8D3BC98,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,praesident,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Was ist dir, mein Sohn?",7,143014,143037,ER,MALE,
3428,CATMA_88E14EDF-B47C-43EB-884E-026616428EEE,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Steh auf Deine Hand brennt und zittert,7,143038,143076,ER,MALE,
3429,CATMA_88E14EDF-B47C-43EB-884E-026616428EEE,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,praesident,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Steh auf Deine Hand brennt und zittert,7,143038,143076,ER,MALE,
3430,CATMA_B8A79435-5317-4B2A-90AE-07F5D6F0B7C7_0,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,negativ,negativ,Emotionen des Leids,Leid,Vater,1,143157,143162,ER,MALE,CATMA_547AAF26-C5F7-44C7-B492-40766E9E2940_0
3431,CATMA_5E788828-06D9-4707-BC04-DD3107B7A083_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen des Leids,Leid,Ich,1,143164,143167,ER,MALE,CATMA_547AAF26-C5F7-44C7-B492-40766E9E2940_0
3432,CATMA_B8A79435-5317-4B2A-90AE-07F5D6F0B7C7_1,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,negativ,negativ,Emotionen des Leids,Leid,Sie,1,143239,143242,ER,MALE,CATMA_547AAF26-C5F7-44C7-B492-40766E9E2940_1
3433,CATMA_5E788828-06D9-4707-BC04-DD3107B7A083_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,143258,143261,ER,MALE,CATMA_547AAF26-C5F7-44C7-B492-40766E9E2940_1
3434,CATMA_5E788828-06D9-4707-BC04-DD3107B7A083_1,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich,1,143196,143199,ER,MALE,CATMA_AB908CF4-50F8-49C5-B9DE-DB9DC2C440D8_0
3435,CATMA_EAEBA9D6-7763-4113-90B7-118612478614_0,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich,1,143196,143199,ER,MALE,CATMA_AB908CF4-50F8-49C5-B9DE-DB9DC2C440D8_0
3436,CATMA_E0B9F912-1663-40CB-86FF-B6980E54CBA6_0,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich,1,143196,143199,ER,MALE,CATMA_AB908CF4-50F8-49C5-B9DE-DB9DC2C440D8_0
3437,CATMA_B8A79435-5317-4B2A-90AE-07F5D6F0B7C7_1,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,143239,143242,ER,MALE,CATMA_AB908CF4-50F8-49C5-B9DE-DB9DC2C440D8_1
3438,CATMA_5E788828-06D9-4707-BC04-DD3107B7A083_2,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir,1,143258,143261,ER,MALE,CATMA_AB908CF4-50F8-49C5-B9DE-DB9DC2C440D8_1
3439,CATMA_EAEBA9D6-7763-4113-90B7-118612478614_1,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir,1,143258,143261,ER,MALE,CATMA_AB908CF4-50F8-49C5-B9DE-DB9DC2C440D8_1
3440,CATMA_E0B9F912-1663-40CB-86FF-B6980E54CBA6_1,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mir,1,143258,143261,ER,MALE,CATMA_AB908CF4-50F8-49C5-B9DE-DB9DC2C440D8_1
3441,CATMA_69F91231-59E4-4206-8CC4-02DB1E2E8E3D,Explizite_Source:_Experiencer,source,Experiencer,explicit,praesident,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Sie,1,143239,143242,ER,MALE,CATMA_AB908CF4-50F8-49C5-B9DE-DB9DC2C440D8_1
3442,CATMA_6D575AF4-8CE4-40DF-BA0F-010A8C07260C,Explizite_Source:_Experiencer,source,Experiencer,explicit,praesident,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Sie,1,143563,143566,ER,MALE,CATMA_FBCFE243-1ACE-4D1C-BA34-B85A3176050B
3443,CATMA_0A6E31E3-961B-445E-83D6-F383F30E745F,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Menschen,1,143578,143586,ER,FEMALE,CATMA_FBCFE243-1ACE-4D1C-BA34-B85A3176050B
3444,CATMA_FBCFE243-1ACE-4D1C-BA34-B85A3176050B,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Ärger," O Sie kennen den Menschen – Ihre Wut war damals so
              gerecht, so edel, so väterlich warm – Nur verfehlte der warme Vatereifer des Weges –
",28,143560,143711,ER,MALE,
3445,CATMA_360A3F36-6FF9-48DA-A461-7E979798460E,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe," Ihre Wut war damals so
              gerecht, so edel, so väterlich warm – Nur verfehlte der warme Vatereifer des Weges –
",22,143588,143711,ER,MALE,
3446,CATMA_360A3F36-6FF9-48DA-A461-7E979798460E,Gemeintes_Target:_Charakter,target,Charakter,implicit,praesident,single,positiv,positiv,Emotionen der Zuneigung,Liebe," Ihre Wut war damals so
              gerecht, so edel, so väterlich warm – Nur verfehlte der warme Vatereifer des Weges –
",22,143588,143711,ER,MALE,
3447,CATMA_A63E7684-0151-454C-B716-5E949E2A3678_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mir,1,143882,143885,ER,MALE,CATMA_323D8F9A-003F-4570-A8D9-72F3A315B234
3448,CATMA_593F7276-9ECD-4F53-808C-8A81E1B4346D,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,positiv,positiv,Emotionen der Zuneigung,Liebe," Ihre Mißbilligung
              war Weisheit. Ihre Härte war himmlisches Mitleid",10,143911,143992,ER,MALE,
3449,CATMA_593F7276-9ECD-4F53-808C-8A81E1B4346D,Gemeintes_Target:_Charakter,target,Charakter,implicit,praesident,single,positiv,positiv,Emotionen der Zuneigung,Liebe," Ihre Mißbilligung
              war Weisheit. Ihre Härte war himmlisches Mitleid",10,143911,143992,ER,MALE,
3450,CATMA_36C41512-EDCA-4510-B238-7C8CB82E41C0_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Freude,Freude,Mädchen,1,144059,144066,ER,FEMALE,CATMA_B0358CE0-DB4E-4C1D-ACF9-82E1D1415D88
3451,CATMA_3E0EA17E-B06F-47C5-B8EC-674A552601E3_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,praesident,single,positiv,positiv,Emotionen der Freude,Freude,Ic,1,144070,144072,ER,MALE,CATMA_B0358CE0-DB4E-4C1D-ACF9-82E1D1415D88
3452,CATMA_504A9D69-7FC9-467C-902D-20868C4C99CD_0,Explizites_Target:_Charakter,target,Charakter,explicit,praesident,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Sie,1,144204,144207,ER,MALE,CATMA_9169F86B-2561-4F66-9E4F-67EDC91FC9AA
3453,CATMA_9169F86B-2561-4F66-9E4F-67EDC91FC9AA,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"springt erschüttert auf.
Was? auch Sie? – Vater! auch Sie? – Und nicht wahr, mein Vater, ein Geschöpf wie die
              Unschuld? ",29,144169,144303,ER,MALE,
3454,CATMA_03BAB4BF-C406-4903-9445-53AE4714483A,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,praesident,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Sage so: Es ist Verbrechen, es nicht zu lieben.
",12,144369,144417,ER,MALE,
3455,CATMA_03BAB4BF-C406-4903-9445-53AE4714483A,Gemeintes_Target:_Charakter,target,Charakter,implicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Sage so: Es ist Verbrechen, es nicht zu lieben.
",12,144369,144417,ER,FEMALE,
3456,CATMA_46AFA404-AF57-4AD2-8B47-B58DD34E636C,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Unerhört! Ungeheuer! – Und Sie schauen ja doch sonst die Herzen so durch!,16,144429,144502,ER,MALE,
3457,CATMA_E78FB11F-CDFB-4F65-BC58-803E135D522E,Explizite_Source:_Experiencer,source,Experiencer,explicit,praesident,single,negativ,negativ,Emotionen der Ablehnung,Ärger,sie,1,144509,144512,ER,MALE,CATMA_7047F583-39C5-4702-AC13-EA503630B091
3458,CATMA_7047F583-39C5-4702-AC13-EA503630B091,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"! Sahen sie
              noch dazu mit Augen des Hasses!",10,144501,144558,ER,MALE,
3459,CATMA_7047F583-39C5-4702-AC13-EA503630B091,Gemeintes_Target:_Charakter,target,Charakter,implicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"! Sahen sie
              noch dazu mit Augen des Hasses!",10,144501,144558,ER,FEMALE,
3460,CATMA_07E59F84-7EA3-4CD1-A91E-E0DB2CA6436C,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Heuchelei ohne Beispiel,3,144561,144584,ER,MALE,
3461,CATMA_07E59F84-7EA3-4CD1-A91E-E0DB2CA6436C,Gemeintes_Target:_Charakter,target,Charakter,implicit,luise,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Heuchelei ohne Beispiel,3,144561,144584,ER,FEMALE,
3462,CATMA_C56BF8AD-5EE5-4F6B-93F0-9F2372ED5665_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Tochter,1,144656,144663,ER,FEMALE,CATMA_6B505992-041B-4B10-9342-18B687446C64
3463,CATMA_EB2E48FA-B682-4440-B884-6A92B13DD515,Explizite_Source:_Experiencer,source,Experiencer,explicit,praesident,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Ich,1,144673,144676,ER,MALE,CATMA_6B505992-041B-4B10-9342-18B687446C64
3464,CATMA_9C61317D-7967-4F89-8341-001C38A7927C,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferdinand,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"stürzt fürchterlich aus dem Zimmer.
Das fehlte noch! ",10,144814,144867,ER,MALE,
3465,CATMA_9C61317D-7967-4F89-8341-001C38A7927C,Gemeintes_Target:_Charakter,target,Charakter,implicit,praesident,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"stürzt fürchterlich aus dem Zimmer.
Das fehlte noch! ",10,144814,144867,ER,MALE,
3466,CATMA_8A93111F-D821-4C3A-9EA3-0FD5292910E9_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,lady,single,negativ,negativ,Emotionen des Leids,Leid,Verbrecherin,1,145269,145281,ER,FEMALE,CATMA_A62BAE7A-C4FE-43A3-B369-AC340969513A
3467,CATMA_33C491EE-D924-428D-BE5C-E5A8AA8F9C1A_0,Explizites_Target:_Charakter,target,Charakter,explicit,luise,single,negativ,negativ,Emotionen des Leids,Leid,Glückliche,1,145298,145308,ER,FEMALE,CATMA_A62BAE7A-C4FE-43A3-B369-AC340969513A
3468,CATMA_119F980F-0749-45DA-9B23-9F46B2FFC4C0_0,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,positiv,positiv,Emotionen der Freude,Freude,die Glückliche,2,145294,145308,ER,FEMALE,CATMA_A51A2671-0231-47F1-9A1D-1C0F92E15C9F
3469,CATMA_F857FBCE-6247-40EE-BF0F-668D2B8D938A,Explizites_Target:_Charakter,target,Charakter,explicit,ferdinand,single,positiv,positiv,Emotionen der Freude,Freude,meinem Herzen,2,145341,145354,ER,MALE,CATMA_A51A2671-0231-47F1-9A1D-1C0F92E15C9F
3470,CATMA_A51A2671-0231-47F1-9A1D-1C0F92E15C9F,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lady,single,positiv,positiv,Emotionen der Freude,Freude,"die Glückliche
              zu sehen, die mit meinem Herzen so schrecklich harmonisch fühlt",13,145294,145386,ER,FEMALE,
3471,CATMA_3789ABE4-06F7-4784-BB34-FBBB43BD243F,Explizite_Source:_Experiencer,source,Experiencer,explicit,luise,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Sie,1,145453,145456,ER,FEMALE,CATMA_3ABA63FA-9989-420C-9A5B-A988038B52EC
3472,CATMA_84AC40C6-FFC5-4CB4-B2B7-E89B95A4A4F2_0,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,sophie,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,mich,1,145497,145501,ER,FEMALE,CATMA_3ABA63FA-9989-420C-9A5B-A988038B52EC
