,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class
87,458,458,GerDracor/moritz-blunt-oder-der-gast.xml,(winkt ihm mit den Augen),0,25,stage_direction,1,5,speech_part,,#der_buergermeister,145.0,MALE,anger,schauspiel,,1781.0,negative,emotions of rejection
88,459,459,GerDracor/moritz-blunt-oder-der-gast.xml,"Diese Nachricht war falsch – er war der einzige, der aus dem Schiffbruch gerettet wurde
            – wunderbare Schicksale hat dein Sohn erlebt, wunderbare Schicksale – aber davon ein
            andermal – jetzt bin ich mit meiner Tochter zu dir gekommen, um an deiner Freude über
            seine Wiederkunft Theil zu nehmen – und nun gieb mir die Hand, Bruder, und laß uns
            unsern alten Zwist beilegen, und von nun an wieder Freunde seyn!",0,454,character_speech,1,5,,Der Bürgerm.,#der_buergermeister,145.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
89,460,460,GerDracor/moritz-blunt-oder-der-gast.xml,"– Dein Elend hat ein
            Ende, du bist nun wieder reicher, wie ich bin – du brauchst also von mir nichts
            anzunehmen, und darfst nicht fürchten, daß dein Stolz beleidiget werde; denn was dein
            Sohn besitzt, das gehört auch dir –  also – gieb mir die Hand, und laß uns
            von nun an wieder Freunde seyn!",455,796,character_speech,1,5,,Der Bürgerm.,#der_buergermeister,145.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
90,461,461,GerDracor/moritz-blunt-oder-der-gast.xml,"Die Hand will ich dir geben – und von ganzem Herzen will ich mich mit dir versöhnen, –
            aber – daß der Fremde da mein Sohn seyn soll – das Glück wäre für mich zu groß – das
            wäre ja, als ob Gott die entsetzlichsten Verbrechen auf frischer That belohnen wollte –
            nicht wahr Gertrude?",0,316,character_speech,1,5,,Blunt.,#blunt,146.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
93,464,464,GerDracor/moritz-blunt-oder-der-gast.xml,"– mir sagt es mein Herz, daß er mein Sohn ist – und dein
            Bruder wird dich nicht hintergehen.",31,135,character_speech,1,5,,Gert.,#gertrude,147.0,FEMALE,love,schauspiel,,1781.0,positive,emotions of affection
95,466,466,GerDracor/moritz-blunt-oder-der-gast.xml,(fällt ihr um den Hals),0,23,stage_direction,1,5,speech_part,,#der_fremde,148.0,MALE,love,schauspiel,,1781.0,positive,emotions of affection
96,467,467,GerDracor/moritz-blunt-oder-der-gast.xml,O meine Mutter!,0,15,character_speech,1,5,,Der Fr.,#der_fremde,148.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
100,471,471,GerDracor/moritz-blunt-oder-der-gast.xml,"– dich, den ich unter
            meinem Herzen trug?",64,117,character_speech,1,5,,Gert.,#gertrude,149.0,FEMALE,love,schauspiel,,1781.0,positive,emotions of affection
101,472,472,GerDracor/moritz-blunt-oder-der-gast.xml,"– O laß mich – laß mich ausweinen – mein Entzücken – meine Freude –
            tödtet mich.",118,210,character_speech,1,5,,Gert.,#gertrude,149.0,FEMALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
104,475,475,GerDracor/moritz-blunt-oder-der-gast.xml,"Also ist dieser mein Bruder, Mutter?",0,36,character_speech,1,5,,Adelh.,#adelheid,150.0,FEMALE,being moved,schauspiel,,1781.0,being moved,being moved
106,477,477,GerDracor/moritz-blunt-oder-der-gast.xml,"(läuft auf ihn zu, er schließt sie in seine Arme, und küßt sie).",0,64,stage_direction,1,5,speech_part,,#adelheid,152.0,FEMALE,love,schauspiel,,1781.0,positive,emotions of affection
107,478,478,GerDracor/moritz-blunt-oder-der-gast.xml,"O nun weiß ich, warum ich Sie so lieb habe, und warum Sie mir diese Nacht versprachen,
            daß Sie bei uns bleiben wollten.",0,131,character_speech,1,5,,Adelh.,#adelheid,152.0,FEMALE,love,schauspiel,,1781.0,positive,emotions of affection
110,481,481,GerDracor/moritz-blunt-oder-der-gast.xml,"– liebes, gutes Mädchen!",14,38,character_speech,1,5,,Der Fr.,#der_fremde,153.0,MALE,love,schauspiel,,1781.0,positive,emotions of affection
111,482,482,GerDracor/moritz-blunt-oder-der-gast.xml,"Aber Mutter, warum weinest du denn, da du deinen Sohn wiedergefunden hast?",0,74,character_speech,1,5,,Adelh.,#adelheid,154.0,FEMALE,suffering,schauspiel,,1781.0,negative,emotions of suffering and empathy
112,483,483,GerDracor/moritz-blunt-oder-der-gast.xml,"O laß mich weinen, Kind, ich weine vor Freuden.",0,47,character_speech,1,5,,Gert.,#gertrude,155.0,FEMALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
114,485,485,GerDracor/moritz-blunt-oder-der-gast.xml,"Nun so will ich auch vor Freuden weinen, daß ich einen Bruder wiedergefunden habe!",0,82,character_speech,1,5,,Adelh.,#adelheid,156.0,FEMALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
116,487,487,GerDracor/moritz-blunt-oder-der-gast.xml,"kennst du denn meinen Bruder schon, daß du immer so freundlich mit ihm
            sprichst?",111,203,character_speech,1,5,,Adelh.,#adelheid,156.0,FEMALE,friendship,schauspiel,,1781.0,positive,emotions of affection
117,488,488,GerDracor/moritz-blunt-oder-der-gast.xml,(der die Zeit über wie betäubt gestanden hat),0,45,stage_direction,1,5,speech_part,,#blunt,157.0,MALE,suffering,schauspiel,,1781.0,negative,emotions of suffering and empathy
119,490,490,GerDracor/moritz-blunt-oder-der-gast.xml,Warum zitterst du so?,0,21,character_speech,1,5,,Der Bürgerm.,#der_buergermeister,158.0,MALE,fear,schauspiel,,1781.0,negative,emotions of anxiety
125,496,496,GerDracor/moritz-blunt-oder-der-gast.xml,Ja – er ists – er ists.,0,23,character_speech,1,5,,Blunt.,#blunt,159.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
128,499,499,GerDracor/moritz-blunt-oder-der-gast.xml,Was sagst du?,0,13,character_speech,1,5,,Der Bürgerm.,#der_buergermeister,160.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
130,501,501,GerDracor/moritz-blunt-oder-der-gast.xml,"Gott, was sagen Sie?",0,20,character_speech,1,5,,Mar.,#mariane,161.0,FEMALE,being moved,schauspiel,,1781.0,being moved,being moved
135,506,506,GerDracor/moritz-blunt-oder-der-gast.xml,"(er kniet
              nieder und betet)",0,41,stage_direction,1,5,inner_speech,,#blunt,162.0,MALE,suffering,schauspiel,,1781.0,negative,emotions of suffering and empathy
136,507,507,GerDracor/moritz-blunt-oder-der-gast.xml, Gott!,0,6,character_speech,1,5,,Blunt.,#blunt,162.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
137,508,508,GerDracor/moritz-blunt-oder-der-gast.xml,"– ich danke dir – daß du meinen Sohn erwachen ließest
            – ich danke dir, daß du meinen Arm zurückhieltest, und meine Hand erstarren ließest, da
            ich die schreckliche That vollbringen wollte – mein ganzes Leben – o Gott!",7,247,character_speech,1,5,,Blunt.,#blunt,162.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
138,509,509,GerDracor/moritz-blunt-oder-der-gast.xml,"– ich bin
            nicht werth der Barmherzigkeit, die du an mir thust –",248,323,character_speech,1,5,,Blunt.,#blunt,162.0,MALE,compassion,schauspiel,,1781.0,negative,emotions of suffering and empathy
140,511,511,GerDracor/moritz-blunt-oder-der-gast.xml," Nein,
            mein Bruder, nein Mariane – ich bin nicht werth der Barmherzigkeit, die Gott an mir
            gethan hat – Fluch und Strafe hätt' ich verdient, gerade da mir Gott die größte Freude
            in meinem Leben aufgespart hatte.",0,247,character_speech,1,5,,Blunt.,#blunt,162.0,MALE,suffering,schauspiel,,1781.0,negative,emotions of suffering and empathy
143,514,514,GerDracor/moritz-blunt-oder-der-gast.xml,(will ihn umarmen),0,18,stage_direction,1,5,speech_part,,#der_fremde,163.0,MALE,"admiration, reverence",schauspiel,,1781.0,positive,emotions of affection
144,515,515,GerDracor/moritz-blunt-oder-der-gast.xml,O mein Vater!,0,13,character_speech,1,5,,Der Fr.,#der_fremde,163.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
147,518,518,GerDracor/moritz-blunt-oder-der-gast.xml,"Laß mich erst reden, mein Sohn, laß mich erst meine Schuld gestehen – dann komm' in
            meine Arme.",0,107,character_speech,1,5,,Blunt.,#blunt,164.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
150,521,521,GerDracor/moritz-blunt-oder-der-gast.xml,Wie kamst du auf diesen schrecklichen Gedanken?,0,47,character_speech,1,5,,Der Bürgerm.,#der_buergermeister,165.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
151,522,522,GerDracor/moritz-blunt-oder-der-gast.xml,"Aus Stolz und Verzweiflung – arbeiten mocht' ich nicht, und doch schämt' ich mich zu
            betteln.",0,105,character_speech,1,5,,Blunt.,#blunt,166.0,MALE,despair,schauspiel,,1781.0,negative,emotions of anxiety
158,529,529,GerDracor/moritz-blunt-oder-der-gast.xml,"O quälen Sie mich doch nicht dadurch, daß Sie sich selber Vorwürfe machen.",0,74,character_speech,1,5,,Der Fr.,#der_fremde,169.0,MALE,anger,schauspiel,,1781.0,negative,emotions of rejection
160,531,531,GerDracor/moritz-blunt-oder-der-gast.xml,"– warum entdeckt' ich mich Ihnen nicht gleich, da ich sahe, daß Ihr
            entsetzlicher Zustand fähig war, Sie bis zur Verzweiflung zu bringen?",118,267,character_speech,1,5,,Der Fr.,#der_fremde,169.0,MALE,despair,schauspiel,,1781.0,negative,emotions of anxiety
162,533,533,GerDracor/moritz-blunt-oder-der-gast.xml,Nun so komm' in meine Arme!,0,27,character_speech,1,5,,Blunt.,#blunt,170.0,MALE,love,schauspiel,,1781.0,positive,emotions of affection
166,537,537,GerDracor/moritz-blunt-oder-der-gast.xml,O mein Vater!,0,13,character_speech,1,5,,Der Fr.,#der_fremde,171.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
167,538,538,GerDracor/moritz-blunt-oder-der-gast.xml,"um eins bitt' ich, um eins beschwör' ich Sie!",14,59,character_speech,1,5,,Der Fr.,#der_fremde,171.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
169,540,540,GerDracor/moritz-blunt-oder-der-gast.xml,"Daß Sie von dieser Sache inskünftige kein Wort weiter reden, – daß Sie dies alles, mit
            mir, wie einen Traum ansehen, der nun verschwunden ist – gewähren Sie mir noch diese
            Bitte, – dann wird meine Freude ganz seyn!",0,238,character_speech,1,5,,Der Fr.,#der_fremde,173.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
170,541,541,GerDracor/moritz-blunt-oder-der-gast.xml,"Es wird mir schwer werden, mein Sohn, meine Zunge zu binden, daß sie nicht von meinem
            schrecklichen Falle und von meiner wunderbaren Errettung reden sollte – aber du willst
            es – und ich will schweigen –",0,226,character_speech,1,5,,Blunt.,#blunt,174.0,MALE,anger,schauspiel,,1781.0,negative,emotions of rejection
173,544,544,GerDracor/moritz-blunt-oder-der-gast.xml,"Mein Sohn mit deiner Tochter verlobt – was könnt' ich darwider haben – o laß immer das
            festeste Freundschaftsband",0,125,character_speech,1,5,,Blunt.,#blunt,176.0,MALE,friendship,schauspiel,,1781.0,positive,emotions of affection
178,549,549,GerDracor/moritz-blunt-oder-der-gast.xml,(umarmt ihn),0,12,stage_direction,1,5,speech_part,,#mariane,177.0,FEMALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
180,551,551,GerDracor/moritz-blunt-oder-der-gast.xml,"O ich will, ich will alles!",0,27,character_speech,1,5,,Blunt.,#blunt,178.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
181,552,552,GerDracor/moritz-blunt-oder-der-gast.xml,– mit tausend tausend Freuden!,28,58,character_speech,1,5,,Blunt.,#blunt,178.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
183,554,554,GerDracor/moritz-blunt-oder-der-gast.xml,(umarmt Marianen),0,17,stage_direction,1,5,speech_part,,#der_fremde,179.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
184,555,555,GerDracor/moritz-blunt-oder-der-gast.xml,Also bist du nun ganz die Meinige?,0,34,character_speech,1,5,,Der Fr.,#der_fremde,179.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
185,556,556,GerDracor/moritz-blunt-oder-der-gast.xml,Die Deinige – auf ewig –,0,24,character_speech,1,5,,Mariane.,#mariane,180.0,FEMALE,love,schauspiel,,1781.0,positive,emotions of affection
186,557,557,GerDracor/moritz-blunt-oder-der-gast.xml,"Sieh, nun sind unsre Wünsche erfüllt.",0,37,character_speech,1,5,,Der Fr.,#der_fremde,181.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
188,559,559,GerDracor/moritz-blunt-oder-der-gast.xml,"O Dank der Vorsehung, daß sie es sind!",0,38,character_speech,1,5,,Mariane.,#mariane,182.0,FEMALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
189,560,560,GerDracor/moritz-blunt-oder-der-gast.xml,Gott!,0,5,character_speech,1,5,,Blunt.,#blunt,183.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
190,561,561,GerDracor/moritz-blunt-oder-der-gast.xml,– und diese innige Liebe – dieses zärtliche Band hätt' ich bald –,6,71,character_speech,1,5,,Blunt.,#blunt,183.0,MALE,love,schauspiel,,1781.0,positive,emotions of affection
191,562,562,GerDracor/moritz-blunt-oder-der-gast.xml,(hält ihm den Mund zu),0,22,stage_direction,1,5,speech_part,,#der_fremde,184.0,MALE,anger,schauspiel,,1781.0,negative,emotions of rejection
192,563,563,GerDracor/moritz-blunt-oder-der-gast.xml,Mein Vater!,0,11,character_speech,1,5,,Der Fr.,#der_fremde,184.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
193,564,564,GerDracor/moritz-blunt-oder-der-gast.xml,"Ich schweige, mein Sohn – aber Gertrude, warum bist du so stumm?",0,64,character_speech,1,5,,Blunt.,#blunt,185.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
194,565,565,GerDracor/moritz-blunt-oder-der-gast.xml,"Hilf mir doch, mich
            freuen!",65,104,character_speech,1,5,,Blunt.,#blunt,185.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
195,566,566,GerDracor/moritz-blunt-oder-der-gast.xml,"– Die Freude wird mir allein zu schwer – ich kann sie nicht so ertragen, weil
            ich sie nicht verdient  habe – deine Freude ist gerechter als die meinige –
            ich darf mich noch nicht recht freuen –",105,322,character_speech,1,5,,Blunt.,#blunt,185.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
196,567,567,GerDracor/moritz-blunt-oder-der-gast.xml,"Immer freue dich mit mir – denn das Vergangene ist vergangen – Sieh, ich habe Gott im
            Stillen gedankt, und seiner wunderbaren Fügung nachgedacht – o meine Kinder, was ich
            wünschte, wenn ich euch oft zusammen spielen sahe, da ihr beide noch klein waret, was
            mir ahndete, wenn ich schon damals eure unschuldige Zuneigung bemerkte, das sehe ich nun
            so plötzlich, so wider alles Vermuthen erfüllt, daß es mir schwer wird, mir dies alles
            auf einmal recht vorzustellen.",0,523,character_speech,1,5,,Gert.,#gertrude,186.0,FEMALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
198,569,569,GerDracor/moritz-blunt-oder-der-gast.xml,"O sehn Sie, wie sich mein Bruder und Mariane gut sind!",0,54,character_speech,1,5,,Adelh.,#adelheid,187.0,FEMALE,friendship,schauspiel,,1781.0,positive,emotions of affection
199,570,570,GerDracor/moritz-blunt-oder-der-gast.xml,"Freuet dich das, Kind?",0,22,character_speech,1,5,,Der Bürgerm.,#der_buergermeister,188.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
200,571,571,GerDracor/moritz-blunt-oder-der-gast.xml,"– mich freuet's auch – aber höre, Bruder, wir werden jetzt alle
            einige Erquickung nöthig haben.",23,130,character_speech,1,5,,Der Bürgerm.,#der_buergermeister,188.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
203,574,574,GerDracor/moritz-blunt-oder-der-gast.xml,"O ich wäre der ärgste Bösewicht, wenn ich es seyn könnte.",0,57,character_speech,1,5,,Blunt.,#blunt,189.0,MALE,abhorrence,schauspiel,,1781.0,negative,emotions of rejection
204,575,575,GerDracor/moritz-blunt-oder-der-gast.xml,"– Immer laßt mir diese
            Schaam, diese Reue – denn das ist mir  ein Zeichen, daß ich noch nicht ganz
            von Gott verworfen bin.",58,204,character_speech,1,5,,Blunt.,#blunt,189.0,MALE,suffering,schauspiel,,1781.0,negative,emotions of suffering and empathy
207,578,578,GerDracor/moritz-blunt-oder-der-gast.xml,Gott!,0,5,character_speech,1,5,,Blunt.,#blunt,191.0,MALE,being moved,schauspiel,,1781.0,being moved,being moved
208,579,579,GerDracor/moritz-blunt-oder-der-gast.xml,was hast du mir für einen Sohn gegeben!,6,45,character_speech,1,5,,Blunt.,#blunt,191.0,MALE,joy,schauspiel,,1781.0,positive,emotions of pleasure
209,580,580,GerDracor/moritz-blunt-oder-der-gast.xml,"– Ja, ich will schweigen, mein Sohn –
            aber alle Morgen und alle Abend will ich Gott auf meinen Knien danken, daß er mir mehr
            Gnade erzeigt hat, als ich Strafe verdient habe.",46,243,character_speech,1,5,,Blunt.,#blunt,191.0,MALE,"admiration, reverence",schauspiel,,1781.0,positive,emotions of affection
14,3898,3898,GerDracor/kotzebue-graf-benjowsky.xml,Sie kommen!,112,123,character_speech,5,7,,Afan.,#alle_verwiesene_verschworne,1905.0,MALE,joy,schauspiel,,1794.0,positive,emotions of pleasure
21,3905,3905,GerDracor/kotzebue-graf-benjowsky.xml,"(gefesselt, unter einer starken Wache, ohnmächtig wüthend.",0,58,stage_direction,5,7,speech_part,,#gouverneur,1907.0,MALE,abhorrence,schauspiel,,1794.0,negative,emotions of rejection
26,3910,3910,GerDracor/kotzebue-graf-benjowsky.xml,Nur noch einige Augenblicke sind mein.,0,38,character_speech,5,7,,Benj.,#benjowsky,1910.0,MALE,love,schauspiel,,1794.0,positive,emotions of affection
27,3911,3911,GerDracor/kotzebue-graf-benjowsky.xml,Scheiden wir als Freunde!,39,64,character_speech,5,7,,Benj.,#benjowsky,1910.0,MALE,friendship,schauspiel,,1794.0,positive,emotions of affection
28,3912,3912,GerDracor/kotzebue-graf-benjowsky.xml,"(wirft einen Blick voll Verachtung auf ihn, kehrt sich weg und knirscht).",0,73,stage_direction,5,7,speech_part,,#gouverneur,1911.0,MALE,abhorrence,schauspiel,,1794.0,negative,emotions of rejection
31,3915,3915,GerDracor/kotzebue-graf-benjowsky.xml,(schweigt störrisch).,0,21,stage_direction,5,7,speech_part,,#gouverneur,1913.0,MALE,anger,schauspiel,,1794.0,negative,emotions of rejection
32,3916,3916,GerDracor/kotzebue-graf-benjowsky.xml,"Mich riefen Ehre und Vaterlandsliebe, an meiner Brüder Schicksal band ein Schwur das
              meinige.",0,107,character_speech,5,7,,Benj.,#benjowsky,1914.0,MALE,love,schauspiel,,1794.0,positive,emotions of affection
34,3918,3918,GerDracor/kotzebue-graf-benjowsky.xml,Ich verließ daheim ein schwangeres Weib.,0,40,character_speech,5,7,,Benj.,#benjowsky,1916.0,MALE,love,schauspiel,,1794.0,positive,emotions of affection
35,3919,3919,GerDracor/kotzebue-graf-benjowsky.xml,Alter Mann!,41,52,character_speech,5,7,,Benj.,#benjowsky,1916.0,MALE,being moved,schauspiel,,1794.0,being moved,being moved
