,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,genre,subgenre,date,pre1_base_polarity,pre1_main_emotion_class,year_genre
253,253,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    droht jhm vnd sagt.",0,56,stage_direction,2,0,speech_part,,,13.0,UNKNOWN,anger,,,,negative,emotions of rejection,_1650_1730
256,256,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Er geht ab.",0,48,stage_direction,2,0,speech_part,,,13.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
257,257,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,Phileman lacht vnd geht auch ab.,49,81,stage_direction,2,0,speech_part,,,13.0,UNKNOWN,joy,,,,positive,emotions of pleasure,_1650_1730
258,258,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,Kompt Enucles vnd sagt.,82,105,stage_direction,2,0,speech_part,,,13.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
265,265,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    geht ein, redt den Enuclem an, lacht vnd sagt.",0,83,stage_direction,2,0,speech_part,,,14.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
269,269,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,15.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
273,273,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,16.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
276,276,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,17.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
278,278,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,18.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
280,280,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Er geht ab.",0,48,stage_direction,2,0,speech_part,,,18.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
281,281,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,19.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
285,285,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    kompt, bringt jhm den Beutel, reicht jhm den dar vnd sagt.",0,95,stage_direction,2,0,speech_part,,,20.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
288,288,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,21.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
293,293,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Er geht ab.",0,48,stage_direction,2,0,speech_part,,,21.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
294,294,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,22.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
301,301,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Kompt Phileman, tregt das Kleidt vnd Ketten vnd sagt zu Jahnnen.",0,101,stage_direction,2,0,speech_part,,,22.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
304,304,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,23.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
306,306,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,24.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
310,310,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,25.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
313,313,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,26.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
315,315,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,27.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
318,318,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    In dem kompt Leonora mit dem Peniculo, sicht gar zornig auß vnd sagt zu Phileman.",0,118,stage_direction,2,0,speech_part,,,27.0,UNKNOWN,anger,,,,negative,emotions of rejection,_1650_1730
321,321,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,28.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
325,325,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,29.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
328,328,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,30.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
331,331,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,31.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
334,334,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,32.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
337,337,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,33.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
339,339,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Peniculus laufft ab.",0,57,stage_direction,2,0,speech_part,,,33.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
340,340,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,34.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
344,344,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Die Frau weint; in dem kompt Socerus, der alt, gibt dem Phileman die hand vnd sagt.",0,120,stage_direction,2,0,speech_part,,,34.0,UNKNOWN,suffering,,,,negative,emotions of suffering and empathy,_1650_1730
346,346,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,35.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
348,348,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    geht zu Leonora vnd sagt.",0,62,stage_direction,2,0,speech_part,,,36.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
352,352,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    schüttelt den kopff vnd sagt.",0,66,stage_direction,2,0,speech_part,,,37.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
357,357,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    verwundert sich vnd sagt.",0,62,stage_direction,2,0,speech_part,,,38.0,UNKNOWN,being moved,,,,being moved,being moved,_1650_1730
359,359,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,39.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
363,363,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,40.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
366,366,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,41.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
369,369,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,42.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
374,374,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    geht auff die seiten vnd sagt zu den zusehern.",0,83,stage_direction,2,0,speech_part,,,43.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
377,377,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    
                                       
Er wirfft als von sich, was er bey jhm hat, stellt sich nerrisch, ziecht vom leder, schlegt vmb sich.",0,179,stage_direction,2,0,speech_part,,,43.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
378,378,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,44.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
380,380,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Leonora vnd Peniculus lauffen ab.",0,70,stage_direction,2,0,speech_part,,,44.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
381,381,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,2,0,speech_part,,,45.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
384,384,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    stellt sich gar nerrisch vnd sagt.",0,71,stage_direction,2,0,speech_part,,,46.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
387,387,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Er schlegt auff den alten; der läufft ab, er klaubt seine wahr auff vnd sagt.",0,114,stage_direction,2,0,speech_part,,,46.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
390,390,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Abgang.",0,44,stage_direction,2,0,speech_part,,,46.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
391,391,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    geht ein vnd sagt.",0,55,stage_direction,3,0,speech_part,,,1.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
397,397,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Kommen Socerus mit Medico, dem Doctor.",0,75,stage_direction,3,0,speech_part,,,1.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
404,404,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,2.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
413,413,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,3.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
415,415,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,4.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
417,417,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,5.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
419,419,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,6.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
422,422,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,7.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
424,424,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    schüttelt den kopff vnd sagt.",0,66,stage_direction,3,0,speech_part,,,8.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
427,427,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,9.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
429,429,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,10.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
433,433,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,11.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
436,436,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,12.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
440,440,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,13.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
444,444,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    schüttelt den kopff, geht zu Socero vnd sagt.",0,82,stage_direction,3,0,speech_part,,,14.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
448,448,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Medicus geht mit Socero ab.",0,64,stage_direction,3,0,speech_part,,,14.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
449,449,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    redt mit sich selbst vnd sagt.",0,67,stage_direction,3,0,speech_part,,,15.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
455,455,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Er dritt zu rück vnd zeucht vom leder, lauffen Dieterich vnd sunsten noch zwen stummer Knecht ein.",0,135,stage_direction,3,0,speech_part,,,15.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
456,456,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,16.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
462,462,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Sie gehn gegen jhm.",0,56,stage_direction,3,0,speech_part,,,16.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
463,463,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,Er spricht zornig.,57,75,stage_direction,3,0,speech_part,,,16.0,UNKNOWN,anger,,,,negative,emotions of rejection,_1650_1730
466,466,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Sie jagen jhn lang rumb.",0,61,stage_direction,3,0,speech_part,,,16.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
467,467,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,Er schreit.,62,73,stage_direction,3,0,speech_part,,,16.0,UNKNOWN,fear,,,,negative,emotions of anxiety,_1650_1730
471,471,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    In dem laufft Jahn Panser mit Servo, vnd wen er haben mag, ein vnd schmiren die drey Kerl von dem platz ab.",0,144,stage_direction,3,0,speech_part,,,16.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
472,472,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,17.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
475,475,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,18.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
478,478,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,19.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
480,480,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,20.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
482,482,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,21.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
485,485,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,22.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
487,487,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    In dem geht Enucles ein vnd Jahn sagt.",0,75,stage_direction,3,0,speech_part,,,22.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
490,490,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Er geht zu jhm vnd sagt.",0,61,stage_direction,3,0,speech_part,,,22.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
493,493,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,23.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
496,496,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    gibt jhm die hand vnd sagt.",0,64,stage_direction,3,0,speech_part,,,24.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
499,499,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    winckt dem Jahnnen vnd sagt.",0,65,stage_direction,3,0,speech_part,,,25.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
501,501,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,26.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
504,504,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,27.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
506,506,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    besint sich, verwundert sieh vnd sagt.",0,75,stage_direction,3,0,speech_part,,,28.0,UNKNOWN,being moved,,,,being moved,being moved,_1650_1730
509,509,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    Er geht zu Enuclo vnd sagt.",0,64,stage_direction,3,0,speech_part,,,28.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
513,513,TextGrid/-Von_zweyn_Bruedern_aus_Syracusa.xml,"
                                    sagt.",0,42,stage_direction,3,0,speech_part,,,29.0,UNKNOWN,no_annotation,,,,no_annotation,no_annotation,_1650_1730
